geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00014738,55.3,3.6,41.1
E00014741,66.4,3.2,30.4
E00014742,63.5,2.8,33.7
E00014747,51.7,4.1,44.1
E00014748,61.6,2.6,35.7
E00014759,58.1,5.4,36.6
E00014764,65.5,3.7,30.7
E00014765,68.5,7.7,23.8
E00014767,55.1,6.6,38.3
E00014768,69,1.8,29.2
E00014769,73.7,1.6,24.7
E00014770,65.5,5.5,29.1
E00014771,66.4,4.8,28.8
E00014772,75.7,2.7,21.7
E00014773,75.6,0.8,23.6
E00014774,62.7,5.1,32.2
E00014775,60.2,6.4,33.4
E00014776,62,6.8,31.2
E00014777,72.4,2.4,25.2
E00014778,64.6,0,35.4
E00014779,61.9,2.7,35.4
E00014780,58.9,4.5,36.6
E00014781,82.7,1.8,15.5
E00014782,63.2,3.3,33.5
E00014783,63.6,1.7,34.7
E00014784,65.6,3.6,30.8
E00014785,71.6,1.8,26.7
E00014786,69.5,3.2,27.3
E00014787,66.9,1.9,31.2
E00014788,66.5,5.4,28
E00014789,65.6,4,30.4
E00014790,51.7,4.3,44
E00014791,77.5,2.6,19.9
E00014792,62.4,2.8,34.8
E00014794,60.3,3.8,36
E00014795,66.7,2.3,31
E00014796,74.3,4,21.7
E00014797,71.8,3.7,24.5
E00014798,63.1,6.3,30.5
E00014799,64.3,6.6,29.1
E00014859,47.6,2.7,49.7
E00014860,62.4,3.5,34.1
E00014865,63.9,3.7,32.4
E00014867,54.2,2.6,43.2
E00014868,53.2,3.4,43.4
E00014873,57.4,7.9,34.7
E00014874,39.5,1.4,59.1
E00014875,58.1,5.1,36.9
E00014876,42.3,3.1,54.6
E00014877,49.6,2.3,48.1
E00014878,66.2,1.9,32
E00014879,71,3.2,25.8
E00014880,58.9,5.8,35.3
E00014882,71.1,0.5,28.4
E00014883,58.8,8.1,33.1
E00014884,62,1.7,36.3
E00014885,64.3,4,31.7
E00014886,58.9,5,36.1
E00014887,55.3,3.8,40.9
E00014888,54.9,2.9,42.2
E00014889,62.9,5.9,31.2
E00014891,62.8,3.8,33.3
E00014892,67.8,3.1,29
E00014893,57.7,1.8,40.5
E00014896,70.4,2.1,27.5
E00014899,71.3,4.1,24.5
E00014900,49.8,0.8,49.4
E00014902,58.8,0.3,40.9
