geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00014738,64.9,35.1
E00014741,63,37
E00014742,55.5,44.5
E00014747,56.9,43.1
E00014748,67.1,32.9
E00014759,48.9,51.1
E00014764,60,40
E00014765,64.9,35.1
E00014767,64.5,35.5
E00014768,57.6,42.4
E00014769,73.6,26.4
E00014770,51.5,48.5
E00014771,62,38
E00014772,45.9,54.1
E00014773,79.1,20.9
E00014774,74.8,25.2
E00014775,73.2,26.8
E00014776,65.9,34.1
E00014777,48.6,51.4
E00014778,77.7,22.3
E00014779,76.3,23.7
E00014780,71.7,28.3
E00014781,71.9,28.1
E00014782,75.8,24.2
E00014783,81,19
E00014784,71.2,28.8
E00014785,80.6,19.4
E00014786,71.6,28.4
E00014787,67.3,32.7
E00014788,70.2,29.8
E00014789,79.5,20.5
E00014790,66.8,33.2
E00014791,81.9,18.1
E00014792,77,23
E00014794,79.8,20.2
E00014795,67.5,32.5
E00014796,76.8,23.2
E00014797,61.3,38.7
E00014798,59,41
E00014799,73,27
E00014859,54.7,45.3
E00014860,41.5,58.5
E00014865,51.8,48.2
E00014867,50.4,49.6
E00014868,57,43
E00014873,56.8,43.2
E00014874,61.7,38.3
E00014875,50.2,49.8
E00014876,48.5,51.5
E00014877,49.3,50.7
E00014878,55.5,44.5
E00014879,69.2,30.8
E00014880,54.5,45.5
E00014882,69.1,30.9
E00014883,56.3,43.7
E00014884,59.7,40.3
E00014885,48.5,51.5
E00014886,47.6,52.4
E00014887,51.7,48.3
E00014888,55.3,44.7
E00014889,66.4,33.6
E00014891,61.2,38.8
E00014892,68.7,31.3
E00014893,65.2,34.8
E00014896,82.6,17.4
E00014899,65,35
E00014900,57.7,42.3
E00014902,66.1,33.9
E00014903,67,33
E00014904,58.5,41.5
E00014906,47.2,52.8
E00014907,66.6,33.4
E00014908,61.9,38.1
E00014909,59.8,40.2
E00014911,64.7,35.3
E00014913,55.7,44.3
E00014914,74.6,25.4
E00014916,61.1,38.9
E00014917,77.8,22.2
E00014918,82.3,17.7
E00014919,57.1,42.9
E00014920,50.3,49.7
E00014921,55.9,44.1
E00014922,57.5,42.5
E00014923,68.4,31.6
E00014924,53.9,46.1
E00014926,77.9,22.1
E00014927,73.5,26.5
E00014928,64.3,35.7
E00014929,78.8,21.2
E00014930,61.3,38.7
E00014931,80,20
E00014932,57.5,42.5
E00014933,61.4,38.6
E00014934,69.3,30.7
E00014935,72.8,27.2
E00014936,74.1,25.9
E00014937,75.7,24.3
E00014939,53.3,46.7
E00014940,58.9,41.1
E00014942,71.2,28.8
E00014948,52.6,47.4
E00014950,61.4,38.6
E00014951,58.8,41.2
E00014952,65.9,34.1
E00014953,49.2,50.8
E00014955,52.6,47.4
E00014956,78.3,21.7
E00014957,64.6,35.4
E00014958,58.5,41.5
E00014959,61.5,38.5
E00014960,63,37
E00014961,79.4,20.6
E00014962,50.3,49.7
E00014963,55.6,44.4
E00014964,54.5,45.5
E00014965,63.6,36.4
E00014966,57.5,42.5
E00014967,64,36
E00014968,57.6,42.4
E00014969,60.2,39.8
E00014970,63.3,36.7
E00014971,49.8,50.2
E00014972,59.1,40.9
E00014973,59.9,40.1
E00014974,50.3,49.7
E00014975,66.3,33.7
E00014976,71.3,28.7
E00014977,72.6,27.4
E00014978,54.7,45.3
E00014979,55,45
E00015037,67.2,32.8
E00015038,72.1,27.9
E00015043,74.1,25.9
E00015046,70.1,29.9
E00015069,61.5,38.5
E00015138,62.5,37.5
E00015139,69.7,30.3
E00015140,69.1,30.9
E00015141,58.9,41.1
E00015142,64.7,35.3
E00015143,71.6,28.4
