geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00014738,86.2,9.5,4.3
E00014741,84.9,11.7,3.4
E00014742,86.3,11.5,2.2
E00014747,85.4,11.7,2.9
E00014748,88.2,9.3,2.5
E00014759,83,11.7,5.3
E00014764,85.6,9.7,4.7
E00014765,86.9,11.5,1.6
E00014767,80.9,14.2,4.9
E00014768,90.4,8.4,1.2
E00014769,88.1,9.2,2.8
E00014770,87.8,8.2,4.1
E00014771,89.6,7,3.4
E00014772,91.4,6.3,2.2
E00014773,92.2,5.8,2
E00014774,88.9,8.3,2.8
E00014775,83,11,6
E00014776,89.3,8.4,2.3
E00014777,88.1,9.5,2.4
E00014778,92.1,6,1.9
E00014779,91.4,7.5,1.1
E00014780,87.7,7.9,4.4
E00014781,96.4,3.3,0.3
E00014782,86.5,9.7,3.7
E00014783,90.8,6.6,2.6
E00014784,84.7,11.4,3.9
E00014785,93.6,4,2.4
E00014786,90.8,5.9,3.2
E00014787,92.3,6.3,1.4
E00014788,91.9,6.3,1.8
E00014789,85.5,10.1,4.3
E00014790,77.1,13.5,9.5
E00014791,92.7,6,1.3
E00014792,90.7,6.1,3.2
E00014794,86.5,8.3,5.2
E00014795,90.5,8.1,1.4
E00014796,91.6,7.6,0.8
E00014797,90.6,7.3,2.1
E00014798,87,8.6,4.4
E00014799,92.4,5.6,2.1
E00014859,86,10,4
E00014860,83.1,12.1,4.8
E00014865,87.1,11.2,1.8
E00014867,78.8,16.6,4.6
E00014868,74.8,12.8,12.4
E00014873,86.8,10.2,3
E00014874,78.2,12.3,9.5
E00014875,84.1,10,5.9
E00014876,86.1,11.4,2.6
E00014877,92.6,6.9,0.5
E00014878,89.1,10.6,0.3
E00014879,93.1,5.2,1.7
E00014880,84,13.5,2.5
E00014882,89.7,8.5,1.8
E00014883,86.2,9.8,3.9
E00014884,86.8,9.6,3.5
E00014885,86.4,11.4,2.1
E00014886,87.8,7.2,5
E00014887,90.7,7.7,1.7
E00014888,90.7,7.6,1.7
E00014889,80.8,14.6,4.6
E00014891,86.7,10.7,2.6
E00014892,89.6,8,2.4
E00014893,91.3,7,1.7
E00014896,89.5,7.7,2.9
E00014899,89.8,8.4,1.8
E00014900,85.8,9.1,5
E00014902,90.3,8.1,1.7
E00014903,91.5,7.5,0.9
E00014904,89.2,8.4,2.4
E00014906,90.4,7.3,2.3
E00014907,87.8,10.1,2.1
E00014908,91.4,7.8,0.9
E00014909,85.5,12.2,2.3
E00014911,87.3,10.3,2.4
E00014913,88.4,8.6,3
E00014914,88.5,8.9,2.5
E00014916,80.7,12.6,6.7
E00014917,90.8,7.1,2.1
E00014918,81.4,10.9,7.7
E00014919,84.9,12.7,2.4
E00014920,90,6.5,3.5
