geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00014738,89.7,4.5,2.6,3.2
E00014741,96.3,1,2,0.7
E00014742,94.8,2.4,1.2,1.7
E00014747,94.6,2.4,1.8,1.2
E00014748,89.6,7.2,1.2,2
E00014759,92.4,3.4,3.7,0.6
E00014764,93.4,3.2,2,1.4
E00014765,94.5,2.3,1.4,1.7
E00014767,92,3.7,1,3.3
E00014768,93.4,3,1.6,2
E00014769,93.8,2,1.3,2.9
E00014770,96,2.2,0.7,1.1
E00014771,95.4,2.4,1.2,0.9
E00014772,94.6,3.3,1.3,0.7
E00014773,91.7,6.7,0.3,1.3
E00014774,94.1,3,1.7,1.3
E00014775,92.1,3,2,2.8
E00014776,93.5,3.8,0.8,1.9
E00014777,93.5,3.6,1.1,1.8
E00014778,91.5,5.8,1.4,1.4
E00014779,90.2,5.6,0.6,3.6
E00014780,92.6,4.2,1.8,1.3
E00014781,97.6,1.2,0.9,0.3
E00014782,93.8,3.1,0.4,2.7
E00014783,92.9,5.5,0.3,1.4
E00014784,93,4.3,1.3,1.3
E00014785,92.5,5.2,1,1.3
E00014786,94.1,3.1,0.8,2
E00014787,95.3,3.4,0.3,0.9
E00014788,94.2,3.5,1.6,0.6
E00014789,91.4,4.9,1.8,1.8
E00014790,90.8,5,2.7,1.5
E00014791,93.5,3.4,2,1.1
E00014792,93.6,4.7,0.8,0.8
E00014794,94.3,2.7,0.7,2.3
E00014795,95.5,2.6,1.1,0.7
E00014796,95.2,2,0.6,2.3
E00014797,95.3,2.7,0.3,1.7
E00014798,94.9,2.8,1.5,0.8
E00014799,95.3,2.8,0.6,1.3
E00014859,93.6,4.3,1.2,0.9
E00014860,95,2.1,2.1,0.7
E00014865,95.3,1.6,1.6,1.6
E00014867,94.6,2.9,1.7,0.8
E00014868,96.4,2.4,1.2,0
E00014873,95.1,1.8,1.8,1.4
E00014874,90.9,4.7,1.9,2.5
E00014875,93.4,0.7,3.3,2.6
E00014876,93.9,3.8,0.4,1.9
E00014877,94,4.2,0.2,1.5
E00014878,94.8,2.3,1.6,1.3
E00014879,94.5,2.5,1.5,1.5
E00014880,90.7,5.6,1.7,2
E00014882,95.6,1.6,1.6,1.2
E00014883,94.4,1.5,2.4,1.8
E00014884,91.5,5.1,1.4,2
E00014885,90.5,6,1,2.5
E00014886,90.7,3.5,1.2,4.6
E00014887,94.4,3.1,0,2.4
E00014888,91.5,6.5,1.2,0.9
E00014889,91.8,4.8,1.4,1.9
E00014891,91.9,2.7,3,2.4
E00014892,92.6,3.5,0.3,3.5
E00014893,91.8,6.2,0.9,1.2
E00014896,92.9,4.1,1,2
E00014899,94.1,2.4,1.6,1.9
E00014900,90.5,5.5,1.5,2.4
E00014902,91.2,5.6,0.6,2.6
E00014903,90.6,5.9,1,2.6
E00014904,91.5,4.4,1.1,3
E00014906,94.6,3.9,1,0.5
E00014907,91.1,5,2.2,1.7
E00014908,91.3,5.7,0.9,2.1
E00014909,91.5,5.8,1.5,1.2
E00014911,89.9,5.1,1.4,3.7
E00014913,94.7,2.7,1.5,1.2
E00014914,89.8,6.1,1,3.1
E00014916,90.1,5.2,1.8,2.9
E00014917,93.3,4.4,1.5,0.9
E00014918,95.1,0.5,1.5,3
E00014919,93.6,3.9,1.1,1.4
E00014920,94.3,2.6,2.4,0.7
E00014921,95,2.4,1.3,1.3
E00014922,96.6,2.4,0.5,0.5
E00014923,95.1,2.2,1.5,1.2
E00014924,94.9,3.1,1,1
E00014926,94.7,3.4,1.3,0.6
E00014927,93.2,4.2,2.1,0.6
E00014928,93,4,1.3,1.7
E00014929,95.8,1.8,0.8,1.6
E00014930,91.4,5,1.2,2.4
E00014931,94.1,3.8,1,1
E00014932,94.2,4.6,0.6,0.6
E00014933,94.7,4,0.8,0.5
E00014934,94.4,3.5,0.5,1.6
E00014935,94.5,3.3,0.7,1.5
E00014936,94.1,3.6,1,1.3
E00014937,92.6,5.7,1.1,0.6
E00014939,95.9,3.1,0.3,0.7
E00014940,91.5,4.2,0.8,3.4
E00014942,96.1,2.7,0.9,0.3
E00014948,97.2,2.3,0.3,0.3
E00014950,92.2,3,1.5,3.3
E00014951,97.9,0.9,0.9,0.4
E00014952,89.3,4.9,3,2.7
E00014953,94.5,1.6,1.3,2.6
E00014955,95.4,1.8,1.4,1.4
E00014956,93.5,5.2,0.7,0.7
E00014957,95.1,3.2,1.1,0.7
