geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00014738,90.5,0.3,8.3,0.9
E00014741,92.3,0,6.8,0.9
E00014742,88.7,0.2,9.5,1.6
E00014747,91.5,0.3,6.7,1.5
E00014748,94.4,0.6,3.9,1.1
E00014759,90.3,0,8.3,1.3
E00014764,82.1,0.3,15.5,2.1
E00014765,86.4,0,13.3,0.3
E00014767,91.5,0.6,6.9,0.9
E00014768,85.3,0.3,13.1,1.3
E00014769,87.7,0.6,10.5,1.2
E00014770,79.2,0.3,19,1.4
E00014771,78.7,4,12.1,5.2
E00014772,85.6,1.3,11.8,1.3
E00014773,88.6,0.6,10.8,0
E00014774,94.2,0,3.7,2.1
E00014775,94.4,0,5.3,0.2
E00014776,85.3,1,8,5.7
E00014777,81.8,0.3,16.5,1.4
E00014778,87.9,0.6,11.4,0
E00014779,82.4,0.8,7.9,8.8
E00014780,90.3,0.3,8.5,1
E00014781,77.6,0,18.7,3.7
E00014782,88.7,0,9.4,1.9
E00014783,95.5,0,4,0.5
E00014784,92.9,0,6.5,0.6
E00014785,92.9,0.2,5.1,1.7
E00014786,89.2,1.4,7.6,1.9
E00014787,88.5,0,11.2,0.3
E00014788,92,0.9,6.7,0.3
E00014789,90.9,0.6,7.3,1.2
E00014790,92,0.4,7.3,0.4
E00014791,90.9,0.3,8.5,0.3
E00014792,90.3,0.3,6.7,2.7
E00014794,90.9,0.3,7.2,1.6
E00014795,87.3,0,12,0.7
E00014796,88.5,0,8.3,3.2
E00014797,84.5,0.6,10.6,4.3
E00014798,81.3,1.7,14.3,2.7
E00014799,88.2,1.5,8.6,1.8
E00014859,85.9,0,12.1,2
E00014860,83.6,1,12.9,2.4
E00014865,85.7,0.4,9.9,4
E00014867,79.8,0.4,17.5,2.3
E00014868,70.9,0.8,23.8,4.6
E00014873,82.3,2.7,12.7,2.3
E00014874,87.5,0.3,8.6,3.7
E00014875,80.8,3.6,11.7,3.9
E00014876,94.1,0,4.4,1.5
E00014877,89.7,0.5,6,3.8
E00014878,85.8,0.9,10.4,2.8
E00014879,81.1,1.4,12.2,5.2
E00014880,85.8,1.6,10.4,2.2
E00014882,86.8,0,12.1,1.1
E00014883,86.2,1.4,8.3,4
E00014884,86,0,10.7,3.2
E00014885,87.8,0.3,8,4
E00014886,80.7,1.5,14.2,3.6
E00014887,86,1,7.7,5.4
E00014888,84.3,0.6,10,5.1
E00014889,93.8,0.7,5.5,0
E00014891,88.9,0,9.1,2.1
E00014892,88.4,0.6,10.1,0.9
E00014893,92.6,0.3,6,1.1
E00014896,92.9,0.3,6.7,0
E00014899,85.3,0,14.1,0.5
E00014900,92.3,0.3,4.7,2.7
E00014902,93.8,0,5.6,0.6
E00014903,90.9,0.3,7.9,0.9
E00014904,93.1,1.3,4,1.6
E00014906,82.9,0.5,13.7,2.8
E00014907,92,0.8,4.8,2.4
E00014908,88.9,0.9,9.9,0.3
E00014909,87.1,0.6,10.9,1.5
E00014911,96.7,1.1,1.9,0.3
E00014913,93.8,0.3,3.7,2.3
E00014914,90.1,0,9.6,0.3
E00014916,92.2,0.3,5.8,1.8
E00014917,96.3,0,3.5,0.3
E00014918,94.1,0,5.5,0.5
E00014919,73.9,3.8,17.1,5.2
