geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00014738,9.6,10.6,35.6,44.2
E00014741,29.6,39.2,23.2,8
E00014742,17.8,36.2,25.7,20.4
E00014747,0,9.2,55,35.8
E00014748,5.8,13.1,54.7,26.3
E00014759,9.9,31.4,47.1,11.6
E00014764,20,24,31.2,24.8
E00014765,10.2,38.7,36.5,14.6
E00014767,34.3,42.3,18.2,5.1
E00014768,14.1,30.4,33.3,22.2
E00014769,7.8,35.7,37.2,19.4
E00014770,16.8,41.6,22.4,19.2
E00014771,29.5,37,8.9,24.7
E00014772,43.5,26.8,14.5,15.2
E00014773,3.3,23.8,40.2,32.8
E00014774,11.6,15.5,39.5,33.3
E00014775,44,28.3,12.5,15.2
E00014776,6.2,29.7,34.5,29.7
E00014777,28,60.8,9.1,2.1
E00014778,5.8,38,23.1,33.1
E00014779,2.4,7.2,48,42.4
E00014780,1.4,4.3,43.2,51.1
E00014781,0.8,13.4,71.7,14.2
E00014782,18.9,35.2,26.2,19.7
E00014783,5.4,4.7,27.9,62
E00014784,28.1,30.4,17,24.4
E00014785,2,15.7,48.4,34
E00014786,7.6,18.3,24.4,49.6
E00014787,6,32.1,35.1,26.9
E00014788,19.2,16.2,40.8,23.8
E00014789,13.7,29.8,30.5,26
E00014790,19.8,38.6,17.8,23.8
E00014791,0.8,30.8,34.6,33.8
E00014792,10.2,7.3,27.7,54.7
E00014794,23.1,17.2,33.6,26.1
E00014795,29.5,31,22.5,17.1
E00014796,2.3,15.8,45.1,36.8
E00014797,16.9,52.2,12.5,18.4
E00014798,28.2,25.4,31.6,14.7
E00014799,10.5,24.2,33.1,32.3
E00014859,1.5,5.3,16,77.1
E00014860,38.2,36.4,3.5,22
E00014865,41.7,29.6,3.5,25.2
E00014867,30.7,36.8,27.2,5.3
E00014868,19.6,68,3.1,9.3
E00014873,3.6,48.2,36.6,11.6
E00014874,4.3,16.2,28.2,51.3
E00014875,14.4,41.4,33.3,10.8
E00014876,2.9,13.6,23.3,60.2
E00014877,0,2.5,16.4,81.1
E00014878,17.4,19.8,18.2,44.6
E00014879,16.7,21.9,15.8,45.6
E00014880,2.7,50,40.9,6.4
E00014882,14.5,45.5,11.8,28.2
E00014883,6.6,42.1,41.3,9.9
E00014884,3.4,43.1,18.1,35.3
E00014885,0,42.6,14,43.4
E00014886,15.7,57.5,18.9,7.9
E00014887,0,5.4,28.8,65.8
E00014888,0.8,4.2,10.2,84.7
E00014889,0.8,3.8,73.1,22.3
E00014891,0,10.2,76.4,13.4
E00014892,4,33.6,42.4,20
E00014893,0,1.7,18.3,80
E00014896,2.5,28.9,45.5,23.1
E00014899,13.1,25.5,46.4,15
E00014900,0,5.1,34.7,60.2
E00014902,0.8,2.4,29,67.7
E00014903,1.8,2.7,23.9,71.7
E00014904,0,5.5,56.7,37.8
E00014906,28.3,32.1,21.7,17.9
E00014907,0,2.4,47.6,50
E00014908,0.8,0,34.5,64.7
E00014909,7,10.9,51.2,31
E00014911,0,3.4,52.9,43.7
E00014913,0.8,3.4,41.5,54.2
E00014914,4.2,15.1,37,43.7
E00014916,14.7,9.1,59.4,16.8
E00014917,0,7.4,52.6,40
E00014918,17.2,39.1,32.2,11.5
E00014919,28.2,24.7,28.2,18.8
E00014920,23.7,47.9,7.7,20.6
E00014921,42.9,24.4,19.9,12.8
E00014922,29.5,53.6,9.8,7.1
E00014923,40.9,23.8,25.4,9.9
E00014924,35.5,33.3,14,17.2
E00014926,21.9,21.2,20.5,36.3
E00014927,6.1,35.8,37.2,20.9
E00014928,30.1,45.5,10.3,14.1
E00014929,31.1,29.9,28,11
E00014930,18.8,36.2,23.7,21.3
E00014931,1.6,35.7,44.4,18.3
E00014932,25.7,37.5,16.2,20.6
E00014933,46.5,28.2,12.9,12.4
E00014934,25.4,14.1,22,38.4
E00014935,10.9,45.5,29.1,14.5
E00014936,1.5,39.4,28.8,30.3
E00014937,14.7,14.7,38,32.7
E00014939,25.4,52.5,11,11
E00014940,21.4,57.3,18.8,2.6
E00014942,7.8,41.3,16.8,34.1
E00014948,19.5,45.8,17.8,16.9
E00014950,8.5,12,61.5,17.9
E00014951,43,33.9,9.1,14
E00014952,3.3,6.6,82.6,7.4
E00014953,5.9,39.8,44.9,9.3
E00014955,16.2,66.9,13.2,3.7
E00014956,7.2,5.4,42.3,45
E00014957,38.6,32,12.4,17
E00014958,19.9,46.9,17.3,15.9
E00014959,16.2,8.8,35.3,39.7
E00014960,32,25.5,26.8,15.7
E00014961,3.2,11.1,19.8,65.9
E00014962,28.6,53.1,17.3,1
E00014963,29.8,31.5,33.9,4.8
E00014964,12,51.4,23.4,13.1
E00014965,2.7,3.5,77,16.8
E00014966,38,30.5,10,21.5
E00014967,8.4,3.8,59.5,28.2
E00014968,36.2,47.6,12.4,3.8
E00014969,31.6,47,17.1,4.3
E00014970,19.6,43.7,29.7,7
E00014971,19.4,63.5,10.6,6.5
E00014972,29.1,27.2,39.8,3.9
E00014973,5.5,5.5,74.7,14.4
E00014974,33.8,45.5,13,7.8
E00014975,11.6,43.6,27.3,17.4
E00014976,0,32.8,44.8,22.4
E00014977,6.1,19.7,44.2,29.9
E00014978,11.8,12.5,52.8,22.9
E00014979,9.6,21.1,45.6,23.7
E00015037,5.3,32.5,31.1,31.1
E00015038,16.4,7.8,25,50.9
E00015043,0,3.9,47.4,48.7
E00015046,31.1,42.6,6.6,19.7
E00015069,47.1,22.3,10.7,19.8
E00015138,2.8,39.4,22,35.8
E00015139,20.9,39.9,14.6,24.7
E00015140,0,4.1,56.1,39.9
E00015141,0.9,26.7,28.4,44
E00015142,3.8,7.7,51.5,36.9
E00015143,14.4,48.3,22.9,14.4
E00015144,1.6,21.9,18,58.6
E00015145,0.7,5.7,43.3,50.4
E00015146,2.3,54.1,18.8,24.8
E00015147,0,4.9,74,21.1
E00015148,7.7,63.1,16.9,12.3
E00015149,3,3.7,21.6,71.6
E00015150,2.6,46.4,30.5,20.5
E00015151,0,6.8,48.3,44.9
E00015152,0,4.4,66.4,29.2
E00015153,0,3.8,66.9,29.2
E00015154,37.1,6.9,24.1,31.9
E00015155,7.2,15.2,31.2,46.4
E00015156,0.9,1.9,39.3,57.9
E00015157,0,15.9,24.6,59.4
E00015158,20.5,54.1,14.6,10.8
E00015159,2.3,4.7,19.4,73.6
E00015160,3.3,12.2,36.6,48
E00015161,17.5,35.7,16.1,30.8
E00015162,8.6,34.4,30.5,26.6
E00015163,10.6,14.6,41.5,33.3
E00015164,8,19.6,28.6,43.8
E00015165,0,3.6,59.3,37.1
E00019142,11.6,17.9,33.9,36.6
E00019143,2.5,16.7,48.3,32.5
E00019144,13.6,22,33.9,30.5
E00019145,14.9,24.9,34.8,25.4
E00019146,8.5,27,38.3,26.2
E00019147,22.1,35,9.8,33.1
E00019151,3.5,25.7,44.2,26.5
