areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00085001,61.3,38.8
E00085002,63.6,36.4
E00085003,67.1,32.9
E00085005,77.1,22.9
E00085006,63.2,36.8
E00085007,73.6,26.4
E00085008,72.1,27.9
E00085009,69,31
E00085010,70.3,29.7
E00085011,70.6,29.4
E00085012,68.9,31.1
E00085013,73,27
E00085014,68.3,31.7
E00085015,66.1,33.9
E00085016,75.1,24.9
E00085017,72.2,27.8
E00085018,73.4,26.6
E00085019,81.6,18.4
E00085020,67.4,32.6
E00085021,73.2,26.8
E00085022,72.7,27.3
E00085023,67.5,32.5
E00085024,74,26
E00085025,70.2,29.8
E00085026,68.6,31.4
E00085027,79.7,20.3
E00085028,80.8,19.2
E00085029,75,25
E00085030,75.5,24.5
E00085031,73.5,26.5
E00085032,62.7,37.3
E00085033,77,23
E00085034,69.6,30.4
E00085035,73.1,26.9
E00085036,66.5,33.5
E00085037,82.9,17.1
E00085038,79.6,20.4
E00085039,74.2,25.8
E00085040,80.7,19.3
E00085041,52.8,47.2
E00085042,83.6,16.4
E00085043,80.8,19.2
E00085044,74.2,25.8
E00085046,80.7,19.3
E00085047,55.7,44.3
E00085048,78.3,21.7
E00085049,71.6,28.4
E00085050,72,28
E00085051,75,25
E00085053,72.7,27.3
E00085056,78.1,21.9
E00085057,77.4,22.6
E00085060,71,29
E00085064,74.8,25.2
E00085065,76.8,23.2
E00085066,71.7,28.3
E00085069,65.5,34.5
E00085071,71.9,28.1
E00085073,67.2,32.8
E00085074,84,16
E00085075,69.1,30.9
E00085077,68.7,31.3
E00085078,71.3,28.7
E00085079,77.5,22.5
E00085080,74.5,25.5
E00085081,76.5,23.5
E00085082,69.6,30.4
E00085083,73.9,26.1
E00085084,73.7,26.3
E00085085,76.6,23.4
E00085086,70,30
E00085087,66.1,33.9
E00085088,78.6,21.4
E00085089,89.3,10.7
E00085090,75.2,24.8
E00085091,88.6,11.4
E00085092,87.4,12.6
E00085093,86.8,13.2
E00085094,77.8,22.2
E00085095,83.1,16.9
E00085096,76.4,23.6
E00085097,76.4,23.6
E00085098,75.1,24.9
E00085099,71.3,28.7
E00085100,79.5,20.5
E00085101,72.1,27.9
E00085102,74.9,25.1
E00085103,72.5,27.5
E00085104,65.1,34.9
E00085105,66,34
E00085106,75.9,24.1
E00085107,61.1,38.9
E00085108,75.9,24.1
E00085109,75.3,24.7
E00085110,66,34
E00085111,73.8,26.2
E00085112,75.6,24.4
E00085113,77.8,22.2
E00085114,85.5,14.5
E00085115,84.3,15.7
E00085116,85.9,14.1
E00085117,86.8,13.2
E00085118,90,10
E00085119,80.4,19.6
E00085120,87.6,12.4
E00085121,80.4,19.6
E00085122,85.8,14.2
