areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00085001,5.9,2.1,3.4,84.7,3.8
E00085002,1.9,0.6,6.5,86.7,4.3
E00085003,7.4,0,6,83.2,3.4
E00085005,3,0.4,4.2,89.4,3
E00085006,4.6,2.3,5.4,83.1,4.6
E00085007,3.7,2,3.2,88.5,2.6
E00085008,2.6,1.1,2.6,87.9,5.7
E00085009,1.4,2.8,4.9,86.7,4.2
E00085010,5.2,1.1,6.6,86.7,0.4
E00085011,5.6,0.9,4.3,87.9,1.3
E00085012,8.5,4.7,0,85.8,0.9
E00085013,3.9,0.4,3.4,90.6,1.7
E00085014,4.5,1.9,3.7,87.6,2.2
E00085015,10.5,2.9,8.7,72.1,5.8
E00085016,0.9,1.8,4.9,90.6,1.8
E00085017,2.6,1.3,3.9,89.9,2.2
E00085018,4.2,0,4.2,89.1,2.5
E00085019,2.7,1.1,3.2,93,0
E00085020,3.3,2,4.6,82.8,7.3
E00085021,3,4.5,4.5,87.9,0
E00085022,4.9,1.1,5.7,84.5,3.8
E00085023,4.1,1.5,6.1,81.6,6.6
E00085024,7.8,2.9,9.7,78.6,1
E00085025,3.5,0,6.7,86.2,3.5
E00085026,4.1,1.4,7.3,84.5,2.7
E00085027,5.8,0,2.2,92,0
E00085028,4.8,0,4.8,90.4,0
E00085029,3.8,0,8.6,87.1,0.5
E00085030,2.6,1,3.1,89.2,4.1
E00085031,7,1.2,5.7,84,2
E00085032,4,0,7.3,85.7,3
E00085033,2.3,1.7,7,84.3,4.7
E00085034,7.9,0.5,4.2,83.6,3.7
E00085035,3.1,3.4,6.5,85.1,1.9
E00085036,3.7,0.5,4.2,86.4,5.1
E00085037,0,0.5,2.2,93.5,3.8
E00085038,0,1.5,5.7,90.2,2.6
E00085039,2.1,1.6,5.2,90.6,0.5
E00085040,2.3,0,5.7,89.8,2.3
E00085041,4.7,3.7,2.8,81.8,7
E00085042,3.8,5.6,3.1,83.1,4.4
E00085043,2.1,0,2.5,94.9,0.4
E00085044,3.8,0,2.2,92.9,1.1
E00085046,0.9,4.4,10.7,83.6,0.4
E00085047,6.1,3.4,6.1,76.3,8.1
E00085048,7.4,1.1,4.8,85.7,1.1
E00085049,5.6,4,8.8,79.9,1.6
E00085050,3.3,0.4,6.3,86.8,3.3
E00085051,3.1,4.2,2.1,86.4,4.2
E00085053,10.2,0,3.6,80.1,6.1
E00085056,6.5,0,7.4,84.3,1.7
E00085057,3.1,0,2.1,92.7,2.1
E00085060,6.1,1.5,5.1,84.8,2.5
E00085064,1.4,0.9,7,86.5,4.2
E00085065,3.1,0.6,5,85.1,6.2
E00085066,7.3,0,4.5,81,7.3
E00085069,6.8,5.1,4.8,74.8,8.5
E00085071,3.6,3.6,3.6,87,2.1
E00085073,6.9,1.1,7.5,81,3.4
E00085074,1.6,0,2.6,90.5,5.3
E00085075,8.1,1.6,4.1,83.3,2.8
E00085077,7.9,1.8,3.6,79.4,7.3
E00085078,6.6,4.2,4.2,80.7,4.2
E00085079,5.3,0.4,6.2,86,2.1
E00085080,0,2.4,4.8,84.6,8.2
E00085081,2.8,0,3.7,89.7,3.7
E00085082,3.9,2.5,6.4,79.9,7.4
E00085083,2.9,2.9,5.9,86.4,1.8
E00085084,6.3,1.6,5.8,83.6,2.6
E00085085,3.8,2.1,1.7,91,1.4
E00085086,5.9,1.7,5.9,84.9,1.7
E00085087,3.6,14,3.6,75.6,3.2
E00085088,4.8,2.6,4.2,86.2,2.1
E00085089,1.7,0.9,0.6,91.9,4.9
E00085090,12.4,1.2,8.4,75.7,2.4
E00085091,3.2,4.1,3.8,86.3,2.6
E00085092,1.2,3.9,4.5,88,2.4
E00085093,7.7,2,2.9,87.4,0
E00085094,1.2,2.4,5.5,81.7,9.1
E00085095,14.6,0,3.7,78.2,3.4
E00085096,18.2,1.7,3,73.8,3.3
E00085097,11.4,2,1.3,83.3,2
E00085098,8.1,2.1,4.2,81,4.6
E00085099,5.7,2.7,8,81.7,1.9
E00085100,2.6,2.9,5,87.6,1.8
E00085101,7.5,14,3,71.5,4
E00085102,7.7,2.8,3.9,84.2,1.4
E00085103,4.6,4.6,2.3,86.5,2
E00085104,7.8,9.7,2.7,79.4,0.4
E00085105,10.5,1.4,3.7,78.4,6.1
E00085106,7,1.6,3.5,86.4,1.6
E00085107,6.6,2.7,4.9,84.5,1.3
E00085108,0.9,0,1.8,95,2.3
E00085109,7.2,1.8,4.5,86.1,0.4
