areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00085001,9.8,16.1,58.7,15.4
E00085002,10.3,18.4,59.8,11.5
E00085003,16.8,20.4,53.6,9.2
E00085005,13.7,20.3,57.5,8.5
E00085006,10.2,17.4,62.3,10.2
E00085007,13.7,14.1,60.1,12.2
E00085008,10.7,16.1,61.9,11.3
E00085009,9.9,12.6,66.7,10.8
E00085010,14,18.1,59.6,8.2
E00085011,10.4,13.5,71.8,4.3
E00085012,12.7,22.2,57.1,7.9
E00085013,12.3,12.3,55.5,20
E00085014,6,16,67.5,10.5
E00085015,7.5,17.9,67,7.5
E00085016,10.7,27.9,50.7,10.7
E00085017,10.7,19.3,58.7,11.3
E00085018,11.4,18,62.3,8.4
E00085019,6.7,20.9,58.2,14.2
E00085020,12.1,15.8,55.8,16.3
E00085021,12.6,15.1,57.9,14.5
E00085022,12.6,15.2,55,17.2
E00085023,17.5,18.6,53.6,10.3
E00085024,4.8,15.9,68.3,11.1
E00085025,10.3,19.5,57.5,12.6
E00085026,9.3,13.6,66.7,10.5
E00085027,6,19.3,60.2,14.5
E00085028,13.6,11.7,60.2,14.6
E00085029,16.1,23.1,52.4,8.4
E00085030,10,14.3,60.7,15
E00085031,5.7,12.6,69,12.6
E00085032,9.7,15.9,67.6,6.8
E00085033,16.8,15.8,57.4,9.9
E00085034,10.5,12.9,66.1,10.5
E00085035,8.4,18.3,65.4,7.9
E00085036,8.8,12.4,67.2,11.7
E00085037,6.7,16.4,72.4,4.5
E00085038,10.8,17.7,58.5,13.1
E00085039,8.4,14.5,66.4,10.7
E00085040,4.8,12.5,76.9,5.8
E00085041,11.6,17.1,62.8,8.5
E00085042,10.3,21.8,56.3,11.5
E00085043,12.5,19.9,58.1,9.6
E00085044,12.4,12.4,60.3,14.9
E00085046,13.2,21.5,59.7,5.6
E00085047,8.8,23.2,60.1,7.9
E00085048,11.5,20.4,57.5,10.6
E00085049,11.9,15.7,59.1,13.2
E00085050,12.7,17.9,61.3,8.1
E00085051,5.4,16.2,71.2,7.2
E00085053,16,17.3,59.3,7.4
E00085056,12.6,23.8,57.3,6.3
E00085057,13,13,61.8,12.2
E00085060,13.6,22.7,52.7,10.9
E00085064,12.4,17.7,52.2,17.7
E00085065,15.4,17.3,57.7,9.6
E00085066,14,20,59,7
E00085069,7.9,22.6,59.5,10
E00085071,10.3,13.1,71,5.5
E00085073,9,13.5,72.1,5.4
E00085074,11.8,15,63.8,9.4
E00085075,7.5,13.2,71.7,7.5
E00085077,12.3,20.6,53.9,13.2
E00085078,11.4,16.5,60.1,12
E00085079,10.6,13.5,66.7,9.2
E00085080,4.5,18.7,65.7,11.2
E00085081,14.7,14.7,63.2,7.4
E00085082,9.4,9.4,67.7,13.4
E00085083,12,14.6,65.2,8.2
E00085084,14.2,20.4,55.3,10.2
E00085085,15.7,16.2,56.9,11.3
E00085086,14.7,11.2,66.5,7.6
E00085087,11.2,19.7,53.3,15.8
E00085088,19.5,20.3,45.8,14.4
E00085089,10.4,27.1,55.6,6.9
E00085090,12,26.4,56.8,4.8
E00085091,16.9,24.6,46.6,11.9
E00085092,14.6,25.8,52.5,7.1
E00085093,13.2,28.9,45.6,12.3
E00085094,8.2,26,60.3,5.5
E00085095,11.3,27.1,59.4,2.3
E00085096,6.9,20.8,65.4,6.9
E00085097,8.3,22.3,58.7,10.7
E00085098,11.7,21.9,53.3,13.1
E00085099,12.2,12.2,69.5,6.1
E00085100,8.7,24.2,60.9,6.2
E00085101,7.9,15.9,69.8,6.3
E00085102,13.6,13.6,65.1,7.7
E00085103,10.4,13.4,69.2,7
E00085104,14.2,19.6,54.1,12.2
E00085105,12.5,19.1,57.2,11.2
E00085106,11.3,22,53.3,13.3
E00085107,9.2,15.1,57.2,18.4
E00085108,9.9,15.7,61.2,13.2
E00085109,9.3,14.7,62,14
E00085110,7.7,16.9,66.2,9.2
E00085111,10.9,11.6,61.9,15.6
E00085112,11.4,15.4,64.2,8.9
E00085113,7.2,13.8,64.5,14.5
E00085114,17.2,20.3,62.5,0
E00085115,10.4,19.8,65.6,4.2
E00085116,20.3,23.4,48.4,7.8
E00085117,11.4,22.8,62.6,3.3
E00085118,12,23,56,9
E00085119,11.5,24.6,56.6,7.4
E00085120,17.9,17.9,56.8,7.4
E00085121,15.7,24.4,53.5,6.3
E00085122,18.9,26.1,51.4,3.6
E00085123,9.2,32.1,54.1,4.6
E00085124,8.1,22.2,61.6,8.1
E00085125,9.2,29.2,53.8,7.7
E00085126,6.5,23.9,60,9.7
E00085127,16.9,19.7,53.5,9.9
E00085128,13.8,32.3,49.2,4.6
E00085129,14.8,19.4,57.4,8.3
E00085130,13,27.2,50,9.8
E00085131,12.1,23.6,55,9.3
E00085132,18.7,27.1,45.8,8.4
E00085133,17.2,22.2,55.6,5.1
E00085134,7.1,16.1,76.8,0
E00085135,8.4,30.5,58.9,2.1
E00085136,11.2,18.4,58.7,11.7
E00085137,10.1,21.3,55.6,13
E00085138,8.4,23.2,56.3,12.1
E00085139,12,22.7,56,9.3
E00085140,4.9,15.9,69.5,9.8
E00085141,11.4,20.9,55.5,12.3
E00085142,17.1,18.6,55.7,8.6
E00085143,11.9,14.4,63.8,9.9
E00085144,13.7,13.7,63.2,9.4
E00085146,6,21.1,63.3,9.6
E00085147,14.8,16.9,57.7,10.6
E00085148,11.2,15,61.2,12.6
E00085149,10.8,13.4,60.2,15.6
E00085150,14.5,18.5,52,15
E00085151,14.4,17.1,55.6,12.8
E00085152,11.6,26.1,55.1,7.2
E00085153,16.3,21.1,51.8,10.8
E00085154,12.8,11.5,67.9,7.7
E00085155,6.7,14.7,69.3,9.2
E00085156,11.1,18.1,62.6,8.1
E00085158,8.3,22,60.6,9.1
E00085159,10.3,15.5,64.7,9.5
E00085160,15.1,15.1,64.9,4.9
E00085161,13.5,21.1,57.1,8.3
E00085162,20.7,11,55.2,13.1
E00085163,9.9,21.4,55.7,13
E00085164,12.1,21,58.1,8.9
E00085165,7.9,19.7,65.8,6.6
E00085166,9.9,21.9,53,15.2
E00085167,13.8,17,61,8.2
