areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00085001,65.3,30.1,4.7
E00085002,70.7,27.2,2.2
E00085003,67.3,26.7,6
E00085005,71.8,16.9,11.3
E00085006,69.7,25.7,4.6
E00085007,77.7,20.3,2
E00085008,71.7,24.2,4.2
E00085009,75.9,21.4,2.8
E00085010,74.5,20.3,5.2
E00085011,73.3,23.3,3.4
E00085012,73.6,24,2.4
E00085013,77.9,20.8,1.3
E00085014,70.5,24.7,4.8
E00085015,70.6,26.5,2.9
E00085016,81.3,16.9,1.8
E00085017,75,21.5,3.5
E00085018,77.8,19.8,2.5
E00085019,84.7,13.7,1.6
E00085020,74.4,24.3,1.3
E00085021,78.9,19.9,1.1
E00085022,81.2,15.8,3
E00085023,80.7,12.5,6.8
E00085024,79.8,18.3,1.9
E00085025,76.3,20.9,2.8
E00085026,69.1,26.8,4.1
E00085027,84.2,11.5,4.3
E00085028,82.9,15.8,1.4
E00085029,77.3,19.8,2.9
E00085030,79.3,18.1,2.6
E00085031,76.9,18.2,5
E00085032,66.1,27.6,6.3
E00085033,77.9,14,8.1
E00085034,75,18.9,6.1
E00085035,77,20.2,2.7
E00085036,71.6,24.2,4.2
E00085037,80.6,16.1,3.2
E00085038,74.6,17.8,7.6
E00085039,80.4,17.5,2.1
E00085040,80.8,13.6,5.6
E00085041,56.9,40.4,2.8
E00085042,77.6,10.6,11.8
E00085043,81.4,15.3,3.4
E00085044,79.6,19.4,1.1
E00085046,75,14.3,10.7
E00085047,60.7,36.2,3.1
E00085048,81.9,12.8,5.3
E00085049,74.6,18.8,6.6
E00085050,74.5,22.3,3.3
E00085051,81,13.2,5.8
E00085053,79.4,17.1,3.5
E00085056,79.9,14.8,5.2
E00085057,87,9.4,3.6
E00085060,80.5,16.9,2.6
E00085064,81.4,14.9,3.7
E00085065,84.4,11.3,4.4
E00085066,81,14,5
E00085069,68.1,27.1,4.7
E00085071,78.2,20.7,1
E00085073,68,26.5,5.5
E00085074,82.4,11.7,5.9
E00085075,66.1,22.6,11.3
E00085077,77.1,18.6,4.3
E00085078,70.9,20.2,8.9
E00085079,72.7,19,8.3
E00085080,79.7,17.4,2.9
E00085081,75.5,14.8,9.7
E00085082,69.8,26.2,4
E00085083,77.7,19,3.3
E00085084,77.8,18.7,3.5
E00085085,79.9,15.6,4.5
E00085086,74.4,22.7,2.9
E00085087,67.2,25.2,7.6
E00085088,84.1,12.2,3.7
E00085089,64.9,6.6,28.4
E00085090,79.8,12.3,7.9
E00085091,69,5.3,25.7
E00085092,62.1,9.7,28.2
E00085093,74.8,4.6,20.6
E00085094,73.5,9,17.5
E00085095,70.9,7.7,21.4
E00085096,76.2,8.6,15.2
E00085097,60.3,16.5,23.2
E00085098,80.3,12,7.7
E00085099,70.3,19.4,10.3
E00085100,76,13.7,10.2
E00085101,67.7,19.4,12.9
E00085102,74.4,18.6,7
E00085103,74.4,20.1,5.5
E00085104,68.9,26.5,4.7
E00085105,69.8,23.1,7.1
E00085106,80.5,14.6,5
E00085107,71.9,26.3,1.8
E00085108,76.9,18.1,5
E00085109,85.2,13.9,0.9
E00085110,69.1,25.3,5.7
E00085111,81.4,16.7,1.9
E00085112,78,14.6,7.3
E00085113,77.5,18.2,4.2
E00085114,76.5,8.2,15.2
E00085115,62.1,10.7,27.2
E00085116,62.1,6.8,31.1
E00085117,69,4.3,26.7
E00085118,72.4,2.7,24.9
E00085119,74,10.5,15.5
E00085120,78.4,6,15.6
E00085121,82.4,10.3,7.2
E00085122,69.7,9.9,20.4
E00085123,70.3,4.1,25.6
E00085124,69,3.9,27.1
E00085125,70.7,9.8,19.5
E00085126,69.6,10.2,20.1
E00085127,58.5,7.7,33.9
E00085128,58.6,5.8,35.6
E00085129,72.9,13.4,13.8
E00085130,75.3,4.5,20.2
E00085131,75.7,23.2,1.1
E00085132,61,18.2,20.8
E00085133,47.8,32.2,19.9
E00085134,56.5,18.7,24.8
E00085135,57.9,24.2,17.9
E00085136,77.5,20.5,1.9
E00085137,72.8,19.7,7.5
E00085138,76,17.9,6.1
E00085139,84.3,11.5,4.2
E00085140,75.1,14.3,10.6
E00085141,74.9,13.6,11.5
E00085142,66.8,14.7,18.4
E00085143,75.5,17,7.4
E00085144,68.4,18.4,13.1
E00085146,68.5,26.1,5.4
E00085147,88.2,9.4,2.4
E00085148,83.1,14,2.9
E00085149,83.5,11.3,5.2
E00085150,80.4,11.2,8.4
E00085151,70.1,19.1,10.8
E00085152,71.7,13.7,14.6
E00085153,88.2,8.3,3.5
E00085154,74.8,20,5.2
E00085155,79.7,14,6.3
E00085156,78.4,18,3.6
E00085158,86.4,10.7,2.8
E00085159,81.2,13.9,4.8
E00085160,76.5,20.2,3.4
E00085161,82.4,12.5,5.1
E00085162,89,8.3,2.7
E00085163,74.1,21.2,4.7
E00085164,86.3,10.8,2.8
E00085165,72.9,22.9,4.1
E00085166,89.1,6.9,4
E00085167,84.5,11.2,4.3
E00085168,82.9,12.3,4.8
E00085169,78.5,16.3,5.2
E00085170,76.9,19.4,3.7
E00085171,72.6,10.4,17
E00085172,66.5,27,6.5
E00085173,85,13.6,1.4
E00085174,68.3,28.3,3.3
E00085175,72,26.2,1.8
E00085176,87.1,10,2.9
E00085177,59.6,33.5,6.9
E00085178,78,14.4,7.6
E00085179,70.7,19.8,9.5
E00085180,62.9,33.9,3.3
E00085181,73.1,24.4,2.6
E00085182,78.1,18.6,3.3
E00085183,76.7,17.5,5.8
E00085184,69.8,27.4,2.8
E00085185,68.8,26.8,4.4
E00085186,73.2,23.2,3.6
E00085187,69.9,17.8,12.3
E00085188,63.7,25.3,11
E00085189,69,24.3,6.7
E00085190,70.6,26.7,2.7
E00085191,72.9,24.6,2.4
E00085192,75.8,18,6.2
E00085193,84.9,10.3,4.8
E00085194,89.7,7.9,2.4
E00085242,88.7,7.8,3.6
E00085243,78.6,12.6,8.8
E00085244,77.7,13.4,8.9
E00085245,81.1,14.3,4.6
E00085246,65.7,20.1,14.2
E00085247,78,14.4,7.6
E00085248,76.2,16.9,6.9
E00085249,85.3,9.2,5.5
E00085250,83.6,11.2,5.3
E00085251,83.2,11.7,5.1
E00085252,82.9,9.2,7.9
E00085253,85.6,9,5.4
E00085254,83.1,5.6,11.2
E00085255,73.8,20.5,5.7
E00085256,78.3,8.3,13.4
E00085257,84.8,7.7,7.4
E00085258,89.8,7.2,3
E00085259,88.3,8.3,3.5
E00085260,69.9,10.4,19.7
E00085261,88.3,7.6,4.1
E00085262,83.3,11.5,5.3
E00085263,72.5,15.5,11.9
E00085264,85.2,9.9,4.8
E00085265,88.1,5.1,6.8
E00085266,77.9,17.6,4.5
E00085267,73,22.1,4.9
E00085268,78.6,13.7,7.7
E00085269,86.7,10,3.2
E00085270,82.3,9.7,8
E00085271,81.3,12.9,5.7
E00085272,83.1,13.4,3.5
E00085273,84.5,10.6,5
E00085274,83.7,13.2,3.1
E00085275,84.9,9.9,5.1
E00085276,86.5,7.4,6.2
E00085277,84.6,10.6,4.8
E00085278,86.9,7.1,6
E00085279,76.5,13.5,10
E00085280,93,6.1,0.9
E00085281,83.6,8.6,7.9
E00085282,76.9,11.6,11.6
E00085283,87,11,2
E00085284,86.1,7.7,6.3
E00085285,83.8,13.8,2.4
E00085286,71.9,10.6,17.5
E00085287,85.4,11.5,3.1
E00085288,78.8,15.6,5.6
E00085289,87.9,8.5,3.5
E00085290,83.3,13.6,3.1
E00085291,86.1,10.4,3.5
E00085292,76.8,8.9,14.2
E00085293,82.6,5.6,11.8
E00085294,69.6,11.9,18.5
E00085299,87.6,8.5,4
E00085300,88.3,6.1,5.6
E00085301,78.1,10.8,11.1
E00085302,88.5,4,7.5
E00085304,75.2,13.2,11.6
E00085305,88,7,5
E00085306,88.4,5.5,6.1
E00085307,70.9,8.6,20.6
E00085308,71.5,7.1,21.4
E00085309,83.6,10.7,5.8
E00085310,86.1,12.1,1.8
E00085311,84.8,10.9,4.3
E00085312,69.3,13.7,17
E00085313,84.5,10.8,4.7
E00085314,82.4,8.7,8.9
E00085315,78.3,5.3,16.4
E00085316,77.9,12,10.1
E00085317,74.9,10.1,15
E00085318,58.7,26.3,15
E00085319,73.4,8,18.6
E00085320,74.1,15.1,10.8
E00085331,81.1,7.4,11.5
E00085332,80.1,12.7,7.2
E00085333,80.2,4.7,15.1
E00085334,77.9,9,13.2
E00085335,76.3,9.2,14.5
E00085336,78.6,5,16.4
E00085337,78.6,16.3,5.1
E00085338,71.3,8.2,20.5
E00085339,77.3,2.2,20.6
E00085351,86.5,3.9,9.6
E00085353,63.5,16,20.4
E00085355,74.8,8.7,16.5
E00085356,75.5,9.5,15
E00085357,83.4,5.8,10.8
E00085358,81,10.7,8.3
E00085359,68.4,10,21.6
E00085360,78.7,13,8.3
E00085361,76.8,13.3,9.9
E00085362,69.4,16,14.6
E00085363,79.5,10.8,9.7
E00085364,69.7,6.3,24
E00085365,78.7,10.8,10.5
E00085366,84.2,11.1,4.6
E00085367,84.5,10.9,4.6
E00085368,79.4,13.8,6.7
E00085369,76.8,18.9,4.3
E00085370,77.2,15.7,7.1
E00085371,83,12.9,4
E00085372,78.9,11.2,9.9
E00085373,75.3,12.9,11.8
E00085374,79.2,12,8.9
E00085455,79.4,14.4,6.2
E00085456,78.3,16.4,5.3
E00085457,88.2,7.4,4.4
E00085458,85.6,12.3,2.1
E00085459,73.3,22.3,4.5
E00085460,76.7,16.9,6.4
E00085461,88.1,8.8,3.1
E00085463,84.2,11.9,4
E00085464,92.9,6,1.1
E00085465,89.5,8.9,1.6
E00085466,93.1,4.3,2.7
E00085467,88.1,10.7,1.3
E00085468,84.2,11.6,4.2
E00085470,90.7,5.3,3.9
E00085471,91.3,6.2,2.5
E00085472,94.6,3.5,1.9
E00085473,87.7,7.7,4.6
E00085474,88.7,3.7,7.7
E00085475,85.9,9.9,4.2
E00085476,85,9.4,5.6
E00085477,87.8,7.1,5.1
E00085478,91.7,4.9,3.4
E00085479,86.3,10.5,3.1
E00085480,75.6,15.6,8.8
E00085481,83.7,8.1,8.1
E00085482,91.9,6.5,1.6
E00085483,88,7.5,4.5
E00085484,82.3,9.5,8.2
E00085485,82.2,10.1,7.7
E00085486,90.5,8.3,1.2
E00085487,84,12.7,3.3
E00085488,76.6,13,10.3
E00085489,84,11.3,4.7
E00085490,83.1,14.1,2.8
E00085491,77.8,20,2.2
E00085492,74.7,19,6.2
E00085493,75.7,17.8,6.5
E00085494,79.5,16.9,3.6
E00085495,80.7,15.3,4
E00085496,73.1,21.8,5.1
E00085497,79.4,16.7,3.9
E00085498,83.2,12.1,4.7
E00085499,73.7,13.9,12.5
E00085500,79,15.3,5.7
E00085501,82.7,15.3,2
E00085502,86.6,8.4,5
E00085503,80.1,17.3,2.6
E00085504,76.2,20.2,3.5
E00085505,78.8,15.7,5.5
E00085506,88.7,7.2,4.1
E00085507,77.6,15.3,7.1
E00085508,68,22.5,9.5
E00085509,62.6,20.5,16.8
E00085510,68.4,28.6,3
E00085511,78.4,17.4,4.1
E00085512,70,18.6,11.4
E00085513,84.2,7.9,7.9
E00085514,69.2,13.8,17
E00085515,76.8,12.8,10.4
E00085516,62,33.3,4.7
E00085517,80.7,10.7,8.5
E00085518,77,6.3,16.7
E00085519,92.3,4.8,2.9
E00085520,80.1,15.5,4.4
E00085521,86.3,10.9,2.8
E00085522,73.3,12.4,14.3
E00085523,74.4,18,7.5
E00085524,68.9,16.2,14.9
E00085525,70.6,25.6,3.8
E00085526,79.4,11.7,8.9
E00085527,75.1,19.2,5.8
E00085528,81.1,10.2,8.8
E00085529,79.1,8.1,12.8
E00085530,69.5,27,3.5
E00085531,64,23,12.9
E00085532,63.8,14.4,21.8
E00085533,71.1,23.6,5.3
E00085534,62.8,5.5,31.7
E00085535,66.8,22,11.2
E00085536,72.4,12.5,15.2
E00085537,75.7,22.7,1.6
E00085538,67.7,15.3,17
E00085539,71.4,7.7,20.9
E00085540,67.1,30.1,2.7
E00085541,62.2,31.5,6.2
E00085542,73.8,24.5,1.7
E00085543,81.9,13.8,4.3
E00085544,60.9,32.7,6.5
E00085545,78,19.5,2.5
E00085546,72.9,10.2,16.9
E00085547,73.3,19.8,6.9
E00085548,71.7,23,5.2
E00085549,71.1,20.8,8.1
E00085550,82.2,13.9,3.8
E00085551,86.6,9.8,3.6
E00085552,64.8,17.1,18.1
E00085553,91.3,5.3,3.4
E00085554,62.8,24.2,13
E00085555,78.3,15.3,6.4
E00085556,79.6,14.7,5.8
E00085557,83.8,12.1,4.2
E00085558,61.8,21.5,16.7
E00085559,82.1,10.1,7.7
E00085560,65.5,23.3,11.2
E00085561,77.4,17.6,5
E00085562,79.3,6.9,13.8
E00085563,64.9,26.6,8.5
E00085564,69,27.6,3.4
E00085565,74.7,24.7,0.5
E00085568,78.1,18.9,3
E00085569,83.6,14.9,1.5
E00085570,63.9,32.9,3.1
E00085571,64.6,28.9,6.5
E00085572,76.1,21.2,2.7
E00085573,75.1,20.2,4.7
E00085574,78.1,18.8,3.1
E00085575,72.7,25.6,1.7
E00085576,68.5,29,2.5
E00085577,69.5,26.8,3.7
E00085578,64.3,33.1,2.5
E00085579,58.4,36.7,5
E00085580,56.3,38,5.6
E00085581,74.3,21.9,3.8
E00085582,68.6,22.3,9.1
E00085583,64.2,32.6,3.2
E00085584,66.8,26,7.1
E00085585,73.2,22.9,3.8
E00085586,57.3,36.8,5.9
E00085587,71.8,22.3,5.9
E00085588,85.6,14,0.4
E00085589,82.7,14.4,2.9
E00085590,77.4,18.8,3.8
E00085592,77.2,14.8,8.1
E00085593,74.7,20.1,5.2
E00085594,72.9,20.8,6.3
E00085595,76.3,20.5,3.2
E00085596,72.3,20.5,7.2
E00085597,84.6,12.2,3.3
E00085598,82.2,16.2,1.6
E00085599,72.1,22.1,5.8
E00085600,85.7,11.9,2.4
E00085601,81.8,12.1,6.1
E00085602,86.3,9,4.7
E00085603,89.8,4,6.2
E00085604,89.2,7,3.8
E00085605,77.2,20.6,2.1
E00085606,80.3,13.5,6.2
E00085607,82.5,16.1,1.4
E00085608,79.3,15.2,5.6
E00085609,89,5.3,5.7
E00085610,87.9,5.1,6.9
E00085611,86.9,6,7.1
E00085612,66.5,23.9,9.6
E00085613,86,10.1,3.9
E00085614,84,8,8
E00085615,75.2,20.9,3.9
E00085616,79.3,13.3,7.4
E00085617,80.2,14.3,5.5
E00085619,79.9,14.4,5.7
E00085620,63.3,33.5,3.2
E00085621,81.3,8.9,9.8
E00085622,76.8,20.5,2.7
E00085623,88,6.5,5.5
E00085624,88.5,4,7.5
E00085625,81.8,15.4,2.8
E00085626,83.7,6.1,10.2
E00085627,78.2,18.7,3.1
E00085628,90.5,3.4,6.1
E00085630,87.5,4.6,7.9
E00085631,84.2,6.3,9.6
E00085632,91.7,3.4,4.9
E00085633,86.5,4.9,8.6
E00085634,72.7,14,13.2
E00085635,91.9,4.4,3.7
E00085636,88.2,7.4,4.4
E00085637,88.5,7.1,4.4
E00085639,82.8,3,14.2
E00085640,87.8,6.7,5.5
E00085641,74.6,16.4,9
E00085642,89,6.6,4.3
E00085643,91.5,4.5,4
E00085644,90.6,5.7,3.7
E00085645,86,9,5
E00085646,85.5,9.1,5.4
E00085647,85.4,9.8,4.9
E00085648,79.1,12,9
E00085649,88.3,8.9,2.8
E00085650,85.7,6.6,7.7
E00085651,89,7.4,3.7
E00085652,88.7,4.6,6.6
E00085653,82.6,14.4,3
E00085654,76.2,19.5,4.3
E00085655,81.9,14.1,4
E00085656,80.8,14,5.1
E00085657,82.5,14.7,2.8
E00085658,78.3,13.3,8.4
E00085659,74.6,18,7.4
E00085660,75.5,20.1,4.4
E00085661,73.4,21,5.7
E00085662,74.4,21.8,3.8
E00085664,76.6,21.7,1.7
E00085665,86,11,3
E00085666,77.7,17.9,4.3
E00085667,77.5,13.2,9.3
E00085668,72.2,16.7,11
E00085669,82.9,14.3,2.7
E00085670,73,16.5,10.5
E00085671,83.4,12.9,3.8
E00085672,79.5,17.1,3.4
E00085673,74,7.7,18.3
E00085674,85.3,12.1,2.6
E00085675,69.6,18.7,11.7
E00085676,84.6,11.9,3.5
E00085677,69.7,24.5,5.7
E00085678,74.9,21.8,3.3
E00085679,74.1,21.7,4.1
E00085680,65.9,30.6,3.5
E00085682,76.1,18.4,5.5
E00085683,86.4,9.9,3.6
E00085684,76.8,20.2,3
E00085685,77.3,16.5,6.2
E00085686,62.5,23,14.5
E00085687,76.2,19,4.8
E00085688,75.7,18.5,5.9
E00085689,74.1,23,2.9
E00085690,78.4,17.9,3.7
E00085691,82.7,14.9,2.4
E00085692,73.4,24.2,2.4
E00085693,75.2,22.8,2
E00085694,81.2,16.3,2.5
E00085695,79,16.4,4.6
E00085696,65.4,28.7,5.9
E00085697,63.1,30.2,6.7
E00085698,71.8,20.3,7.9
E00085699,84.8,6.5,8.6
E00085700,77.8,19.4,2.8
E00085701,85.9,10.9,3.2
E00085702,88.7,6.8,4.5
E00085703,80.8,16.2,3.1
E00085704,73.2,20.5,6.3
E00085705,72.7,16,11.3
E00085706,87,7.7,5.4
E00085707,84.8,11.4,3.8
E00085708,84.9,12,3.1
E00085709,89.4,4.9,5.8
E00085744,91.9,5,3.1
E00085748,91,7.3,1.7
E00085749,90.9,5.1,3.9
E00085751,88,9.9,2.1
E00085754,86.9,10.9,2.2
E00085755,90.4,6.3,3.3
E00085771,93.6,3.2,3.2
E00085772,91.6,5.5,2.9
E00085839,83.6,8.6,7.8
E00085840,79.1,14.4,6.5
E00085841,85.1,8.7,6.2
E00085842,87.5,8.4,4.2
E00085843,72.6,20.7,6.7
E00085853,93.1,5.6,1.3
E00085854,85.1,12.2,2.7
E00085855,78.9,16.5,4.6
E00085856,88.3,7.7,4
E00085857,81.4,10.4,8.2
E00085858,82.8,13.1,4.1
E00085860,82.3,11.1,6.6
E00085861,85.9,10.6,3.5
E00085862,76.7,21.6,1.7
E00085881,91.4,4.6,4
E00085883,72.5,19.8,7.7
E00085884,74.8,14.7,10.4
E00085885,85.4,5.2,9.5
E00085886,89.9,6.4,3.7
E00085887,78.6,17.2,4.2
E00085888,88,4.7,7.3
E00085889,84.8,6,9.2
E00085890,74.7,5.4,19.8
E00085891,75.3,4.2,20.5
E00085892,84,8.4,7.5
E00085893,80,4.5,15.5
E00085894,80.2,4.7,15.1
E00085895,87.7,2.5,9.8
E00085896,76.6,9.5,13.9
E00085897,85.3,1.5,13.2
E00085898,84.6,4.7,10.7
E00085899,90.1,3.1,6.8
E00085900,74.7,8.8,16.6
