areacd,heating_type_3a-001,heating_type_3a-002
E00085001,8.2,91.8
E00085002,7.5,92.5
E00085003,5.9,94.1
E00085005,0.7,99.3
E00085006,4.3,95.7
E00085007,7.5,92.5
E00085008,4.1,95.9
E00085009,6.7,93.3
E00085010,3.1,96.9
E00085011,3.6,96.4
E00085012,4.5,95.5
E00085013,5.8,94.2
E00085014,2.5,97.5
E00085015,13.8,86.2
E00085016,1.6,98.4
E00085017,5.1,94.9
E00085018,0.8,99.2
E00085019,4.4,95.6
E00085020,1.2,98.8
E00085021,0,100
E00085022,5.7,94.3
E00085023,2,98
E00085024,3.7,96.3
E00085025,5,95
E00085026,4.6,95.4
E00085027,1.3,98.7
E00085028,6.7,93.3
E00085029,2.5,97.5
E00085030,0,100
E00085031,2.7,97.3
E00085032,5.9,94.1
E00085033,2,98
E00085034,7.5,92.5
E00085035,2,98
E00085036,4.5,95.5
E00085037,6,94
E00085038,7.1,92.9
E00085039,4.2,95.8
E00085040,1.7,98.3
E00085041,12.5,87.5
E00085042,1.9,98.1
E00085043,0,100
E00085044,0,100
E00085046,5.9,94.1
E00085047,3.1,96.9
E00085048,4.5,95.5
E00085049,3.4,96.6
E00085050,5.3,94.7
E00085051,1.7,98.3
E00085053,9.1,90.9
E00085056,4.6,95.4
E00085057,0,100
E00085060,2.5,97.5
E00085064,0.8,99.2
E00085065,0,100
E00085066,0,100
E00085069,4.6,95.4
E00085071,5.1,94.9
E00085073,7.5,92.5
E00085074,4.2,95.8
E00085075,3.8,96.2
E00085077,3.7,96.3
E00085078,4.8,95.2
E00085079,5.3,94.7
E00085080,9.8,90.2
E00085081,0.6,99.4
E00085082,4.2,95.8
E00085083,2.1,97.9
E00085084,0.5,99.5
E00085085,2.9,97.1
E00085086,2.9,97.1
E00085087,4.1,95.9
E00085088,5.3,94.7
E00085089,0,100
E00085090,6,94
E00085091,3.4,96.6
E00085092,0.7,99.3
E00085093,0,100
E00085094,0,100
E00085095,0,100
E00085096,1.8,98.2
E00085097,1.6,98.4
E00085098,0.8,99.2
E00085099,6.6,93.4
E00085100,1.1,98.9
E00085101,4,96
E00085102,0.8,99.2
E00085103,2,98
E00085104,4.6,95.4
E00085105,1.7,98.3
E00085106,4.6,95.4
E00085107,5.3,94.7
E00085108,6.1,93.9
E00085109,4.8,95.2
E00085110,3.8,96.2
E00085111,5.4,94.6
E00085112,9.2,90.8
E00085113,5.6,94.4
E00085114,1,99
E00085115,0.9,99.1
E00085116,1,99
E00085117,1.5,98.5
E00085118,0,100
E00085119,2.4,97.6
E00085120,3.1,96.9
E00085121,2.3,97.7
E00085122,1.8,98.2
E00085123,0.9,99.1
E00085124,1.6,98.4
E00085125,1.3,98.7
E00085126,0.8,99.2
E00085127,0.9,99.1
E00085128,1.9,98.1
E00085129,0,100
E00085130,0,100
E00085131,4,96
E00085132,0,100
E00085133,1.4,98.6
E00085134,0.9,99.1
E00085135,3.6,96.4
E00085136,2.8,97.2
E00085137,2.9,97.1
E00085138,3.4,96.6
E00085139,0.9,99.1
E00085140,0,100
E00085141,1.3,98.7
E00085142,5.8,94.2
E00085143,3.4,96.6
E00085144,0.9,99.1
E00085146,0.6,99.4
E00085147,0.9,99.1
E00085148,1.2,98.8
E00085149,5.9,94.1
E00085150,3.3,96.7
E00085151,1.1,98.9
E00085152,3.4,96.6
E00085153,0,100
E00085154,3.7,96.3
E00085155,9.8,90.2
E00085156,2.1,97.9
E00085158,2.3,97.7
E00085159,4.3,95.7
E00085160,2.5,97.5
E00085161,2.3,97.7
E00085162,1,99
E00085163,5.3,94.7
E00085164,0,100
E00085165,6,94
E00085166,1.9,98.1
E00085167,3.3,96.7
E00085168,3.3,96.7
E00085169,1.8,98.2
E00085170,3.7,96.3
E00085171,3.8,96.2
E00085172,2.8,97.2
E00085173,0.9,99.1
E00085174,0,100
E00085175,2.2,97.8
E00085176,2.1,97.9
E00085177,6.3,93.8
E00085178,1.8,98.2
E00085179,3.9,96.1
E00085180,2.4,97.6
E00085181,0,100
E00085182,1.8,98.2
E00085183,5.1,94.9
E00085184,0,100
E00085185,2.6,97.4
E00085186,7.4,92.6
E00085187,2.9,97.1
E00085188,1.6,98.4
E00085189,1.4,98.6
E00085190,0.8,99.2
E00085191,1.6,98.4
E00085192,4.6,95.4
E00085193,0.6,99.4
E00085194,2.8,97.2
E00085242,0.8,99.2
E00085243,1.3,98.7
E00085244,1.8,98.2
E00085245,3.5,96.5
E00085246,1.7,98.3
E00085247,3.9,96.1
E00085248,0.7,99.3
E00085249,2.3,97.7
E00085250,3.8,96.2
E00085251,0.9,99.1
E00085252,3.1,96.9
E00085253,1.5,98.5
E00085254,1.1,98.9
E00085255,2.9,97.1
E00085256,0.8,99.2
E00085257,1.5,98.5
E00085258,0.8,99.2
E00085259,1.2,98.8
E00085260,2.8,97.2
E00085261,0,100
E00085262,2.8,97.2
E00085263,2.5,97.5
E00085264,0,100
E00085265,5.1,94.9
E00085266,1,99
E00085267,4,96
E00085268,3,97
E00085269,2.3,97.7
E00085270,1.5,98.5
E00085271,6.7,93.3
E00085272,2.2,97.8
E00085273,0.7,99.3
E00085274,2.2,97.8
E00085275,1.6,98.4
E00085276,1.4,98.6
E00085277,0.7,99.3
E00085278,0.8,99.2
E00085279,4,96
E00085280,0,100
E00085281,0,100
E00085282,1.7,98.3
E00085283,3.8,96.2
E00085284,1.7,98.3
E00085285,0,100
E00085286,1.7,98.3
E00085287,1.7,98.3
E00085288,0,100
E00085289,1.3,98.7
E00085290,3.3,96.7
E00085291,0,100
E00085292,0.8,99.2
E00085293,2.5,97.5
E00085294,3.9,96.1
E00085299,0.8,99.2
E00085300,0.7,99.3
E00085301,0.8,99.2
E00085302,0.7,99.3
E00085304,0,100
E00085305,1.4,98.6
E00085306,0,100
E00085307,1.5,98.5
E00085308,1.7,98.3
E00085309,1.2,98.8
E00085310,0,100
E00085311,1.1,98.9
E00085312,2.4,97.6
E00085313,1.8,98.2
E00085314,0.7,99.3
E00085315,2.7,97.3
E00085316,3,97
E00085317,4.4,95.6
E00085318,0,100
E00085319,1.8,98.2
E00085320,1,99
E00085331,1.9,98.1
E00085332,0.9,99.1
E00085333,0,100
E00085334,0.7,99.3
E00085335,0,100
E00085336,0.8,99.2
E00085337,3,97
E00085338,1.5,98.5
E00085339,0,100
E00085351,1.6,98.4
E00085353,4.1,95.9
E00085355,2.6,97.4
E00085356,0.8,99.2
E00085357,0.8,99.2
E00085358,0,100
E00085359,0,100
E00085360,1.8,98.2
E00085361,2.3,97.7
E00085362,2.5,97.5
E00085363,0.8,99.2
E00085364,1.1,98.9
E00085365,2.5,97.5
E00085366,1.5,98.5
E00085367,0,100
E00085368,1,99
E00085369,0.5,99.5
E00085370,4.5,95.5
E00085371,0,100
E00085372,2,98
E00085373,0,100
E00085374,1.5,98.5
E00085455,0.6,99.4
E00085456,3.5,96.5
E00085457,0.8,99.2
E00085458,1.3,98.7
E00085459,6.8,93.2
E00085460,2.3,97.7
E00085461,1.4,98.6
E00085463,0,100
E00085464,1.9,98.1
E00085465,0,100
E00085466,2.7,97.3
E00085467,1.6,98.4
E00085468,3.4,96.6
E00085470,0,100
E00085471,0,100
E00085472,2.2,97.8
E00085473,0,100
E00085474,0,100
E00085475,2.9,97.1
E00085476,2.6,97.4
E00085477,0,100
E00085478,1.1,98.9
E00085479,1,99
E00085480,1.5,98.5
E00085481,1.6,98.4
E00085482,1,99
E00085483,0,100
E00085484,1.1,98.9
E00085485,0.9,99.1
E00085486,2.4,97.6
E00085487,0,100
E00085488,1.8,98.2
E00085489,0.7,99.3
E00085490,4.1,95.9
E00085491,1.8,98.2
E00085492,1.5,98.5
