geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00007029,43.1,56.9
E00007030,58.8,41.2
E00007032,51.1,48.9
E00118415,52.1,47.9
E00118431,57.1,42.9
E00118436,50.1,49.9
E00118437,62.1,37.9
E00118439,58,42
E00118440,58.8,41.2
E00118443,58.9,41.1
E00118446,66.5,33.5
E00118447,61.8,38.2
E00118452,53.4,46.6
E00119717,46.6,53.4
E00119718,53.3,46.7
E00119722,40.3,59.7
E00119724,50,50
E00119725,44.3,55.7
E00119726,45,55
E00119727,44.7,55.3
E00119728,54.1,45.9
E00119729,57.9,42.1
E00119731,49.8,50.2
E00119732,34.4,65.6
E00119733,52,48
E00119734,49.3,50.7
E00119735,34.4,65.6
E00119736,34.2,65.8
E00119737,29.4,70.6
E00119738,40.3,59.7
E00121399,43.5,56.5
E00121403,36.3,63.7
E00121593,60.8,39.2
E00121594,66.9,33.1
E00121595,59.9,40.1
E00121596,60.7,39.3
E00121597,59.9,40.1
E00121598,69.2,30.8
E00121599,67.3,32.7
E00121600,61.5,38.5
E00121601,47.5,52.5
E00121602,59.6,40.4
E00121603,28.2,71.8
E00121604,65,35
E00121605,65.5,34.5
E00121606,49.8,50.2
E00121607,52.7,47.3
E00121608,45.7,54.3
E00121609,64.9,35.1
