geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00007029,65,2.3,32.7
E00007030,61.7,1.5,36.8
E00007032,60.3,0.9,38.9
E00118415,68.3,3.2,28.6
E00118431,68,3.3,28.7
E00118436,63.7,3.3,33.1
E00118437,62.2,2.3,35.5
E00118439,57.6,2.9,39.5
E00118440,62.5,3.6,33.9
E00118443,57.3,1.3,41.4
E00118446,53,3.6,43.3
E00118447,49.7,2.4,47.9
E00118452,60.7,2.9,36.4
E00119717,59,4.1,36.9
E00119718,50.7,3.5,45.8
E00119722,47,3.3,49.7
E00119724,60.2,3.2,36.6
E00119725,55.9,3.8,40.3
E00119726,40.1,3.9,56
E00119727,48.1,2.8,49.1
E00119728,47.1,5.4,47.5
E00119729,59.5,2.4,38.1
E00119731,59.8,2.7,37.5
E00119732,61.6,4.2,34.2
E00119733,66.7,1.9,31.5
E00119734,56.6,5,38.5
E00119735,62.6,4.8,32.6
E00119736,53.1,8.9,38
E00119737,55.6,8.9,35.5
E00119738,58.1,2,39.8
E00121399,67.3,2.5,30.3
E00121403,59.6,0,40.4
E00121593,56.4,3.4,40.2
E00121594,49.3,1.8,48.9
E00121595,53.8,2.8,43.4
E00121596,63.2,0.7,36.1
E00121597,65.5,2.2,32.4
E00121598,60.7,4,35.3
E00121599,55.2,3.9,40.9
E00121600,52.2,2.4,45.4
E00121601,65.4,1.9,32.7
E00121602,56.9,1.7,41.5
E00121603,67.4,5,27.6
E00121604,59.5,2.8,37.7
E00121605,56.3,1.7,42.1
E00121606,47.7,0,52.3
E00121607,42.5,1.1,56.4
E00121608,64.1,4.1,31.8
E00121609,48.3,2.7,49
