geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00007029,2.1,23.1,37.8,37.1
E00007030,1.7,18.1,37.9,42.2
E00007032,6.1,33,28.7,32.2
E00118415,2.9,4.4,23.4,69.3
E00118431,2.1,4.9,4.2,88.9
E00118436,9.7,18.3,46.2,25.8
E00118437,0,11.3,47,41.7
E00118439,3.7,7.3,37.6,51.4
E00118440,0.8,7.8,51.9,39.5
E00118443,4.9,8.5,41.5,45.1
E00118446,0.9,7.8,57.4,33.9
E00118447,1.4,15.6,36.9,46.1
E00118452,0.8,6.4,54.4,38.4
E00119717,3.6,29,33.3,34.1
E00119718,0.8,15.3,53.2,30.6
E00119722,49.6,20.9,21.7,7.8
E00119724,2.3,5.5,75,17.2
E00119725,12.6,29.1,33.8,24.5
E00119726,7,14.8,47,31.3
E00119727,0.9,44.3,34.8,20
E00119728,0.8,11.3,41.9,46
E00119729,0.8,6.9,50,42.3
E00119731,2.4,4.9,65,27.6
E00119732,15.5,50.9,29.3,4.3
E00119733,1.6,30.2,48.4,19.8
E00119734,17.9,21.1,46.3,14.6
E00119735,19.9,26.7,48.6,4.8
E00119736,7.4,43.4,42.6,6.6
E00119737,27.8,46,23,3.2
E00119738,13.7,30.5,48.9,6.9
E00121399,5.5,51.5,32.7,10.3
E00121403,0,31,28.6,40.5
E00121593,0,3.3,17.4,79.3
E00121594,0.8,4,24.8,70.4
E00121595,3.6,10.1,30.9,55.4
E00121596,0.8,6.9,29,63.4
E00121597,4.7,14.2,22.8,58.3
E00121598,0,2.2,16.8,81
E00121599,0,2.2,20,77.8
E00121600,0.8,6.8,28.8,63.6
E00121601,2.7,21.4,29.5,46.4
E00121602,1.4,24.1,33.3,41.1
E00121603,16.4,74.6,7.3,1.7
E00121604,1.5,7.4,50,41.2
E00121605,0,22.1,33.6,44.3
E00121606,3.4,31.9,37.8,26.9
E00121607,15.6,29.4,33,22
E00121608,0,17.3,52.7,30
E00121609,1.6,14.6,32.5,51.2
