geography_code,in_full_time_education-001,in_full_time_education-002
E00020597,21.8,78.2
E00020624,22.4,77.6
E00020626,21.2,78.8
E00020627,20.8,79.2
E00020628,24.1,75.9
E00020629,19,81
E00020665,20.2,79.8
E00020698,20.5,79.5
E00020702,21,79
E00020703,16.1,83.9
E00020704,20.4,79.6
E00020705,12.8,87.2
E00020706,21,79
E00020707,22.5,77.5
E00154956,12.6,87.4
E00154957,18.4,81.6
E00154958,27.8,72.2
E00154959,14.1,85.9
E00154960,22.6,77.4
E00154961,17.4,82.6
E00154962,18.9,81.1
E00154963,20.8,79.2
E00154964,23.5,76.5
E00154965,25.3,74.7
E00154966,55,45
E00154967,20.8,79.2
E00154968,15.8,84.2
E00154969,24.8,75.2
E00154970,19.1,80.9
E00154971,28.4,71.6
E00154972,19.3,80.7
E00155007,21.5,78.5
E00155008,21.2,78.8
E00155017,21.8,78.2
E00155021,16,84
E00155022,20.6,79.4
E00155023,12.3,87.7
E00155052,18.4,81.6
E00155053,25,75
E00155054,24.9,75.1
E00155055,23.7,76.3
E00155107,19.2,80.8
E00155108,19.4,80.6
E00155111,12.6,87.4
E00155113,21.1,78.9
E00155114,20.3,79.7
E00155115,24.4,75.6
E00155119,30.9,69.1
E00155120,14.4,85.6
E00155125,15.6,84.4
E00155155,21.4,78.6
E00155864,14.2,85.8
E00155865,16.8,83.2
E00155866,21.5,78.5
E00155867,22.7,77.3
E00155868,21.7,78.3
E00155869,18.5,81.5
E00155870,17.3,82.7
E00155871,23.7,76.3
E00155872,18.4,81.6
E00155873,21,79
E00155875,20.2,79.8
E00155876,12.2,87.8
E00155877,15,85
E00155878,17.3,82.7
E00155879,19.3,80.7
E00155880,20.5,79.5
E00155881,16.3,83.7
E00155882,5.7,94.3
E00155883,19.7,80.3
E00155884,21.2,78.8
E00155885,19,81
E00155886,8.1,91.9
E00155887,8.5,91.5
E00155888,14.6,85.4
E00155899,9.6,90.4
E00155906,16,84
E00155908,13.4,86.6
E00155910,17.4,82.6
E00156007,16.9,83.1
E00156008,17.4,82.6
E00156009,24.9,75.1
E00156018,19.3,80.7
E00156019,14.6,85.4
E00156020,16.6,83.4
E00156021,14,86
E00156022,18.6,81.4
E00156023,14.2,85.8
E00156024,14.1,85.9
E00156076,9.4,90.6
E00156077,18,82
E00156078,22.6,77.4
E00156079,19.7,80.3
E00156080,20.2,79.8
E00156081,21.1,78.9
E00156082,20,80
E00156083,18.5,81.5
E00156084,24.3,75.7
E00156085,25.8,74.2
E00156086,15.4,84.6
E00156087,22.6,77.4
E00156088,18.3,81.7
E00156089,18.9,81.1
E00156090,14.8,85.2
E00156091,14.4,85.6
E00156092,11.8,88.2
E00156093,17.6,82.4
E00156094,21,79
E00156095,22.3,77.7
E00156096,14.4,85.6
E00156097,21.5,78.5
E00156098,20.7,79.3
E00156099,29.1,70.9
E00156100,31.2,68.8
E00156101,27.3,72.7
E00156102,23.4,76.6
E00156103,24.2,75.8
E00156104,24.2,75.8
E00156106,22.7,77.3
E00156107,23.8,76.2
E00156234,16.9,83.1
E00156235,18.7,81.3
E00156236,17.7,82.3
E00156237,14.2,85.8
E00156248,19.1,80.9
E00156249,19,81
E00156250,14.7,85.3
E00156251,20.4,79.6
E00156252,17.7,82.3
E00156253,16.6,83.4
E00156254,14.7,85.3
E00156256,15.1,84.9
E00156257,15.3,84.7
E00156258,21.2,78.8
E00156259,20.4,79.6
E00156260,16.4,83.6
E00156261,29,71
E00156262,19.4,80.6
E00156263,12.5,87.5
E00156264,17.7,82.3
E00156265,18,82
E00156266,20.8,79.2
E00156267,13.8,86.2
E00156268,14.2,85.8
E00156269,17.5,82.5
E00156270,23.5,76.5
E00156271,19.1,80.9
E00156272,22.8,77.2
E00156273,17.4,82.6
E00156274,15.6,84.4
E00156275,9,91
E00156276,18.1,81.9
E00156277,20.8,79.2
E00156278,18.5,81.5
E00156279,16.8,83.2
E00156280,12.7,87.3
E00156281,19.5,80.5
E00156282,17.6,82.4
E00166066,13.3,86.7
E00166068,11.3,88.7
E00170403,2.8,97.2
E00170410,16.7,83.3
E00190477,25.4,74.6
E00190505,20.4,79.6
E00190518,36.8,63.2
