geography_code,sex-001,sex-002
E00020597,53,47
E00020624,52.2,47.8
E00020626,51.7,48.3
E00020627,50.9,49.1
E00020628,49.4,50.6
E00020629,53.6,46.4
E00020665,50.4,49.6
E00020698,52,48
E00020702,49.9,50.1
E00020703,49.3,50.7
E00020704,53.7,46.3
E00020705,51.5,48.5
E00020706,47.5,52.5
E00020707,55.1,44.9
E00154956,52.6,47.4
E00154957,49.2,50.8
E00154958,49.4,50.6
E00154959,51.1,48.9
E00154960,47.7,52.3
E00154961,48.4,51.6
E00154962,50.5,49.5
E00154963,51,49
E00154964,47.8,52.2
E00154965,51.9,48.1
E00154966,43.6,56.4
E00154967,51.5,48.5
E00154968,56.5,43.5
E00154969,49.3,50.7
E00154970,52.5,47.5
E00154971,52.4,47.6
E00154972,52,48
E00155007,49.7,50.3
E00155008,48.9,51.1
E00155017,48.5,51.5
E00155021,49.2,50.8
E00155022,54.6,45.4
E00155023,46.2,53.8
E00155052,52.1,47.9
E00155053,49.1,50.9
E00155054,48.9,51.1
E00155055,47.3,52.7
E00155107,51.1,48.9
E00155108,58.8,41.2
E00155111,48.4,51.6
E00155113,52.9,47.1
E00155114,47.4,52.6
E00155115,53.7,46.3
E00155119,54.7,45.3
E00155120,51.6,48.4
E00155125,53.8,46.2
E00155155,51.9,48.1
E00155864,56.9,43.1
E00155865,52.5,47.5
E00155866,52.9,47.1
E00155867,50.9,49.1
E00155868,57.3,42.7
E00155869,52.6,47.4
E00155870,55.2,44.8
E00155871,58.4,41.6
E00155872,51,49
E00155873,50.9,49.1
E00155875,52.1,47.9
E00155876,57.3,42.7
E00155877,51.9,48.1
E00155878,56.7,43.3
E00155879,52.6,47.4
E00155880,48.3,51.7
E00155881,56.2,43.8
E00155882,64.4,35.6
E00155883,53.3,46.7
E00155884,50.8,49.2
E00155885,45.8,54.2
E00155886,62.7,37.3
E00155887,58,42
E00155888,51.5,48.5
E00155899,48.8,51.2
E00155906,49.9,50.1
E00155908,51.2,48.8
E00155910,50.6,49.4
E00156007,51.2,48.8
E00156008,51.5,48.5
E00156009,49.6,50.4
E00156018,51.9,48.1
E00156019,50.9,49.1
E00156020,49.1,50.9
E00156021,46.4,53.6
E00156022,49.7,50.3
E00156023,48.8,51.2
E00156024,50.4,49.6
E00156076,51.9,48.1
E00156077,50.5,49.5
E00156078,51.5,48.5
E00156079,52.7,47.3
E00156080,50.7,49.3
E00156081,48,52
E00156082,50.7,49.3
E00156083,49.5,50.5
E00156084,50.5,49.5
E00156085,52,48
E00156086,52.1,47.9
E00156087,51.6,48.4
E00156088,54,46
E00156089,48.8,51.2
E00156090,50.9,49.1
E00156091,54.7,45.3
E00156092,52.7,47.3
E00156093,55.1,44.9
E00156094,55.2,44.8
E00156095,52.8,47.2
E00156096,52.7,47.3
E00156097,47.5,52.5
E00156098,53.5,46.5
E00156099,52.6,47.4
E00156100,54.6,45.4
E00156101,53,47
E00156102,52.7,47.3
E00156103,54.2,45.8
E00156104,53.1,46.9
E00156106,54.3,45.7
E00156107,56.6,43.4
E00156234,50.3,49.7
E00156235,49.3,50.7
E00156236,50.2,49.8
E00156237,53,47
E00156248,47.5,52.5
E00156249,50.9,49.1
E00156250,50.7,49.3
E00156251,51.8,48.2
E00156252,49.2,50.8
E00156253,51.6,48.4
E00156254,48.5,51.5
E00156256,51.2,48.8
E00156257,49.7,50.3
E00156258,57.5,42.5
E00156259,53.2,46.8
E00156260,50.7,49.3
E00156261,54.5,45.5
E00156262,52.4,47.6
E00156263,53.3,46.7
E00156264,52.6,47.4
E00156265,51.5,48.5
E00156266,54.6,45.4
E00156267,50.4,49.6
E00156268,51.5,48.5
E00156269,52.5,47.5
E00156270,55.9,44.1
E00156271,49.2,50.8
E00156272,47.4,52.6
E00156273,50.9,49.1
E00156274,51.9,48.1
E00156275,56.7,43.3
E00156276,54.4,45.6
E00156277,51.8,48.2
E00156278,51,49
E00156279,51,49
E00156280,50.7,49.3
E00156281,53.2,46.8
E00156282,52.8,47.2
E00166066,54.1,45.9
E00166068,51.5,48.5
E00170403,20.3,79.7
E00170410,47.4,52.6
E00190477,51.2,48.8
E00190505,50,50
E00190518,56,44
