geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00020597,12.9,72.8,14.3
E00020624,23.3,55.8,20.9
E00020626,13.1,70.5,16.4
E00020627,18.2,49.1,32.7
E00020628,18.9,62.3,18.9
E00020629,10.5,66.7,22.8
E00020665,10.6,68.2,21.2
E00020698,9.3,79.4,11.2
E00020702,5.7,68,26.2
E00020703,11.3,61.3,27.5
E00020704,9.1,65.9,25
E00020705,11.3,66.7,22
E00020706,8.2,64.2,27.6
E00020707,12.2,67.3,20.4
E00154956,6.9,75,18.1
E00154957,10.8,73.1,16.2
E00154958,10,68.3,21.7
E00154959,20,65.6,14.4
E00154960,12.7,68,19.3
E00154961,14.1,71.8,14.1
E00154962,9.8,75.6,14.6
E00154963,14.2,73.1,12.7
E00154964,11.4,66.7,22
E00154965,11.5,68.3,20.2
E00154966,11.6,25.6,62.8
E00154967,14.7,67.2,18.1
E00154968,12.3,72.8,14.8
E00154969,17.9,67.9,14.2
E00154970,7,73.7,19.3
E00154971,8.2,72.2,19.6
E00154972,11.4,77.1,11.4
E00155007,16.3,67.4,16.3
E00155008,22.9,57.8,19.3
E00155017,8.2,70.9,20.9
E00155021,11,70.9,18.1
E00155022,8.7,72.2,19.1
E00155023,22.8,48.1,29.1
E00155052,8,54,38
E00155053,9.6,72.6,17.8
E00155054,11.9,76.9,11.2
E00155055,9.1,65,25.9
E00155107,16.2,67.6,16.2
E00155108,14,66.7,19.4
E00155111,21.2,53.8,25
E00155113,28.6,46.4,25
E00155114,29.7,47.3,23.1
E00155115,25.8,51.6,22.6
E00155119,17.2,52.2,30.6
E00155120,27.3,59.7,13
E00155125,22.2,61.1,16.7
E00155155,12.5,75,12.5
E00155864,6.9,67.9,25.2
E00155865,21.2,67.1,11.8
E00155866,11,70.3,18.6
E00155867,12.5,69.2,18.3
E00155868,8.1,62.1,29.8
E00155869,9.6,78.8,11.5
E00155870,6.9,80,13.1
E00155871,15.9,56.1,28
E00155872,20,54.4,25.6
E00155873,13.1,76.8,10.1
E00155875,6.6,82.1,11.3
E00155876,6,88.6,5.4
E00155877,5.6,81.1,13.3
E00155878,8.6,80.2,11.1
E00155879,10.9,78.1,10.9
E00155880,7.3,81.7,11
E00155881,5.9,87.3,6.9
E00155882,4.1,84.3,11.6
E00155883,13.3,60.2,26.5
E00155884,10.5,70.7,18.8
E00155885,11.2,72.8,16
E00155886,3.7,86.9,9.3
E00155887,1.6,88.7,9.7
E00155888,10.8,69.3,19.9
E00155899,9.2,63.1,27.7
E00155906,5.9,75.6,18.5
E00155908,9,76.4,14.6
E00155910,13.6,70.3,16.1
E00156007,20.3,58.2,21.5
E00156008,11.5,74.4,14.1
E00156009,11.1,61.9,27
E00156018,18,61.8,20.2
E00156019,15.4,70.6,14
E00156020,11.5,76.3,12.2
E00156021,14.4,70.2,15.4
E00156022,14.4,69.6,16
E00156023,11.5,77.7,10.8
E00156024,17.3,64.7,17.9
E00156076,5.7,82.9,11.4
E00156077,12.4,69.8,17.8
E00156078,18.8,66.7,14.5
E00156079,15.3,71.4,13.3
E00156080,10.8,66.9,22.3
E00156081,13,67.5,19.5
E00156082,16.5,63.1,20.4
E00156083,9.7,72.9,17.4
E00156084,11.6,53.7,34.7
E00156085,16.9,57.8,25.3
E00156086,12,74.3,13.7
E00156087,9.5,68.4,22.1
E00156088,6.3,79.7,13.9
E00156089,16.9,69.5,13.6
E00156090,8.3,71.6,20.2
E00156091,10,73.7,16.3
E00156092,6.7,85.4,7.9
E00156093,11.5,71.3,17.2
E00156094,10.1,67.4,22.5
E00156095,14.2,67.3,18.6
E00156096,10.8,70.8,18.4
E00156097,17.8,57.6,24.6
E00156098,16.2,60.3,23.5
E00156099,15.7,59,25.3
E00156100,17.4,54.3,28.3
E00156101,16.2,60.8,23
E00156102,10.3,57.5,32.2
E00156103,17.1,49.6,33.3
E00156104,14.7,61.1,24.2
E00156106,15.6,65.6,18.8
E00156107,15,62,23
E00156234,16.5,65,18.4
E00156235,14,61.6,24.4
E00156236,7.5,74.2,18.3
E00156237,8.1,78.2,13.7
E00156248,13.3,57.3,29.3
E00156249,14.6,75,10.4
E00156250,9.9,77.7,12.4
E00156251,8.7,75.7,15.7
E00156252,11.3,72.9,15.8
E00156253,8.5,73.2,18.3
E00156254,12.4,81.4,6.2
E00156256,11.9,68.6,19.5
E00156257,15.7,69.4,14.9
E00156258,15.4,50.5,34.1
E00156259,9,73.1,17.9
E00156260,14.1,75.8,10.2
E00156261,19,50.7,30.3
E00156262,13.7,67.6,18.6
E00156263,8,75.2,16.8
E00156264,4.1,81.6,14.3
E00156265,6.7,80.8,12.5
E00156266,17.1,64.3,18.6
E00156267,7.6,77.1,15.2
E00156268,6.1,76.5,17.4
E00156269,10.3,69,20.7
E00156270,12.7,62,25.3
E00156271,15.9,61.9,22.2
E00156272,11.4,50.6,38
E00156273,19.4,61.1,19.4
E00156274,14.5,69.7,15.8
E00156275,10.9,74.3,14.9
E00156276,9.3,54.7,36
E00156277,14.8,65.9,19.3
E00156278,13.9,69.4,16.7
E00156279,14.6,74.6,10.8
E00156280,8.9,73.3,17.8
E00156281,7.1,77.8,15.2
E00156282,11.1,71.1,17.8
E00166066,8.8,76.5,14.7
E00166068,29.2,40,30.8
E00170403,16.4,59,24.6
E00170410,18.2,61,20.8
E00190477,13.3,57.3,29.3
E00190505,20,53.3,26.7
E00190518,18.6,49.2,32.2
