geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00020597,90.8,2,7.2
E00020624,80.7,6.3,13
E00020626,87.9,4,8.2
E00020627,88.5,5.7,5.7
E00020628,77.6,5.4,17
E00020629,93,2.7,4.2
E00020665,91.2,4.7,4.1
E00020698,89.5,3.6,6.9
E00020702,82.7,8,9.3
E00020703,88.9,4.7,6.4
E00020704,85.9,3.8,10.4
E00020705,92.9,0.3,6.8
E00020706,91.3,1.5,7.3
E00020707,89.1,3.9,7
E00154956,89.6,0.7,9.7
E00154957,86.8,3.7,9.6
E00154958,88.9,3.8,7.3
E00154959,81.9,5.5,12.6
E00154960,83.6,4,12.4
E00154961,84.4,3.5,12.1
E00154962,91.9,2.9,5.2
E00154963,84.5,4.2,11.3
E00154964,92,2.1,6
E00154965,90.3,2.2,7.6
E00154966,83.5,4.5,12
E00154967,89.4,3.1,7.5
E00154968,89.7,3.2,7.1
E00154969,88.2,3.2,8.7
E00154970,92.8,1.7,5.5
E00154971,92.7,2,5.2
E00154972,90.9,2.1,7
E00155007,84,3.1,12.9
E00155008,82.4,3.3,14.3
E00155017,94.2,2.5,3.3
E00155021,90.9,3.4,5.7
E00155022,92.7,2.3,5
E00155023,75.8,3.8,20.4
E00155052,90.7,4.8,4.5
E00155053,91.5,2.4,6.1
E00155054,87.9,3.7,8.4
E00155055,93.6,2.2,4.2
E00155107,86,5.2,8.8
E00155108,77.1,5.3,17.6
E00155111,78.9,2,19
E00155113,71.8,8.4,19.8
E00155114,76.3,5.4,18.3
E00155115,80.6,4.2,15.2
E00155119,70.1,4,25.9
E00155120,77.5,3.6,18.9
E00155125,82.4,6.5,11.1
E00155155,92.8,2.9,4.3
E00155864,95.9,0,4.1
E00155865,93.8,2.7,3.5
E00155866,93.9,3.3,2.8
E00155867,93.8,0.5,5.7
E00155868,97.2,0,2.8
E00155869,91.7,0.8,7.6
E00155870,95.1,1.3,3.6
E00155871,94.5,0.8,4.6
E00155872,94.4,0.3,5.3
E00155873,93.7,2.6,3.7
E00155875,96,1.5,2.4
E00155876,92.2,1.8,6
E00155877,94,0.5,5.5
E00155878,94.6,1.1,4.3
E00155879,94.5,1.8,3.6
E00155880,95.4,0.3,4.3
E00155881,94.1,1.2,4.7
E00155882,94.7,1.1,4.2
E00155883,81.2,2.7,16.1
E00155884,97.5,0.6,2
E00155885,97.1,2.4,0.5
E00155886,91.2,0.9,7.9
E00155887,92.2,4.6,3.2
E00155888,95.2,0.5,4.2
E00155899,89.2,0.8,10
E00155906,96.2,0.9,2.9
E00155908,96.4,1.3,2.3
E00155910,92.6,2.1,5.3
E00156007,85.5,2.4,12.2
E00156008,92.7,2.1,5.1
E00156009,88.7,3.4,7.9
E00156018,95,0.3,4.7
E00156019,96.6,0.6,2.8
E00156020,91.6,2.8,5.6
E00156021,91.8,1.9,6.2
E00156022,91.1,2.5,6.4
E00156023,91.3,4.1,4.6
E00156024,92.6,1.7,5.7
E00156076,93.2,1.4,5.3
E00156077,92.3,2.6,5
E00156078,96.5,0.8,2.7
E00156079,95.1,1.6,3.3
E00156080,89,4.2,6.8
E00156081,94.8,0.5,4.7
E00156082,92.2,3.7,4.2
E00156083,95.5,1.3,3.2
E00156084,89.5,3.3,7.2
E00156085,97.3,1.1,1.6
E00156086,88.7,4.3,7
E00156087,87.9,2,10.1
E00156088,92.6,2.9,4.5
E00156089,93.8,1.9,4.3
E00156090,95.4,1.8,2.8
E00156091,94.8,3.4,1.7
E00156092,93.4,0.4,6.2
E00156093,95,2,3
E00156094,86.5,3.6,9.9
E00156095,94,2.2,3.8
E00156096,95.6,1.5,3
E00156097,86.7,3.9,9.4
E00156098,93.4,1.7,5
E00156099,84.7,2.8,12.4
E00156100,87.3,2,10.7
E00156101,91.1,1.7,7.2
E00156102,92.8,1.1,6.1
E00156103,91.9,1.2,7
E00156104,91.6,1,7.4
E00156106,93,1.1,6
E00156107,91.4,4,4.7
E00156234,90.4,3.2,6.4
E00156235,95.6,1,3.4
E00156236,91.8,3.4,4.7
E00156237,93,0.7,6.4
E00156248,88.9,2.7,8.4
E00156249,96.9,1.5,1.5
E00156250,89.6,4.4,5.9
E00156251,92.2,5.7,2.1
E00156252,98.1,0.6,1.3
E00156253,93.9,1.3,4.8
E00156254,94.9,0,5.1
E00156256,91.2,3.4,5.4
E00156257,93.3,3.4,3.4
E00156258,95.4,0,4.6
E00156259,93.2,2.1,4.7
E00156260,94.6,3.1,2.3
E00156261,93.2,3,3.9
E00156262,91.8,3.4,4.8
E00156263,94.2,1,4.8
E00156264,94.1,2,3.9
E00156265,91.9,2.7,5.4
E00156266,91.5,0.8,7.7
E00156267,95.6,1.5,2.9
E00156268,91.6,3.3,5.1
E00156269,93,2,5
E00156270,94.1,1.2,4.7
E00156271,95.5,0.8,3.7
E00156272,93.1,0.7,6.2
E00156273,91.6,4.8,3.5
E00156274,91.3,3,5.7
E00156275,95.5,0,4.5
E00156276,94.2,0,5.8
E00156277,92.6,0,7.4
E00156278,91.9,2.3,5.8
E00156279,94.1,1.8,4.1
E00156280,94.5,2.4,3.1
E00156281,95,1.3,3.8
E00156282,92.7,2,5.3
E00166066,82.1,4.8,13.1
E00166068,58.6,4.5,36.9
E00170403,87.4,1.1,11.5
E00170410,95.2,2.2,2.6
E00190477,94.6,1,4.4
E00190505,89.7,2.7,7.6
E00190518,85.3,2.1,12.6
