geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00020597,20.6,42.4,27.1,10
E00020624,25.7,49.2,21.2,3.9
E00020626,3.2,35.7,43.7,17.5
E00020627,8,51.7,32.2,8
E00020628,18.9,54.9,18.9,7.4
E00020629,4.9,32.5,39,23.6
E00020665,5.4,23.1,49.2,22.3
E00020698,9.4,27.4,43.4,19.8
E00020702,5.7,34.4,41,18.9
E00020703,5.1,23.7,35.6,35.6
E00020704,6.7,23.5,45.4,24.4
E00020705,4.5,22.3,49.1,24.1
E00020706,5.1,17.9,45.3,31.6
E00020707,0,22,48.8,29.3
E00154956,45.7,44.4,9.9,0
E00154957,10.9,42,37,10.1
E00154958,3,47,40.2,9.8
E00154959,22.1,51.7,23.5,2.7
E00154960,14,46.8,28,11.3
E00154961,18.1,51.2,26,4.7
E00154962,9.9,53.7,29.8,6.6
E00154963,16.4,49.3,29.9,4.5
E00154964,3.6,47.1,33.3,15.9
E00154965,6.9,33.1,41.5,18.5
E00154966,4.4,35.2,36.3,24.2
E00154967,10.4,43.8,34.7,11.1
E00154968,19.5,48.4,23.4,8.6
E00154969,6.4,49.3,33.6,10.7
E00154970,7,47.3,31.8,14
E00154971,8.9,38.2,40.7,12.2
E00154972,3,34.8,38.5,23.7
E00155007,18.7,52.2,21.6,7.5
E00155008,11.6,56.5,26.8,5.1
E00155017,5.3,35.3,39.8,19.5
E00155021,15.2,41.6,28.8,14.4
E00155022,20.4,42,26.8,10.8
E00155023,27.7,57.8,12.7,1.7
E00155052,0.7,38.2,40.4,20.6
E00155053,3.6,33.3,44.2,18.8
E00155054,4.6,23.7,48.9,22.9
E00155055,6,23.3,46.6,24.1
E00155107,14.3,55,26.4,4.3
E00155108,21,58.9,17.7,2.4
E00155111,27.8,52.4,17.5,2.4
E00155113,27.8,50,17.8,4.4
E00155114,25.5,55.3,13.8,5.3
E00155115,17,66,13.8,3.2
E00155119,32.3,52.1,14.4,1.2
E00155120,32.1,50.7,15.7,1.5
E00155125,17.4,60.3,19.8,2.5
E00155155,2.5,30.6,49.7,17.2
E00155864,14,37.7,38.6,9.6
E00155865,14.4,44.1,33.9,7.6
E00155866,0,37.6,41.4,21.1
E00155867,3.8,33.1,44.6,18.5
E00155868,12.3,45.7,29,13
E00155869,8.6,32.4,42.9,16.2
E00155870,12.1,31.5,37.9,18.5
E00155871,11.1,47.7,34,7.2
E00155872,22.2,48.6,20.8,8.3
E00155873,4.3,45.3,37.9,12.4
E00155875,0.8,31.7,48,19.5
E00155876,5.4,32.4,36,26.1
E00155877,22.8,44.7,27.2,5.3
E00155878,13,49.3,31.9,5.8
E00155879,9.9,42.3,35.2,12.7
E00155880,8.8,28.9,43.9,18.4
E00155881,15.5,53.6,25.5,5.5
E00155882,29.1,47.3,18.8,4.8
E00155883,24,48.1,23,4.9
E00155884,8.2,31.3,43.3,17.2
E00155885,6.6,36,37.5,19.9
E00155886,29.9,46.7,19,4.4
E00155887,26.9,56,14.2,3
E00155888,4.7,36.9,41.6,16.8
E00155899,5.6,40.7,27.8,25.9
E00155906,2.3,29.2,40.8,27.7
E00155908,16.4,17.1,39,27.4
E00155910,12.9,34.3,37.1,15.7
E00156007,20.9,40.9,27,11.3
E00156008,2.9,28.3,45.7,23.2
E00156009,0.9,12.3,39.5,47.4
E00156018,3,51.1,36.3,9.6
E00156019,7.5,41,38.3,13.2
E00156020,4.7,22.7,47.7,25
E00156021,7,40.8,37.3,14.9
E00156022,4.6,25.2,35.1,35.1
E00156023,6.2,33.8,36.6,23.4
E00156024,2.7,15.1,46.6,35.6
E00156076,16.9,45.8,28.8,8.5
E00156077,4.1,31.8,43.2,20.9
E00156078,6.1,18.9,51.5,23.5
E00156079,9,24.1,41.4,25.6
E00156080,4.5,34.8,39.4,21.2
E00156081,4.7,28.4,54.1,12.8
E00156082,4.8,31.7,43.4,20
E00156083,4.5,28.4,36.6,30.6
E00156084,5.6,35.7,40.6,18.2
E00156085,5.8,23.1,46.3,24.8
E00156086,4.7,43.4,38.7,13.2
E00156087,3.7,28.8,44.7,22.8
E00156088,3.1,45.7,36.4,14.7
E00156089,3.9,23.7,50,22.4
E00156090,3.4,37.8,37,21.8
E00156091,2.4,29.1,37.8,30.7
E00156092,9.4,41.7,41.7,7.1
E00156093,7.6,34.7,39.8,17.8
E00156094,16.1,39.4,34.3,10.2
E00156095,4.4,31.4,48.9,15.3
E00156096,6,25.9,44,24.1
E00156097,4.3,37.8,37.8,20.1
E00156098,22.9,39,32.4,5.7
E00156099,9.5,49.1,34.3,7.1
E00156100,18.3,50.7,24.6,6.3
E00156101,16.4,37.7,33.6,12.3
E00156102,26.1,49.5,21.6,2.7
E00156103,17.4,34.9,34.9,12.8
E00156104,7.5,34.6,41.1,16.8
E00156106,16.8,32.7,33.6,16.8
E00156107,15.3,43.5,33.1,8.1
E00156234,3.3,27.5,43.3,25.8
E00156235,7.2,21.6,45,26.1
E00156236,2.6,31.3,48.7,17.4
E00156237,6.8,33.8,45.1,14.3
E00156248,12.7,41.2,34.3,11.8
E00156249,0.9,21.8,41.8,35.5
E00156250,0.9,25.5,54.5,19.1
E00156251,2.4,19.4,50.8,27.4
E00156252,5.1,25.4,43.2,26.3
E00156253,7.8,46.5,31.8,14
E00156254,5.3,26.3,49.1,19.3
E00156256,7.4,40,35.6,17
E00156257,5.5,40.6,33.6,20.3
E00156258,27.4,48.9,18.5,5.2
E00156259,13.3,54.3,26.7,5.7
E00156260,4.4,25.2,46.7,23.7
E00156261,7.2,33.3,39.1,20.3
E00156262,16.7,47.5,25.8,10
E00156263,4.8,32.8,43.2,19.2
E00156264,3.2,40.5,42.1,14.3
E00156265,4.7,33.6,39.8,21.9
E00156266,7.4,36.2,38.3,18.1
E00156267,9.5,33.6,41.4,15.5
E00156268,12.1,42.6,29.1,16.3
E00156269,7.9,44.1,38.6,9.4
E00156270,13.8,34.1,39.8,12.2
E00156271,20,45.5,31.8,2.7
E00156272,24.6,43.2,23.7,8.5
E00156273,15.9,49.5,26.2,8.4
E00156274,15.9,42.1,34.6,7.5
E00156275,22.3,49.2,21.5,6.9
E00156276,20,39.2,33.6,7.2
E00156277,5.2,28.1,45.9,20.7
E00156278,7.1,24.8,38.9,29.2
E00156279,2.3,30.2,45,22.5
E00156280,5.3,20.4,59.3,15
E00156281,4.7,37.5,39.1,18.8
E00156282,13.3,45.2,32.6,8.9
E00166066,45.2,45.9,8.1,0.7
E00166068,41.5,49.6,8.1,0.7
E00170403,7.6,40.9,25.8,25.8
E00170410,2.7,22.7,50.7,24
E00190477,16.1,37.5,35.7,10.7
E00190505,2,49.5,42.4,6.1
E00190518,14.7,50.9,31.9,2.6
