geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00020597,35.3,27.6,14.7,22.4
E00020624,30.7,26.3,19.6,23.5
E00020626,14,34.7,22.3,28.9
E00020627,20.2,31.5,25.8,22.5
E00020628,23.4,33.9,16.9,25.8
E00020629,15.1,37.8,18.5,28.6
E00020665,8.6,44.5,14.1,32.8
E00020698,16.2,40,10.5,33.3
E00020702,12.1,31.5,15.3,41.1
E00020703,10.2,37.3,18.6,33.9
E00020704,14.3,33.6,16.8,35.3
E00020705,8.9,50,20.5,20.5
E00020706,7.6,42.4,16.1,33.9
E00020707,8.9,35.5,20.2,35.5
E00154956,60.2,22.9,8.4,8.4
E00154957,23.4,35,13.9,27.7
E00154958,12.2,25.2,23.7,38.9
E00154959,38.6,34.6,11.8,15
E00154960,23.4,38.3,14.9,23.4
E00154961,32.8,32.8,14.1,20.3
E00154962,24.8,29.8,14,31.4
E00154963,32.1,35.1,9.2,23.7
E00154964,16.7,37.7,15.2,30.4
E00154965,16.9,27.7,21.5,33.8
E00154966,19.6,22.8,16.3,41.3
E00154967,23.2,37.3,13.4,26.1
E00154968,47.7,25,15.6,11.7
E00154969,19.3,35.7,14.3,30.7
E00154970,23.8,28.5,20.8,26.9
E00154971,18.2,28.1,20.7,33.1
E00154972,16.3,34.8,17.8,31.1
E00155007,26.3,35.3,16.5,21.8
E00155008,18.1,40.6,25.4,15.9
E00155017,16.8,31.3,15.3,36.6
E00155021,30.7,33.1,12.6,23.6
E00155022,31.8,29.3,13.4,25.5
E00155023,49.7,28.7,12.9,8.8
E00155052,20.4,28.5,17.5,33.6
E00155053,14.5,30.4,15.2,39.9
E00155054,12.1,31.8,22.7,33.3
E00155055,13.6,34.8,12.9,38.6
E00155107,26.6,29.4,20.3,23.8
E00155108,45.2,25,16.9,12.9
E00155111,42.1,31.7,15.9,10.3
E00155113,33,33,17.6,16.5
E00155114,34.4,34.4,17.5,13.8
E00155115,26.5,29.3,23.7,20.5
E00155119,41.3,31.7,12.6,14.4
E00155120,37.6,37.6,15,9.8
E00155125,23.1,40.5,19,17.4
E00155155,14.6,38.9,21,25.5
E00155864,29.8,38.6,15.8,15.8
E00155865,34.2,25.6,26.5,13.7
E00155866,14.8,39.3,17,28.9
E00155867,14.7,29.5,20.9,34.9
E00155868,22.9,32.1,20,25
E00155869,20,41,12.4,26.7
E00155870,23.6,33.3,19.5,23.6
E00155871,35.3,24.8,17.6,22.2
E00155872,41,30.6,16,12.5
E00155873,28.4,33.3,19.1,19.1
E00155875,13.1,45.9,15.6,25.4
E00155876,19.1,49.1,13.6,18.2
E00155877,42.5,36.3,11.5,9.7
E00155878,42.8,28.3,15.9,13
E00155879,29.8,32.6,19.9,17.7
E00155880,20.4,32.7,20.4,26.5
E00155881,38.2,30.9,10,20.9
E00155882,59,24.7,9,7.2
E00155883,31.7,36.6,18.6,13.1
E00155884,18,36.1,14.3,31.6
E00155885,18,34.6,14.3,33.1
E00155886,55.5,29.2,9.5,5.8
E00155887,54.1,33.3,8.1,4.4
E00155888,22.1,40.3,16.1,21.5
E00155899,29.6,42.6,11.1,16.7
E00155906,19,38.1,14.3,28.6
E00155908,25.3,42.5,12.3,19.9
E00155910,26.3,32.1,19,22.6
E00156007,36.2,29.3,18.1,16.4
E00156008,19.4,47.5,14.4,18.7
E00156009,8.5,31.6,17.9,41.9
E00156018,22.9,35.9,22.9,18.3
E00156019,32.8,41.5,9.2,16.6
E00156020,20.2,39.5,17.1,23.3
E00156021,31.8,40.4,10.1,17.7
E00156022,19.8,31.3,16,32.8
E00156023,24.1,41.4,15.2,19.3
E00156024,12.7,41.3,20.7,25.3
E00156076,54.2,28.8,7.6,9.3
E00156077,19,37.4,17,26.5
E00156078,15.2,32.6,20.5,31.8
E00156079,16.5,30.8,21.8,30.8
E00156080,16.5,34.6,23.3,25.6
E00156081,14.2,37.2,18.2,30.4
E00156082,20.7,24.8,22.8,31.7
E00156083,17,34.8,20,28.1
E00156084,15.9,19.3,24.8,40
E00156085,12.2,24.4,20.3,43.1
E00156086,25.5,34.4,17,23.1
E00156087,14,34.9,20.9,30.2
E00156088,29.2,31.5,15.4,23.8
E00156089,13.2,37.5,19.1,30.3
E00156090,25.8,40,14.2,20
E00156091,15.6,41.4,18.8,24.2
E00156092,32.5,44.4,11.1,11.9
E00156093,18.6,42.4,16.1,22.9
E00156094,26.5,33.1,23.5,16.9
E00156095,18.8,35.5,19.6,26.1
E00156096,17.7,34.8,20.1,27.4
E00156097,18.9,25.6,25,30.5
E00156098,36.5,19.2,26.9,17.3
E00156099,16.8,35.3,18,29.9
E00156100,14.6,29.2,29.9,26.4
E00156101,14.8,30.3,24.6,30.3
E00156102,29.1,30.9,16.4,23.6
E00156103,16.4,24,28.1,31.5
E00156104,14.8,24.1,29.6,31.5
E00156106,24.8,27.4,25.7,22.1
E00156107,33.3,27.6,17.1,22
E00156234,18.3,38.3,18.3,25
E00156235,15.2,38.4,18.8,27.7
E00156236,13.9,34.8,18.3,33
E00156237,31.1,40.9,9.8,18.2
E00156248,30.8,30.8,9.6,28.8
E00156249,12.7,30,22.7,34.5
E00156250,13.6,53.6,16.4,16.4
E00156251,7.3,49.2,15.3,28.2
E00156252,15.3,39,17.8,28
E00156253,28.2,32.1,19.8,19.8
E00156254,18.4,48.2,11.4,21.9
E00156256,34.8,34.1,9.8,21.2
E00156257,22,38.6,16.5,22.8
E00156258,51.9,18.5,17.8,11.9
E00156259,35.8,30.2,15.1,18.9
E00156260,14,45.6,16.9,23.5
E00156261,11.5,27.3,18.7,42.4
E00156262,29.2,26.7,20,24.2
E00156263,23.4,45.2,12.9,18.5
E00156264,26.4,33.6,19.2,20.8
E00156265,20.2,37.2,16.3,26.4
E00156266,24,33.3,18.7,24
E00156267,26.7,36.2,19,18.1
E00156268,33.1,30.3,17.6,19
E00156269,26.8,37.8,18.1,17.3
E00156270,23.6,32.5,16.3,27.6
E00156271,42.2,24.8,14.7,18.3
E00156272,36.1,21,25.2,17.6
E00156273,37.4,28,22.4,12.1
E00156274,35.5,31.8,16.8,15.9
E00156275,55.3,27.3,7.6,9.8
E00156276,36.5,18.3,26.2,19
E00156277,18.5,33.3,19.3,28.9
E00156278,16.7,34.2,21.1,28.1
E00156279,15.9,37.9,27.3,18.9
E00156280,13.4,42.9,18.8,25
E00156281,23.6,37,16.5,22.8
E00156282,33.3,30.4,17.8,18.5
E00166066,53.3,31.1,9.6,5.9
E00166068,32.1,48.5,13.4,6
E00170403,23.8,34.9,23.8,17.5
