geography_code,sex-001,sex-002
E00067918,46,54
E00067919,51.8,48.2
E00067920,46.6,53.4
E00067921,45.9,54.1
E00067922,46.3,53.7
E00067923,49.1,50.9
E00067926,40.3,59.7
E00067927,39.2,60.8
E00067928,51.7,48.3
E00067929,51.9,48.1
E00067930,48.6,51.4
E00067931,48.5,51.5
E00067932,51.7,48.3
E00067933,51,49
E00067934,54.4,45.6
E00067935,52.1,47.9
E00067942,45.1,54.9
E00067943,52.1,47.9
E00067945,53.1,46.9
E00067946,50.5,49.5
E00067947,45.2,54.8
E00067948,53.2,46.8
E00067949,51.4,48.6
E00067950,51.5,48.5
E00067952,50,50
E00067953,52.7,47.3
E00067954,50.6,49.4
E00067955,47.6,52.4
E00067956,53.1,46.9
E00067957,49.7,50.3
E00067958,54.3,45.7
E00067959,47.7,52.3
E00067960,53,47
E00067961,51.8,48.2
E00067962,52,48
E00067963,50.7,49.3
E00067964,56.1,43.9
E00067965,50.5,49.5
E00067966,52.4,47.6
E00067967,52.6,47.4
E00067968,53.7,46.3
E00067969,53.1,46.9
E00067970,50.7,49.3
E00067971,50.5,49.5
E00067972,52.1,47.9
E00067973,52.9,47.1
E00067974,55.2,44.8
E00067975,53.5,46.5
E00067976,51.6,48.4
E00067977,54.5,45.5
E00067978,55.3,44.7
E00067979,51.7,48.3
E00067980,53.1,46.9
E00067981,47.8,52.2
E00067982,51.6,48.4
E00067983,50.3,49.7
E00067985,45.5,54.5
E00067987,54.6,45.4
E00067988,56.3,43.7
E00067989,53.7,46.3
E00067990,50.4,49.6
E00067991,52.1,47.9
E00067992,52.7,47.3
E00067993,49.5,50.5
E00067994,50.3,49.7
E00067995,49.8,50.2
E00067996,49.5,50.5
E00067997,52.4,47.6
E00067998,48,52
E00067999,48.3,51.7
E00068000,52.1,47.9
E00068001,51.3,48.7
E00068002,49.6,50.4
E00068003,48.6,51.4
E00068004,50.8,49.2
E00068005,50.2,49.8
E00068055,37.1,62.9
E00068056,47.2,52.8
E00068057,44.4,55.6
E00068058,46,54
E00068059,48.9,51.1
E00068060,49.3,50.7
E00068062,47.3,52.7
E00068063,49.7,50.3
E00068065,50,50
E00068066,45.1,54.9
E00068068,40.3,59.7
E00068070,46.5,53.5
E00068071,44.3,55.7
E00068072,45.3,54.7
E00068073,45.7,54.3
E00068075,37.3,62.7
E00068076,43.6,56.4
E00068077,48.9,51.1
E00068078,46.7,53.3
E00068079,47.7,52.3
E00068080,50.7,49.3
E00068081,39.7,60.3
E00068082,50.1,49.9
E00068083,42.9,57.1
E00068084,49.7,50.3
E00068085,45,55
E00068086,44.6,55.4
E00068087,50.2,49.8
E00068088,46.6,53.4
E00068089,48,52
E00068188,49.2,50.8
E00068189,47.6,52.4
E00068190,51.3,48.7
E00068191,48.2,51.8
E00068192,50.4,49.6
E00068193,48.6,51.4
E00068194,51.2,48.8
E00068195,53.5,46.5
E00068196,49.6,50.4
E00068197,50.3,49.7
E00068198,49.7,50.3
E00068199,53.1,46.9
E00068200,52.7,47.3
E00068201,46.5,53.5
E00068202,53.8,46.2
E00068203,50.8,49.2
E00068204,49.6,50.4
E00068205,52.9,47.1
E00068206,51.2,48.8
E00068207,54.8,45.2
E00068208,54.7,45.3
E00068209,51.6,48.4
E00068210,50,50
E00068211,48.9,51.1
E00068212,49.7,50.3
E00068213,49.8,50.2
E00068214,52.4,47.6
E00068215,48.3,51.7
E00068216,47.9,52.1
E00068217,50.9,49.1
E00068218,52.3,47.7
E00068219,51.3,48.7
E00068220,52.8,47.2
E00068221,56.4,43.6
E00068222,50.7,49.3
E00068223,55.2,44.8
E00068224,54.6,45.4
E00068225,51.5,48.5
E00068226,52.9,47.1
E00068227,48.5,51.5
E00068228,51.7,48.3
E00068229,50.5,49.5
E00068230,52.8,47.2
E00068272,52.4,47.6
E00068273,46.7,53.3
E00068274,51.2,48.8
E00068275,49,51
E00068276,51.8,48.2
E00068277,54.8,45.2
E00068278,47.7,52.3
E00068279,50.8,49.2
E00068280,52.6,47.4
E00068281,53.7,46.3
E00068282,50.1,49.9
E00068283,50.7,49.3
E00068284,58.5,41.5
E00068285,46.4,53.6
E00068286,50.5,49.5
E00068287,51.7,48.3
E00068288,53.1,46.9
E00068289,46.6,53.4
E00068290,48.5,51.5
E00068291,40.6,59.4
E00068292,49.8,50.2
E00068293,52.6,47.4
E00068294,55.9,44.1
E00068295,50.6,49.4
E00068296,48.4,51.6
E00068297,55,45
E00068298,43.6,56.4
E00068299,47.6,52.4
E00068301,48.5,51.5
E00068302,46.1,53.9
E00068303,49.3,50.7
E00068304,48.9,51.1
E00068306,52.5,47.5
E00068307,48.8,51.2
E00068308,49.3,50.7
E00068309,49.8,50.2
E00068310,48.9,51.1
E00068312,46.8,53.2
E00068314,44.3,55.7
E00068315,48.3,51.7
E00068316,47.2,52.8
E00068317,52.8,47.2
E00068318,52.3,47.7
E00068319,45.2,54.8
E00068320,55.7,44.3
E00068321,48.7,51.3
E00068322,48.6,51.4
E00068323,52.2,47.8
E00068324,49.8,50.2
E00068325,51.6,48.4
E00068326,50.8,49.2
E00068327,50,50
E00068328,54.9,45.1
E00068329,52.7,47.3
E00068330,49.6,50.4
E00068331,49.7,50.3
E00068332,51.2,48.8
E00068333,54.4,45.6
E00068334,53.9,46.1
E00068335,51.2,48.8
E00068336,49.4,50.6
E00068337,51.9,48.1
E00068338,49.4,50.6
E00068339,48.7,51.3
E00068340,50.5,49.5
E00068341,49.5,50.5
E00068342,53.1,46.9
E00068343,46.6,53.4
E00068344,54.7,45.3
E00068345,56.5,43.5
E00068346,50.2,49.8
E00068347,50,50
E00068348,49.6,50.4
E00068349,48.1,51.9
E00068350,51.9,48.1
E00068351,50.3,49.7
E00068352,48.6,51.4
E00068353,50,50
E00068354,50.4,49.6
