geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00067918,12.5,42.9,5.7,35.1,3.7
E00067919,15.6,46.4,2.4,32.2,3.5
E00067920,15.8,46.1,5.8,27,5.4
E00067921,22.5,39.6,4.1,30.2,3.6
E00067922,24.8,37.8,4.5,27.9,5
E00067923,23.2,34.6,6.1,34.6,1.5
E00067926,9.1,37.4,3.2,44.3,5.9
E00067927,13.9,41.4,4.8,34.3,5.6
E00067928,22.5,40.1,6.6,30.4,0.4
E00067929,28,31.5,6.1,32.2,2.2
E00067930,14.1,43,4,36.1,2.8
E00067931,18.7,37.9,9.6,31.1,2.7
E00067932,16.9,45.6,2.9,32,2.6
E00067933,16.4,43.2,5.5,31.2,3.8
E00067934,17.1,37.2,3,40.1,2.6
E00067935,19.5,28.9,4.2,42.4,4.9
E00067942,23.8,39.2,4.2,31.5,1.2
E00067943,14,40.9,7.4,34,3.7
E00067945,18.4,45.6,4.8,27.2,4
E00067946,30.5,27.8,6.2,32,3.5
E00067947,10.4,44.3,6,38.8,0.5
E00067948,10.8,45.9,5,35.8,2.5
E00067949,12.6,42,3.1,39.5,2.8
E00067950,14.3,46.3,9,28.7,1.6
E00067952,25.7,39.4,6.4,22.5,6
E00067953,29.6,38.1,5.3,24.7,2.4
E00067954,20.3,45.4,4.8,24.3,5.2
E00067955,18.9,45.6,4.2,29.6,1.6
E00067956,20.1,30.8,4.7,40.2,4.2
E00067957,23.2,34.6,4.6,32.7,4.9
E00067958,11.5,43.9,5.7,37,1.9
E00067959,23.2,44.6,5.2,27,0
E00067960,14,42.4,7.9,31.9,3.9
E00067961,11.7,36.4,10,38.5,3.5
E00067962,12.6,33.2,6.1,44.7,3.4
E00067963,8,37.9,4.6,47.3,2.2
E00067964,14.9,35.3,5.9,40.3,3.6
E00067965,7,39.2,2.6,48.5,2.6
E00067966,8.9,37.6,5.5,46.5,1.5
E00067967,14.3,34.4,8.7,39.9,2.6
E00067968,11.4,37.8,7.1,39.4,4.3
E00067969,13.2,33.9,8.7,39.7,4.5
E00067970,12.2,43,6.3,36.3,2.1
E00067971,13.9,29,6.1,49,2
E00067972,11.7,35.7,6.4,43.1,3.2
E00067973,12.9,43,8.5,34.9,0.7
E00067974,15.5,34.3,7.5,40.4,2.3
E00067975,11.7,39,6.3,39.5,3.6
E00067976,7.6,38.1,6.2,44.7,3.4
E00067977,8,40.6,5.2,43.8,2.4
E00067978,18.6,37.7,5.5,34.7,3.5
E00067979,12.6,45.1,7.4,32.1,2.8
E00067980,15.2,34.8,15.2,33.7,1.1
E00067981,8.3,37.2,7.9,45.1,1.6
