geography_code,in_full_time_education-001,in_full_time_education-002
E00067918,33.3,66.7
E00067919,32.8,67.2
E00067920,13.9,86.1
E00067921,14.4,85.6
E00067922,12.1,87.9
E00067923,18.2,81.8
E00067926,19.2,80.8
E00067927,24,76
E00067928,23.7,76.3
E00067929,16.7,83.3
E00067930,15.8,84.2
E00067931,13.3,86.7
E00067932,15.5,84.5
E00067933,16.7,83.3
E00067934,14.5,85.5
E00067935,15.7,84.3
E00067942,13.2,86.8
E00067943,30.1,69.9
E00067945,20.2,79.8
E00067946,8.1,91.9
E00067947,23,77
E00067948,46,54
E00067949,29,71
E00067950,24.8,75.2
E00067952,22.6,77.4
E00067953,22.8,77.2
E00067954,31.1,68.9
E00067955,17.4,82.6
E00067956,19.3,80.7
E00067957,19.9,80.1
E00067958,15.6,84.4
E00067959,15.3,84.7
E00067960,16.9,83.1
E00067961,16.7,83.3
E00067962,8.7,91.3
E00067963,25.9,74.1
E00067964,10.8,89.2
E00067965,27.7,72.3
E00067966,20.8,79.2
E00067967,14.2,85.8
E00067968,16.1,83.9
E00067969,14.2,85.8
E00067970,19.9,80.1
E00067971,13.6,86.4
E00067972,16.1,83.9
E00067973,19,81
E00067974,13.6,86.4
E00067975,17,83
E00067976,18,82
E00067977,20.5,79.5
E00067978,16.9,83.1
E00067979,19.9,80.1
E00067980,12.8,87.2
E00067981,19.7,80.3
E00067982,13.8,86.2
E00067983,14.7,85.3
E00067985,8.3,91.7
E00067987,11.1,88.9
E00067988,6.7,93.3
E00067989,21.4,78.6
E00067990,23,77
E00067991,22.5,77.5
E00067992,19.4,80.6
E00067993,24,76
E00067994,15.9,84.1
E00067995,17.4,82.6
E00067996,17.1,82.9
E00067997,20.6,79.4
E00067998,18.5,81.5
E00067999,13.9,86.1
E00068000,10.9,89.1
E00068001,21.5,78.5
E00068002,18.9,81.1
E00068003,15.9,84.1
E00068004,23.6,76.4
E00068005,19.7,80.3
E00068055,13.3,86.7
E00068056,21.3,78.7
E00068057,25.4,74.6
E00068058,30.4,69.6
E00068059,31,69
E00068060,30.6,69.4
E00068062,22.1,77.9
E00068063,31.9,68.1
E00068065,24.6,75.4
E00068066,55.7,44.3
E00068068,7.4,92.6
E00068070,31.6,68.4
E00068071,12.4,87.6
E00068072,19.3,80.7
E00068073,18,82
E00068075,13.7,86.3
E00068076,16.4,83.6
E00068077,32.1,67.9
E00068078,30.1,69.9
E00068079,21.6,78.4
E00068080,26.1,73.9
E00068081,13.2,86.8
E00068082,21.8,78.2
E00068083,18,82
E00068084,26,74
E00068085,21.6,78.4
E00068086,29,71
E00068087,30.4,69.6
E00068088,25,75
E00068089,27.4,72.6
E00068188,12,88
E00068189,8.2,91.8
E00068190,24.3,75.7
E00068191,17.5,82.5
E00068192,11.3,88.7
E00068193,20.4,79.6
E00068194,21,79
E00068195,13.7,86.3
E00068196,20.7,79.3
E00068197,23.4,76.6
E00068198,18.2,81.8
E00068199,13.1,86.9
E00068200,18,82
E00068201,14.5,85.5
E00068202,25.4,74.6
E00068203,26.8,73.2
E00068204,9.6,90.4
E00068205,9.8,90.2
E00068206,28.5,71.5
E00068207,15.5,84.5
E00068208,30.9,69.1
E00068209,21.6,78.4
E00068210,17.4,82.6
E00068211,16.7,83.3
E00068212,18.4,81.6
E00068213,14.3,85.7
E00068214,25.8,74.2
E00068215,19,81
E00068216,16.1,83.9
E00068217,19.8,80.2
E00068218,18.2,81.8
E00068219,15.8,84.2
E00068220,20.4,79.6
E00068221,20.9,79.1
E00068222,14,86
E00068223,14.6,85.4
E00068224,24.9,75.1
E00068225,16.9,83.1
E00068226,15.5,84.5
E00068227,26,74
E00068228,24.5,75.5
E00068229,20.5,79.5
E00068230,15.4,84.6
E00068272,18.6,81.4
E00068273,18.4,81.6
E00068274,25.5,74.5
E00068275,18.6,81.4
E00068276,22.3,77.7
E00068277,11.8,88.2
E00068278,12.7,87.3
E00068279,51.1,48.9
E00068280,18,82
E00068281,32.3,67.7
E00068282,25.4,74.6
E00068283,17.1,82.9
E00068284,24.9,75.1
E00068285,13,87
E00068286,17.8,82.2
E00068287,19.4,80.6
E00068288,27.6,72.4
E00068289,9,91
E00068290,22.3,77.7
E00068291,33.5,66.5
E00068292,40,60
E00068293,54.1,45.9
E00068294,21.6,78.4
E00068295,19.7,80.3
E00068296,11.7,88.3
E00068297,12.2,87.8
E00068298,40.3,59.7
E00068299,13.8,86.3
E00068301,22.2,77.8
E00068302,42,58
E00068303,57.7,42.3
E00068304,29.5,70.5
E00068306,14.7,85.3
E00068307,22.2,77.8
E00068308,23.1,76.9
E00068309,21.6,78.4
E00068310,18.6,81.4
E00068312,13.8,86.2
E00068314,6.2,93.8
E00068315,21.5,78.5
E00068316,17.6,82.4
E00068317,30.7,69.3
E00068318,32.7,67.3
E00068319,7.1,92.9
E00068320,16.2,83.8
E00068321,20.8,79.2
E00068322,33.6,66.4
E00068323,23.8,76.2
E00068324,21.5,78.5
E00068325,17.1,82.9
E00068326,22.1,77.9
E00068327,19.6,80.4
E00068328,23.3,76.7
E00068329,17.7,82.3
E00068330,25.6,74.4
E00068331,27.1,72.9
E00068332,26.2,73.8
E00068333,34,66
E00068334,16.4,83.6
E00068335,12.3,87.7
E00068336,21.1,78.9
E00068337,27.9,72.1
E00068338,23.1,76.9
E00068339,17.9,82.1
E00068340,16.3,83.7
E00068341,33.4,66.6
E00068342,21.5,78.5
E00068343,19.8,80.2
E00068344,38.9,61.1
E00068345,9.8,90.2
E00068346,9.6,90.4
E00068347,10.8,89.2
E00068348,16,84
E00068349,20.7,79.3
E00068350,39.9,60.1
E00068351,24.1,75.9
E00068352,25.3,74.7
E00068353,23.6,76.4
E00068354,27.9,72.1
E00068355,21.6,78.4
E00068356,21.4,78.6
E00068357,28.7,71.3
E00068358,22,78
E00068359,23.2,76.8
E00068380,13.3,86.7
E00068382,27.8,72.2
E00068383,12.5,87.5
E00068384,27.1,72.9
E00068385,29.1,70.9
E00068398,24.8,75.2
E00068399,22.9,77.1
E00068400,21.4,78.6
E00068401,37,63
E00068402,28.4,71.6
E00068403,28.4,71.6
E00068404,20.4,79.6
E00068405,22.5,77.5
E00068406,23.8,76.2
E00068407,14,86
E00068408,26.5,73.5
E00068409,17.2,82.8
E00068412,33.6,66.4
E00068413,18.9,81.1
E00068414,37.7,62.3
E00068415,25.5,74.5
E00068416,16.6,83.4
E00068417,35.2,64.8
E00068418,18.8,81.2
E00068419,26.4,73.6
E00068420,32.7,67.3
E00068421,15.6,84.4
E00068422,28,72
E00068423,22.9,77.1
E00068424,22.5,77.5
E00068425,16.6,83.4
E00068426,21.3,78.7
E00068427,23.9,76.1
E00068428,23.4,76.6
