geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00067918,19.6,41.9,32.4,5.4,0.7
E00067919,12.7,48.7,30,8,0.7
E00067920,9.9,34.2,52.2,3.7,0
E00067921,8.1,19.5,61.1,9.4,2
E00067922,9.9,15.8,68.4,5.3,0.7
E00067923,28.5,42.3,26.3,2.2,0.7
E00067926,2,20.4,71.1,6.6,0
E00067927,18.6,15.9,62.1,3.4,0
E00067928,13.2,41.1,41.1,4.7,0
E00067929,14.1,24.4,53.8,6.4,1.3
E00067930,20.4,47.4,24.1,8,0
E00067931,12.8,37.6,43.3,6.4,0
E00067932,29.3,55.8,13.6,0.7,0.7
E00067933,27.6,43.4,22.1,5.5,1.4
E00067934,32.1,35.1,29.1,2.2,1.5
E00067935,37,23.4,37.7,1.9,0
E00067942,11.4,43.9,40.9,3.8,0
E00067943,18,41.8,36.9,3.3,0
E00067945,5.6,34.6,51.2,8.6,0
E00067946,9.4,40.6,43.1,6.9,0
E00067947,10.2,29.1,53.5,6.3,0.8
E00067948,38.8,37.1,19,4.3,0.9
E00067949,8.2,42.1,41.5,6.9,1.3
E00067950,15.9,46.4,31.2,3.6,2.9
E00067952,13.4,29.6,47.9,9.2,0
E00067953,17.6,27.7,48,6.1,0.7
E00067954,10.5,33.3,45.1,11.1,0
E00067955,12.1,39.4,43,5.5,0
E00067956,6.8,51.9,36.8,3.8,0.8
E00067957,18.5,43.8,28.5,8.5,0.8
E00067958,14.7,58.3,23.1,3.8,0
E00067959,12.6,34.8,41.5,10.4,0.7
E00067960,49.6,39.8,8.1,2.4,0
E00067961,56.9,34.1,8.9,0,0
E00067962,66.7,26.2,6.3,0.8,0
E00067963,78.3,17.6,3.6,0.5,0
E00067964,60.2,30.5,8.6,0.8,0
E00067965,49.6,35.9,12.8,1.7,0
E00067966,49.6,36.1,13.5,0,0.8
E00067967,37.9,53.8,7.1,1.1,0
E00067968,65.9,26.1,8,0,0
E00067969,48.1,45,6.9,0,0
E00067970,43.5,32.3,24.2,0,0
E00067971,59.7,32.3,8.1,0,0
E00067972,68.3,28.1,2.9,0,0.7
E00067973,51.1,34.8,14.2,0,0
E00067974,52.1,39.3,7.7,0.9,0
E00067975,54.5,31.3,14.3,0,0
E00067976,63.5,29.9,5.8,0.7,0
E00067977,58.1,34.9,7,0,0
E00067978,48.7,38.1,12.4,0.9,0
E00067979,55.6,30.6,13.9,0,0
E00067980,38.5,45.9,13.8,1.8,0
E00067981,64.8,27.9,7.4,0,0
E00067982,61.2,34.7,3.3,0.8,0
E00067983,65.4,30.7,3.9,0,0
E00067985,10.7,38.7,48,2,0.7
E00067987,42.3,46.3,9.8,1.6,0
E00067988,37.2,53.2,9.6,0,0
E00067989,78.4,17.6,3.2,0,0.8
E00067990,77.4,18,4.5,0,0
E00067991,45.8,44.1,8.5,1.7,0
E00067992,63.1,27.9,9,0,0
E00067993,26.8,49.6,22.8,0.8,0
E00067994,62.4,29.6,7.2,0.8,0
E00067995,44.2,45,10,0.8,0
E00067996,63.9,27.7,8.4,0,0
E00067997,62.7,26.2,10.3,0,0.8
E00067998,67.5,22.8,8.8,0.9,0
E00067999,30.8,33.3,34.2,1.7,0
E00068000,45,43.1,11,0.9,0
E00068001,55.6,34.9,8.7,0,0.8
E00068002,65.3,22.9,11.9,0,0
E00068003,56.7,34.2,8.3,0.8,0
E00068004,68,25.8,6.2,0,0
E00068005,68,26.9,3.6,1.5,0
E00068055,11.8,19,66.5,2.7,0
E00068056,6.9,12.7,67.2,11.8,1.5
E00068057,39.6,19.4,35.8,2.2,3
E00068058,15.4,18.1,49,10.7,6.7
