geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00067918,62.7,21.3,16
E00067919,63.1,20.9,16
E00067920,53.8,23.1,23.1
E00067921,50.2,26.7,23.1
E00067922,52.3,27.4,20.3
E00067923,70.7,16.4,13
E00067926,51.7,34.7,13.6
E00067927,54.9,27.2,17.9
E00067928,60.4,17.1,22.5
E00067929,59.7,12,28.3
E00067930,62.9,25.2,11.9
E00067931,54.6,27.5,17.9
E00067932,80.4,10.8,8.9
E00067933,74,10.7,15.3
E00067934,71,17.3,11.6
E00067935,69.4,21.2,9.4
E00067942,56.1,16.4,27.5
E00067943,57.6,29.7,12.7
E00067945,62,18.2,19.8
E00067946,57.1,19.2,23.7
E00067947,61.4,20.6,18
E00067948,66.1,26.1,7.8
E00067949,49.3,33.9,16.8
E00067950,62.3,17,20.7
E00067952,55.9,16.3,27.8
E00067953,57.4,19,23.5
E00067954,49.2,31.1,19.7
E00067955,54.4,31.6,13.9
E00067956,56,25.4,18.7
E00067957,51.1,30.6,18.3
E00067958,72,16.1,11.8
E00067959,58.1,22.9,19
E00067960,81.5,4.9,13.6
E00067961,87.5,1.4,11.1
E00067962,92.2,0.4,7.5
E00067963,87.6,5.4,6.9
E00067964,85.7,4.8,9.5
E00067965,88.5,1.9,9.6
E00067966,87.7,1.8,10.5
E00067967,90.2,2.2,7.6
E00067968,85.7,1.6,12.7
E00067969,83.8,1.7,14.5
E00067970,84,2.8,13.1
E00067971,85.1,2.7,12.2
E00067972,91.8,2.1,6.2
E00067973,85.9,3,11.1
E00067974,85.2,2.5,12.3
E00067975,86.4,3.3,10.3
E00067976,89.8,2.9,7.3
E00067977,93.6,1.6,4.8
E00067978,83.3,4,12.8
E00067979,84.6,3,12.4
E00067980,82.9,2.4,14.7
E00067981,85,1.3,13.7
E00067982,84.7,2.4,12.9
E00067983,87.8,1.7,10.5
E00067985,62.1,9.4,28.6
E00067987,84.6,3.5,11.9
E00067988,83.2,1.8,15
E00067989,91.9,0.6,7.5
E00067990,91.1,1.4,7.4
E00067991,83.6,3.2,13.2
E00067992,89.4,3.4,7.2
E00067993,83.5,2.9,13.7
E00067994,88.3,3.7,8
E00067995,84.7,1.8,13.5
E00067996,93,1.1,6
E00067997,84.2,4.2,11.6
E00067998,87.9,2.9,9.3
E00067999,85.5,2.1,12.3
E00068000,75.1,3.3,21.5
E00068001,88.9,0.9,10.1
E00068002,78.8,7,14.3
E00068003,82.4,1.8,15.8
E00068004,90.2,2.7,7.2
E00068005,94.1,2,3.9
E00068055,42.4,33.3,24.3
E00068056,38,40.4,21.5
E00068057,83.5,8.6,7.9
E00068058,72.1,17.6,10.2
E00068059,62.1,28.5,9.4
E00068060,66.6,26,7.4
E00068062,61.8,22.8,15.4
E00068063,44.4,40.6,14.9
E00068065,54.8,23.4,21.9
E00068066,65.6,17.3,17.1
E00068068,57.4,27.3,15.2
E00068070,52.7,32.6,14.7
E00068071,59.2,14.3,26.5
E00068072,46.5,30.1,23.4
E00068073,44,33.5,22.6
E00068075,40.5,34.9,24.6
E00068076,44.8,33.7,21.5
E00068077,53.2,34.4,12.5
E00068078,69.1,23.5,7.4
E00068079,64.4,23.2,12.4
E00068080,58.2,28.6,13.1
E00068081,41.1,36.6,22.3
E00068082,81.9,12.6,5.5
E00068083,36.4,44.2,19.5
E00068084,56.3,35,8.7
E00068085,74.4,15.6,9.9
E00068086,61.6,29.5,8.9
E00068087,58.5,30.5,11
E00068088,54.9,31.8,13.2
E00068089,67,25.1,7.9
E00068188,80.9,2,17.1
E00068189,80.4,2.3,17.4
E00068190,61.1,8,31
E00068191,79.4,0.7,19.9
E00068192,74.7,3.6,21.7
E00068193,79.9,5.7,14.4
E00068194,83.2,3.6,13.2
E00068195,83.7,3.1,13.2
E00068196,80.5,3.7,15.8
E00068197,74.1,4.8,21.1
E00068198,75.3,6.1,18.6
E00068199,79.5,3.5,17.1
E00068200,71.4,3.7,24.8
E00068201,88.5,1.9,9.6
E00068202,65.2,7.7,27.2
E00068203,75,4.3,20.7
E00068204,81.8,1.5,16.7
E00068205,81.7,2.6,15.8
E00068206,72.5,1.3,26.1
E00068207,72.9,6.6,20.5
E00068208,72.8,3.5,23.7
E00068209,84,2.3,13.7
E00068210,61.6,7.2,31.1
E00068211,71,5.1,23.9
E00068212,86.8,2.8,10.4
E00068213,77.9,3.9,18.1
E00068214,71.2,3.6,25.2
E00068215,80.8,4.7,14.6
E00068216,85.8,0.3,13.9
E00068217,83.9,4,12.1
E00068218,86.4,1.7,11.9
E00068219,80.6,6.9,12.4
E00068220,64.9,5,30.1
E00068221,70.8,3.6,25.6
E00068222,74.6,4.6,20.8
E00068223,75.2,4.2,20.6
E00068224,59.7,13.2,27.1
E00068225,59.8,8.9,31.3
E00068226,69.3,5.1,25.6
E00068227,75.6,2.5,21.9
E00068228,71.5,4.3,24.1
E00068229,71.3,4.3,24.5
E00068230,86.1,0.7,13.2
E00068272,89.3,3.6,7.1
E00068273,86.6,4,9.4
E00068274,88.7,5.1,6.1
E00068275,77.2,6.5,16.3
E00068276,81.3,4.6,14.1
E00068277,78.1,5.6,16.4
E00068278,67.8,9.4,22.7
E00068279,66.5,18.1,15.4
E00068280,92.5,2,5.6
E00068281,83.5,8.9,7.6
E00068282,93,2.3,4.7
E00068283,82.7,4.1,13.2
E00068284,85.1,5.6,9.3
E00068285,73.2,12,14.8
E00068286,78.6,5.8,15.5
E00068287,84.6,6.5,9
E00068288,84.1,4.5,11.4
E00068289,71.1,15.6,13.3
E00068290,83.9,6.9,9.2
E00068291,72.8,15.4,11.8
E00068292,68.4,19.8,11.8
E00068293,75.1,14.4,10.6
E00068294,64.9,9.4,25.7
E00068295,61.7,11.1,27.2
E00068296,62.4,8.4,29.3
E00068297,75.4,5.2,19.4
E00068298,65.3,15.3,19.3
E00068299,60.6,15.2,24.2
E00068301,61.6,14.1,24.3
E00068302,75.6,15.4,9
E00068303,71.8,14.6,13.7
E00068304,67.9,16.2,15.9
E00068306,91,1.2,7.8
E00068307,83.8,11.1,5.1
E00068308,87.3,5.5,7.3
E00068309,89.2,1.3,9.5
E00068310,93.4,2.1,4.5
E00068312,84.9,2.3,12.8
E00068314,78.6,4.8,16.6
E00068315,70.2,6.3,23.5
E00068316,68.3,14.6,17.1
E00068317,54,10.8,35.2
E00068318,56.7,10.8,32.6
E00068319,55.7,6.1,38.2
E00068320,72.6,2.8,24.7
E00068321,61.1,8.8,30.1
E00068322,56.3,11.1,32.7
E00068323,66.2,11.7,22.1
E00068324,66.4,12.8,20.8
E00068325,72.6,9.4,18.1
E00068326,82.4,3,14.6
E00068327,84.1,4.5,11.4
E00068328,61,14.6,24.4
E00068329,85.6,2.3,12
E00068330,70.1,9,20.9
E00068331,57.7,7.9,34.4
E00068332,70.7,7.1,22.2
E00068333,57.5,9.3,33.1
E00068334,77.2,3.4,19.5
E00068335,77.4,3.7,18.9
E00068336,61.3,8.3,30.5
E00068337,57.1,8,34.9
E00068338,56.2,7.5,36.3
E00068339,75,3,22
E00068340,84.9,1.8,13.3
E00068341,54.1,9.9,36
E00068342,66.9,12.8,20.3
E00068343,65.4,7,27.6
E00068344,53.3,10.4,36.4
E00068345,83.1,3.9,12.9
E00068346,79,5.5,15.5
E00068347,76.6,3.2,20.2
E00068348,60.7,12.9,26.5
E00068349,49.8,22.5,27.6
E00068350,71,15.5,13.5
E00068351,76.6,7.9,15.5
E00068352,68.4,6.1,25.6
E00068353,73.6,3.8,22.6
E00068354,73.8,6.2,20
E00068355,73.3,8.4,18.2
E00068356,76,3,20.9
E00068357,74.1,3,22.9
E00068358,86.4,5.9,7.7
E00068359,67.1,7.9,25
E00068380,83.9,9.2,6.9
E00068382,81.4,4.8,13.8
E00068383,58.6,7,34.4
E00068384,90.2,3.5,6.3
E00068385,82.6,8.5,8.8
E00068398,69.8,9.8,20.4
E00068399,69.7,5.1,25.2
E00068400,77.9,8.3,13.8
E00068401,73.5,14.9,11.6
E00068402,64.9,11.8,23.3
E00068403,61.7,20.6,17.6
E00068404,71.4,10.9,17.7
E00068405,75.1,5.9,19.1
E00068406,70.7,5.4,23.9
E00068407,79.1,6.4,14.4
E00068408,71.6,8.1,20.3
E00068409,69.5,3.4,27.1
E00068412,74.6,6.3,19.1
E00068413,61.5,9.9,28.6
E00068414,67.3,20.4,12.2
E00068415,64.4,11.4,24.2
E00068416,52.3,24.8,23
E00068417,69,13.2,17.9
E00068418,75.2,9.4,15.4
E00068419,58.1,12.1,29.8
E00068420,58.1,21.7,20.2
E00068421,65.5,18.3,16.2
E00068422,56,22.6,21.4
E00068423,59.4,15.2,25.4
E00068424,75.1,12,12.9
E00068425,75.7,5.3,18.9
E00068426,62,2.6,35.4
E00068427,71.1,8.1,20.8
E00068428,74.2,4.8,21
E00068429,76.7,3.7,19.6
E00068430,70.2,9.2,20.6
E00068431,70.2,7.1,22.7
E00068432,69,6.2,24.8
E00068433,75.2,6.4,18.4
E00068434,72.2,5.9,22
E00068435,68,20.7,11.3
E00068436,70.2,11.5,18.3
E00068437,64.2,5.9,29.9
