geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00103760,56.1,22.7,3,18.2
E00103762,26.5,13.3,4.8,55.4
E00103813,52.1,8.5,14.9,24.5
E00103854,38.6,22.1,30,9.3
E00103856,34.5,16.2,23.2,26.1
E00103857,53,29.9,0.7,16.4
E00103858,48.8,33.1,3.9,14.2
E00103859,79.2,16,0,4.8
E00103860,53.2,21.8,19.4,5.6
E00103861,38.7,15.1,45.4,0.8
E00103862,48.6,16.4,3.4,31.5
E00103865,43.9,16.7,15.2,24.2
E00103866,37,11.8,15,36.2
E00103867,31.5,10.5,9.1,49
E00103870,56.9,33.1,0,10
E00103871,54,33.3,3.2,9.5
E00103872,47.4,36.5,7.3,8.8
E00103873,19.4,11.7,6.8,62.1
E00103874,48.9,20.4,9.7,21
E00103875,25,7.6,13.6,53.8
E00103876,49.7,18.4,6.1,25.9
E00103879,31.3,21.9,7.8,39.1
E00103880,21.7,25.7,15.8,36.8
E00103881,49.3,21.1,16.2,13.4
E00103882,59.5,19.6,2.5,18.4
E00103883,43.5,22.5,14.5,19.6
E00103884,53.4,18.9,16.2,11.5
E00103885,58.3,23.3,0,18.3
E00103886,54.7,16.1,9.9,19.3
E00103887,4.3,17.8,15.3,62.6
E00103888,11.3,36.2,19.9,32.6
E00103889,8.9,48.4,16.6,26.1
E00103890,15.9,15.9,63.6,4.5
E00103891,54.8,20.6,20.6,4
E00103894,61.3,31.7,0.7,6.3
E00103895,36.6,22,33.3,8.1
E00103918,70.1,20.4,2.9,6.6
E00103926,50,13,8,29
E00103935,66.7,18.2,2.3,12.9
E00103937,63,8.1,1.4,27.5
E00103938,40.3,16.4,22.4,20.9
E00103939,48,16.4,5.3,30.4
E00103940,63.6,24.2,0.8,11.4
E00103941,75.2,23.9,0,0.9
E00103942,73.5,21.2,3.5,1.8
E00103943,78.9,13,0,8.1
E00103944,72.5,17.5,0.8,9.2
E00103945,78.2,13.7,1.6,6.5
E00103946,39.9,16.5,8.9,34.8
E00103947,34.3,15.2,40.4,10.1
E00103948,47.3,17.1,7,28.7
E00103949,51.7,9.3,28.8,10.2
E00103950,32,10.2,6.1,51.7
E00103951,31.9,28.5,36.8,2.8
E00103952,16.3,17.1,56.9,9.8
E00103953,32,8.4,38.2,21.3
E00103954,45.2,13.3,22.2,19.3
E00103955,25.1,5.6,55.9,13.3
E00103956,71.5,19.2,0.8,8.5
E00103957,60.9,24,0.5,14.6
E00103958,50,21,9.1,19.9
E00103959,30.7,9.4,26.7,33.2
E00103960,41.5,46.9,3.1,8.5
E00103961,44.4,25.6,22.6,7.5
E00103962,66.5,26.7,2.5,4.3
E00103963,55.4,23.7,9.4,11.5
E00103964,50,25.6,13.1,11.3
E00103965,54.6,23.8,8.5,13.1
E00103972,69.7,13.9,10.7,5.7
E00103973,56,12.1,24.1,7.8
E00103974,53.7,14.8,9.3,22.2
E00103975,73,10.7,4.9,11.5
