geography_code,heating_type_3a-001,heating_type_3a-002
E00103760,1.5,98.5
E00103762,12.2,87.8
E00103813,3.2,96.8
E00103854,2.2,97.8
E00103856,0,100
E00103857,0,100
E00103858,1.6,98.4
E00103859,0,100
E00103860,2.4,97.6
E00103861,0,100
E00103862,2,98
E00103865,3,97
E00103866,3.1,96.9
E00103867,4.2,95.8
E00103870,2.3,97.7
E00103871,0,100
E00103872,0,100
E00103873,2.9,97.1
E00103874,2.7,97.3
E00103875,0.8,99.2
E00103876,2.7,97.3
E00103879,3,97
E00103880,4.7,95.3
E00103881,1.4,98.6
E00103882,1.3,98.7
E00103883,0,100
E00103884,0,100
E00103885,0,100
E00103886,1.3,98.7
E00103887,0.6,99.4
E00103888,0.7,99.3
E00103889,0,100
E00103890,0.8,99.2
E00103891,0.8,99.2
E00103894,0.7,99.3
E00103895,0.8,99.2
E00103918,0,100
E00103926,1.4,98.6
E00103935,1.5,98.5
E00103937,0.5,99.5
E00103938,1.5,98.5
E00103939,2.3,97.7
E00103940,0,100
E00103941,0,100
E00103942,1.7,98.3
E00103943,1.6,98.4
E00103944,0.8,99.2
E00103945,1.6,98.4
E00103946,7.5,92.5
E00103947,0,100
E00103948,3.9,96.1
E00103949,1.7,98.3
E00103950,4.8,95.2
E00103951,2.1,97.9
E00103952,3.3,96.7
E00103953,0.6,99.4
E00103954,2.2,97.8
E00103955,1,99
E00103956,0,100
E00103957,0,100
E00103958,1.1,98.9
E00103959,3,97
E00103960,0,100
E00103961,0.8,99.2
E00103962,0,100
E00103963,0,100
E00103964,3,97
E00103965,3.1,96.9
E00103972,0.8,99.2
E00103973,0,100
E00103974,1,99
E00103975,1.6,98.4
E00103976,5,95
E00103977,0,100
E00103978,0.6,99.4
E00103979,0,100
E00103987,1.9,98.1
E00103992,0,100
E00103994,0.8,99.2
E00103995,2.8,97.2
E00103996,1.1,98.9
E00104000,2.4,97.6
E00104007,2.8,97.2
E00104008,8.3,91.7
E00104009,1,99
E00104010,0,100
E00104011,1.8,98.2
E00104012,2.5,97.5
E00104013,0,100
E00104014,2,98
E00104015,8.2,91.8
E00104016,0.7,99.3
E00104017,0.8,99.2
E00104018,0,100
E00104019,0,100
E00104020,0.7,99.3
E00104021,2.2,97.8
E00104022,0.6,99.4
E00104023,2.4,97.6
E00104024,0,100
E00104025,2.1,97.9
E00104026,0,100
