areacd,disability_3a-001,disability_3a-002
E00037241,29.7,70.3
E00037242,28.6,71.4
E00037243,17.1,82.9
E00037244,29,71
E00037245,29.2,70.8
E00037246,25.5,74.5
E00037247,19.1,80.9
E00037248,32.7,67.3
E00037249,20.8,79.2
E00037250,21.2,78.8
E00037251,24.3,75.7
E00037252,24.1,75.9
E00037253,26.9,73.1
E00037254,23.2,76.8
E00037255,18.6,81.4
E00037256,23.9,76.1
E00037257,22.4,77.6
E00037260,19,81
E00037261,23.7,76.3
E00037262,26.1,73.9
E00037263,33.6,66.4
E00037264,18.8,81.2
E00037322,24.1,75.9
E00037323,28.3,71.7
E00037324,28.8,71.2
E00037327,25.4,74.6
E00037328,22.3,77.7
E00037329,23.9,76.1
E00037330,20.6,79.4
E00037331,29.9,70.1
E00037332,26,74
E00037333,31.3,68.8
E00037334,19.8,80.2
E00037336,24.2,75.8
E00037337,33.2,66.8
E00037338,26.9,73.1
E00037339,27.8,72.2
E00037340,25.7,74.3
E00037341,23,77
E00037342,43.7,56.3
E00037343,25.9,74.1
E00037344,29.1,70.9
E00037345,23.1,76.9
E00037346,26.4,73.6
E00037348,23.3,76.7
E00037349,18.9,81.1
E00037351,28.3,71.7
E00037352,18.6,81.4
E00037353,21.8,78.2
E00037354,30.1,69.9
E00037355,22.1,77.9
E00037356,16.8,83.2
E00037357,31.9,68.1
E00037358,20,80
E00037359,34.4,65.6
E00037363,39.9,60.1
E00037374,27.3,72.7
E00037375,29.7,70.3
E00037376,27.6,72.4
E00037740,22.3,77.7
E00037742,22,78
E00037750,20.2,79.8
E00037753,19.2,80.8
E00037754,23.8,76.2
E00037755,22.5,77.5
E00037756,24,76
E00037757,22.6,77.4
E00037761,21.4,78.6
E00037762,22.2,77.8
E00037766,18,82
E00037768,22.2,77.8
E00037770,23.5,76.5
E00037771,33.2,66.8
E00037772,24.5,75.5
E00037773,20.8,79.2
E00037774,17.5,82.5
E00037777,18.7,81.3
E00037778,19.7,80.3
E00037781,19.7,80.3
E00037786,14.3,85.7
E00037791,18.2,81.8
E00037793,24.6,75.4
E00037794,22.4,77.6
E00038187,21.2,78.8
E00038188,44.2,55.8
E00038191,22.4,77.6
E00038192,18,82
E00038193,19.9,80.1
E00038194,26.3,73.7
E00038196,20.2,79.8
E00038197,30.4,69.6
E00038199,30.3,69.7
E00038200,33.7,66.3
E00038202,22.4,77.6
E00038203,41.5,58.5
E00038204,39.3,60.7
E00038205,25.9,74.1
E00038206,32.8,67.2
E00038207,22.1,77.9
E00038208,21.2,78.8
E00038210,34.2,65.8
E00038211,28,72
E00038212,21.8,78.2
E00038214,19.3,80.7
E00038215,21.8,78.2
E00038216,22.7,77.3
E00038219,20.7,79.3
E00038221,26.6,73.4
E00038222,20.8,79.2
E00038223,22.6,77.4
E00038224,22,78
E00038225,31.3,68.7
E00038226,22.4,77.6
E00038227,15.7,84.3
E00038228,20.4,79.6
E00038229,53.1,46.9
E00038230,23.2,76.8
E00038231,26.1,73.9
E00038232,30.5,69.5
E00038233,16.5,83.5
E00038358,33.6,66.4
E00038359,24.2,75.8
E00038360,23,77
E00038361,25.5,74.5
E00038362,23.9,76.1
E00038363,27.3,72.7
E00038364,24.8,75.2
E00038365,20.1,79.9
E00038366,17.3,82.7
E00038367,20.2,79.8
E00038368,22,78
E00038369,17.8,82.2
E00038370,25,75
E00038371,20.4,79.6
E00038372,26.5,73.5
E00038373,19.2,80.8
E00038374,24.3,75.7
E00038375,38.8,61.2
E00038376,26.7,73.3
E00038377,22,78
E00038378,39.5,60.5
E00038379,20.4,79.6
E00038380,28.8,71.2
E00038381,20.7,79.3
E00038382,37.4,62.6
E00038383,20.3,79.7
E00038384,28.6,71.4
E00038385,19.2,80.8
E00038386,23.8,76.2
E00038387,23.5,76.5
E00038388,21.8,78.2
E00038389,27.7,72.3
E00038390,24.4,75.6
E00038392,33.3,66.7
E00038393,23.5,76.5
E00038394,28.4,71.6
E00038395,21.9,78.1
E00038396,17.4,82.6
E00038397,37.7,62.3
E00038399,23.3,76.7
E00038400,19.8,80.2
E00038401,19.1,80.9
E00038402,21.9,78.1
E00038403,20.2,79.8
E00038404,25.7,74.3
E00038405,20.3,79.7
E00038406,17.1,82.9
E00038407,32,68
E00038410,25.2,74.8
E00038411,16.6,83.4
E00038412,19.9,80.1
E00038413,23.1,76.9
E00038414,16.5,83.5
E00038415,18.2,81.8
E00038429,21.3,78.7
E00038936,15.7,84.3
E00038937,16,84
E00038938,25.3,74.7
E00038939,12.5,87.5
E00038940,25.4,74.6
E00038941,16,84
E00038942,21.6,78.4
E00038967,21.8,78.2
E00038970,29,71
E00038971,22.2,77.8
E00038972,30.5,69.5
E00038973,17.3,82.7
E00038974,18.6,81.4
E00038975,16.2,83.8
E00038976,21.5,78.5
E00038977,23,77
E00038978,28.6,71.4
E00038979,27.3,72.7
E00038980,36.2,63.8
E00038981,19.2,80.8
E00038982,24.1,75.9
E00038983,30.9,69.1
E00038984,21.2,78.8
E00038985,21.6,78.4
E00038986,20.7,79.3
E00038987,26,74
E00038988,18.5,81.5
E00038989,27.7,72.3
E00038991,16.2,83.8
E00038992,15.9,84.1
E00038997,20.3,79.7
E00039081,23.2,76.8
E00039082,18.8,81.2
E00039083,45.4,54.6
E00039084,21.2,78.8
E00039101,21.9,78.1
E00039104,47.4,52.6
E00039105,30.7,69.3
E00039106,24.8,75.2
E00039107,24.8,75.2
E00039108,29.1,70.9
E00039109,23.7,76.3
E00039110,31.9,68.1
E00039111,29.6,70.4
E00039130,14.6,85.4
E00039131,45.4,54.6
E00039132,21,79
E00039133,12.7,87.3
E00039134,23.3,76.7
E00039135,19.1,80.9
E00039137,32.6,67.4
E00039138,21.4,78.6
E00039139,17.7,82.3
E00039140,23.6,76.4
E00039141,31.2,68.8
E00039142,37.8,62.2
E00039143,16.9,83.1
E00039144,29.2,70.8
E00039145,29.4,70.6
E00039146,21.2,78.8
E00039147,23.4,76.6
E00039148,32.1,67.9
E00039149,31.7,68.3
E00039150,23,77
E00039151,24,76
E00039152,32.9,67.1
E00039153,21.1,78.9
E00039154,26.7,73.3
E00039155,29.6,70.4
E00039156,29.2,70.8
E00039157,39.6,60.4
E00039158,24.1,75.9
E00039159,36.2,63.8
E00039160,23.5,76.5
E00039161,27.9,72.1
E00039162,34.7,65.3
E00039163,23.3,76.7
E00039164,41.4,58.6
E00039165,24,76
E00039166,26.9,73.1
E00039167,37.9,62.1
E00039168,26.3,73.7
E00039169,27.4,72.6
E00039170,32.5,67.5
E00039171,13.4,86.6
E00039172,20.7,79.3
E00039173,34.2,65.8
E00039174,22.1,77.9
E00039175,24.1,75.9
E00039176,27.7,72.3
E00039183,24.7,75.3
E00039184,31.3,68.8
