areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00037241,31.6,68.4
E00037242,26,74
E00037243,27.9,72.1
E00037244,32.1,67.9
E00037245,27.1,72.9
E00037246,28,72
E00037247,27.7,72.3
E00037248,29.8,70.2
E00037249,23,77
E00037250,19.7,80.3
E00037251,26.8,73.2
E00037252,26.1,73.9
E00037253,30.2,69.8
E00037254,15.2,84.8
E00037255,32.4,67.6
E00037256,34.7,65.3
E00037257,29.2,70.8
E00037260,33.3,66.7
E00037261,27.5,72.5
E00037262,31.4,68.6
E00037263,31.6,68.4
E00037264,33.7,66.3
E00037322,32.3,67.7
E00037323,32.1,67.9
E00037324,28.8,71.3
E00037327,30.1,69.9
E00037328,32.3,67.7
E00037329,33.3,66.7
E00037330,27.4,72.6
E00037331,32.3,67.7
E00037332,28.9,71.1
E00037333,22.3,77.7
E00037334,31.9,68.1
E00037336,25.9,74.1
E00037337,34.5,65.5
E00037338,23.4,76.6
E00037339,22.5,77.5
E00037340,36.9,63.1
E00037341,27.8,72.2
E00037342,26.7,73.3
E00037343,36.6,63.4
E00037344,24.8,75.2
E00037345,23.5,76.5
E00037346,23.7,76.3
E00037348,27,73
E00037349,30.3,69.7
E00037351,26,74
E00037352,30.8,69.2
E00037353,26.4,73.6
E00037354,40,60
E00037355,35.7,64.3
E00037356,24.8,75.2
E00037357,25.8,74.2
E00037358,30.5,69.5
E00037359,30.6,69.4
E00037363,38.1,61.9
E00037374,24.6,75.4
E00037375,33.3,66.7
E00037376,20.5,79.5
E00037740,25.5,74.5
E00037742,27.3,72.7
E00037750,19.4,80.6
E00037753,21.4,78.6
E00037754,25,75
E00037755,25.9,74.1
E00037756,30.5,69.5
E00037757,26.3,73.7
E00037761,26.1,73.9
E00037762,29.8,70.2
E00037766,29.1,70.9
E00037768,26.8,73.2
E00037770,29.1,70.9
E00037771,32.8,67.2
E00037772,22.1,77.9
E00037773,30.1,69.9
E00037774,31.5,68.5
E00037777,25.2,74.8
E00037778,25.9,74.1
E00037781,30.1,69.9
E00037786,23.5,76.5
E00037791,30.7,69.3
E00037793,29.3,70.7
E00037794,24.9,75.1
E00038187,32,68
E00038188,34.6,65.4
E00038191,33.8,66.2
E00038192,26.5,73.5
E00038193,26.1,73.9
E00038194,40.6,59.4
E00038196,34.9,65.1
E00038197,24.7,75.3
E00038199,39,61
E00038200,23.3,76.7
E00038202,25.7,74.3
E00038203,27.7,72.3
E00038204,38.7,61.3
E00038205,27.6,72.4
E00038206,28.2,71.8
E00038207,28.5,71.5
E00038208,32.9,67.1
E00038210,32.9,67.1
E00038211,26.8,73.2
E00038212,29,71
E00038214,29.1,70.9
E00038215,28.2,71.8
E00038216,22.1,77.9
E00038219,30.4,69.6
E00038221,23.8,76.2
E00038222,29.2,70.8
E00038223,26.7,73.3
E00038224,35.8,64.2
E00038225,30.7,69.3
E00038226,29.3,70.7
E00038227,26.2,73.8
E00038228,30,70
E00038229,24.5,75.5
E00038230,35.7,64.3
E00038231,36,64
E00038232,31.8,68.2
E00038233,25.7,74.3
E00038358,25.4,74.6
E00038359,31.3,68.8
E00038360,23.4,76.6
E00038361,26.5,73.5
E00038362,40.2,59.8
E00038363,27.6,72.4
E00038364,22.1,77.9
E00038365,30.1,69.9
E00038366,34,66
E00038367,33.3,66.7
E00038368,25,75
E00038369,30.2,69.8
E00038370,30.7,69.3
E00038371,30.8,69.2
E00038372,24.2,75.8
E00038373,27,73
E00038374,33.6,66.4
E00038375,32.8,67.2
E00038376,30.3,69.7
E00038377,33.7,66.3
E00038378,29.2,70.8
E00038379,35.8,64.2
E00038380,22.6,77.4
E00038381,32.4,67.6
E00038382,24.2,75.8
E00038383,24.4,75.6
E00038384,33.1,66.9
E00038385,28.4,71.6
E00038386,41.4,58.6
E00038387,37.8,62.2
E00038388,27.2,72.8
E00038389,35.6,64.4
E00038390,28.4,71.6
E00038392,23.4,76.6
E00038393,29.9,70.1
E00038394,28.4,71.6
E00038395,26.9,73.1
E00038396,28.9,71.1
E00038397,31,69
E00038399,30.6,69.4
E00038400,24.7,75.3
E00038401,29.4,70.6
E00038402,25.5,74.5
E00038403,32.8,67.2
E00038404,26,74
E00038405,36.2,63.8
E00038406,23.6,76.4
E00038407,28,72
E00038410,20.5,79.5
E00038411,35.3,64.7
E00038412,38.3,61.7
E00038413,24.3,75.7
E00038414,33.5,66.5
E00038415,41.7,58.3
E00038429,32.7,67.3
E00038936,27.2,72.8
E00038937,27.4,72.6
E00038938,32.6,67.4
E00038939,23.7,76.3
E00038940,33.1,66.9
E00038941,31.9,68.1
E00038942,31.9,68.1
E00038967,23.8,76.2
E00038970,37.2,62.8
E00038971,25.6,74.4
E00038972,28.1,71.9
E00038973,24.9,75.1
E00038974,26.1,73.9
E00038975,25.6,74.4
E00038976,34.2,65.8
E00038977,30.2,69.8
E00038978,34,66
E00038979,35.3,64.7
E00038980,35.4,64.6
E00038981,26,74
E00038982,29.1,70.9
E00038983,38.5,61.5
E00038984,27.9,72.1
E00038985,35.8,64.2
E00038986,33.8,66.2
E00038987,28.6,71.4
E00038988,36.1,63.9
E00038989,25.4,74.6
E00038991,29.1,70.9
E00038992,32.9,67.1
E00038997,28.6,71.4
E00039081,28.5,71.5
E00039082,31.9,68.1
E00039083,31.4,68.6
E00039084,30.9,69.1
E00039101,27.6,72.4
E00039104,38.9,61.1
E00039105,30.7,69.3
E00039106,21.4,78.6
E00039107,31.7,68.3
E00039108,27.7,72.3
E00039109,26.5,73.5
E00039110,35.3,64.7
E00039111,28.7,71.3
E00039130,25.7,74.3
E00039131,46.7,53.3
E00039132,27,73
E00039133,21,79
E00039134,33.9,66.1
E00039135,36.1,63.9
E00039137,24.4,75.6
E00039138,29.8,70.2
E00039139,29,71
E00039140,29.3,70.7
E00039141,33.7,66.3
E00039142,37.4,62.6
E00039143,36.4,63.6
E00039144,37.6,62.4
E00039145,24.5,75.5
E00039146,35.2,64.8
E00039147,28.3,71.7
E00039148,29.2,70.8
E00039149,33,67
E00039150,32.8,67.2
E00039151,27.5,72.5
E00039152,45.6,54.4
E00039153,34.1,65.9
E00039154,28.4,71.6
E00039155,35.9,64.1
E00039156,39.1,60.9
E00039157,38.5,61.5
E00039158,26.2,73.8
E00039159,34.8,65.2
