areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00037241,97.7,2.3
E00037242,91.6,8.4
E00037243,98.1,1.9
E00037244,97.6,2.4
E00037245,94.1,5.9
E00037246,99.3,0.7
E00037247,87.7,12.3
E00037248,94.8,5.2
E00037249,94.3,5.7
E00037250,89.5,10.5
E00037251,91.3,8.7
E00037252,93.9,6.1
E00037253,85.6,14.4
E00037254,86.8,13.2
E00037255,85.8,14.2
E00037256,96.7,3.3
E00037257,93.2,6.8
E00037260,98.1,1.9
E00037261,96,4
E00037262,94.2,5.8
E00037263,95.5,4.5
E00037264,97.4,2.6
E00037322,96.2,3.8
E00037323,95.7,4.3
E00037324,86.5,13.5
E00037327,93.9,6.1
E00037328,96.4,3.6
E00037329,91,9
E00037330,89.3,10.7
E00037331,93.3,6.7
E00037332,94.9,5.1
E00037333,92.3,7.7
E00037334,91.9,8.1
E00037336,97.1,2.9
E00037337,99.1,0.9
E00037338,96.3,3.7
E00037339,94.1,5.9
E00037340,96.7,3.3
E00037341,99.3,0.7
E00037342,94.1,5.9
E00037343,98,2
E00037344,97.8,2.2
E00037345,97.4,2.6
E00037346,95.6,4.4
E00037348,94.6,5.4
E00037349,96.7,3.3
E00037351,92.7,7.3
E00037352,98,2
E00037353,93.4,6.6
E00037354,98.6,1.4
E00037355,98.3,1.7
E00037356,96.9,3.1
E00037357,91.7,8.3
E00037358,91.5,8.5
E00037359,91.2,8.8
E00037363,93.6,6.4
E00037374,93,7
E00037375,95.7,4.3
E00037376,90.2,9.8
E00037740,78.6,21.4
E00037742,87.2,12.8
E00037750,82.4,17.6
E00037753,69.7,30.3
E00037754,81,19
E00037755,96.9,3.1
E00037756,94.8,5.2
E00037757,87.8,12.2
E00037761,96.9,3.1
E00037762,97,3
E00037766,94.3,5.7
E00037768,94,6
E00037770,98.3,1.7
E00037771,94.9,5.1
E00037772,87.4,12.6
E00037773,94.5,5.5
E00037774,99.6,0.4
E00037777,98.4,1.6
E00037778,98.8,1.2
E00037781,97.3,2.7
E00037786,97,3
E00037791,95.3,4.7
E00037793,94.6,5.4
