areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00037241,3.3,30.1,66.7
E00037242,2.8,49.7,47.6
E00037243,4.7,11.8,83.5
E00037244,4.2,31.9,63.9
E00037245,3.2,46.8,50
E00037246,3.4,29.9,66.7
E00037247,4,20.5,75.5
E00037248,4.7,40.2,55.1
E00037249,5.5,30.9,63.6
E00037250,4.8,25,70.2
E00037251,5.2,28.4,66.5
E00037252,5.1,17.9,76.9
E00037253,5.5,32,62.5
E00037254,4.9,38.7,56.3
E00037255,4.6,28.9,66.5
E00037256,2.3,25.8,71.9
E00037257,3.9,24,72.1
E00037260,1.6,28.7,69.7
E00037261,3.3,22.5,74.2
E00037262,4,22.2,73.8
E00037263,6.9,32.3,60.8
E00037264,2.2,26.4,71.4
E00037322,3.2,32.5,64.3
E00037323,3.8,34.6,61.7
E00037324,4.6,49.6,45.8
E00037327,10,22.3,67.7
E00037328,2.3,27.9,69.8
E00037329,2.6,44,53.4
E00037330,6.3,29.7,64
E00037331,2.6,24.8,72.6
E00037332,2.3,19.4,78.3
E00037333,4.5,35.6,59.8
E00037334,3.5,33.6,62.8
E00037336,5.1,23.2,71.7
E00037337,3,29.5,67.4
E00037338,5.3,25,69.7
E00037339,6,28.4,65.7
E00037340,4.8,23.4,71.8
E00037341,2.5,34.5,63
E00037342,6.1,65.3,28.6
E00037343,4.8,24,71.2
E00037344,1.6,25.2,73.2
E00037345,12.8,19.2,68
E00037346,4.8,31.9,63.3
E00037348,6.3,23,70.6
E00037349,4.3,21.6,74.1
E00037351,5.3,27.4,67.3
E00037352,8.7,25.2,66.1
E00037353,3.6,27.7,68.8
E00037354,1.8,40.4,57.8
E00037355,3.1,29,67.9
E00037356,0.8,38.6,60.6
E00037357,4.7,37.8,57.5
E00037358,6.7,28.3,65
E00037359,2.1,44.8,53.1
E00037363,2.5,58.8,38.7
E00037374,6.5,41.7,51.8
E00037375,1.8,41.1,57.1
E00037376,5,32.2,62.8
E00037740,7.2,35.5,57.2
E00037742,5.2,31.6,63.2
E00037750,3.4,42.9,53.7
E00037753,11.2,42.4,46.4
E00037754,2.1,38.4,59.6
E00037755,5.4,26.4,68.2
E00037756,4,32.3,63.7
E00037757,4.1,29.9,66
E00037761,2.5,26.7,70.8
E00037762,0.8,26.8,72.4
E00037766,3.1,34.4,62.6
E00037768,4.3,27.8,67.8
E00037770,5,27,68.1
E00037771,8.3,25.6,66.1
E00037772,5.7,40.6,53.8
E00037773,4.7,27.1,68.2
E00037774,2.5,25.4,72
E00037777,3.5,25.4,71.1
E00037778,0,29,71
E00037781,5,25.7,69.3
E00037786,8,17.8,74.2
E00037791,1.8,25.6,72.6
E00037793,2,40.1,57.9
E00037794,5.9,46.2,47.9
E00038187,7.6,28.8,63.5
E00038188,2.9,55.5,41.6
E00038191,4.8,29.7,65.5
E00038192,3.4,27.6,69
E00038193,5.7,29.3,64.9
E00038194,4.1,37.7,58.2
E00038196,2.9,24.3,72.8
E00038197,4.2,38.3,57.5
E00038199,2.5,37.7,59.8
E00038200,6.1,47,47
E00038202,4.4,28.5,67.2
E00038203,3.4,48.7,47.9
E00038204,6,51,43
E00038205,6.4,17.6,76
E00038206,3.1,45.7,51.2
E00038207,4.1,27.9,68
E00038208,4.2,17.8,78
E00038210,3.3,49.2,47.5
E00038211,3.4,32.4,64.2
E00038212,6.2,16.8,77
E00038214,4.4,23.4,72.3
E00038215,2.7,49,48.3
E00038216,2.6,22.8,74.6
E00038219,3.9,32.9,63.2
E00038221,3.9,32.3,63.8
E00038222,3.4,41.2,55.5
E00038223,5.6,26.8,67.6
E00038224,4.5,31.6,63.9
E00038225,4.5,42.1,53.4
E00038226,3.1,17.1,79.8
E00038227,6.5,21.1,72.4
E00038228,0,31.7,68.3
E00038229,2.9,53.6,43.5
E00038230,6.8,34.2,58.9
E00038231,0,37.2,62.8
E00038232,5.9,24.4,69.7
E00038233,4.3,24.6,71
E00038358,6,35.3,58.6
E00038359,3.6,27.3,69.1
E00038360,4.6,40.7,54.6
E00038361,1.5,47.4,51.1
E00038362,4.4,25,70.6
E00038363,3.4,41.1,55.4
E00038364,4.9,43.1,52.1
E00038365,7.6,26.2,66.2
E00038366,0.9,30.4,68.7
E00038367,3.1,31.5,65.4
E00038368,5.1,36.9,58
E00038369,3.8,54.1,42.1
E00038370,1.6,34.1,64.3
E00038371,4.3,22.4,73.3
E00038372,0.8,33.1,66.1
E00038373,5.6,20.4,74.1
E00038374,2.4,27.8,69.8
E00038375,3.1,57.7,39.2
E00038376,4,34.9,61.1
E00038377,6.4,21.1,72.5
E00038378,1.8,62.4,35.8
E00038379,5.9,14.7,79.4
E00038380,0,48.9,51.1
E00038381,4.8,24,71.2
E00038382,4.5,51.5,43.9
E00038383,3.8,23.6,72.6
E00038384,3.6,16.4,80
E00038385,0,27.1,72.9
E00038386,9.3,18.6,72.1
E00038387,1.9,44.2,53.8
E00038388,3.3,30.7,66
E00038389,3.7,35.8,60.5
E00038390,7.3,41.6,51.1
E00038392,6.1,47,47
E00038393,9,23.9,67.2
E00038394,0.7,40.3,59
E00038395,4.1,39.3,56.6
E00038396,0,30.1,69.9
E00038397,3.7,51.5,44.9
E00038399,3.2,21.8,75
E00038400,6.5,29.5,64
E00038401,2.8,40.7,56.5
E00038402,5.1,23.1,71.8
E00038403,4.4,41.5,54.1
E00038404,5.6,50,44.4
E00038405,3.2,34.4,62.4
E00038406,5.8,30.1,64.2
E00038407,4.3,45.3,50.4
E00038410,3.7,32.8,63.4
E00038411,3,18.8,78.2
E00038412,2.1,31.7,66.2
E00038413,0.7,33.8,65.4
E00038414,2.1,23.9,73.9
E00038415,1.6,20.2,78.3
E00038429,5.5,30.3,64.2
E00038936,3.1,25.4,71.4
E00038937,2.3,21.9,75.8
E00038938,0.5,37.6,61.9
E00038939,1.4,15,83.6
E00038940,2.4,37.1,60.5
E00038941,3.5,19.5,77
E00038942,8.5,15.6,75.9
E00038967,1.4,41.5,57
E00038970,7.1,28.3,64.6
E00038971,1.3,35.8,62.9
E00038972,1.4,47.6,51
E00038973,1.6,33.3,65
