areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00037241,1.3,30,63.3,5.3
E00037242,18.1,31.9,47.9,2.1
E00037243,0.8,10.4,58.4,30.4
E00037244,1.7,45.4,48.7,4.2
E00037245,30.6,14,49.6,5.8
E00037246,0,40.4,46.5,13.2
E00037247,0,52.9,43.1,3.9
E00037248,20.5,23.6,53.5,2.4
E00037249,0,33.3,58.3,8.3
E00037250,2.4,32.8,49.6,15.2
E00037251,0.6,46.3,43.8,9.4
E00037252,0.8,19.5,72,7.6
E00037253,11.1,38.9,43.7,6.3
E00037254,4.3,58.3,31.7,5.8
E00037255,1.2,40.4,52,6.4
E00037256,0,25.8,68.5,5.6
E00037257,2.6,30.1,53.6,13.7
E00037260,0,27.5,38.3,34.2
E00037261,0,28.5,64.2,7.3
E00037262,1.6,17.6,76,4.8
E00037263,0,36.5,58.7,4.8
E00037264,11.8,8.2,43.5,36.5
E00037322,0,40.8,53.6,5.6
E00037323,10.2,27.7,52.6,9.5
E00037324,10.8,70.8,16.9,1.5
E00037327,7.1,27,53.2,12.7
E00037328,6.3,17.2,62.6,13.8
E00037329,2.6,54.8,39.1,3.5
E00037330,0,31.2,64.2,4.6
E00037331,2.6,60.3,30.2,6.9
E00037332,0.8,31.2,64.8,3.2
E00037333,14.5,37.4,39.7,8.4
E00037334,3.5,38.9,50.4,7.1
E00037336,0,18.8,65.4,15.8
E00037337,13.7,38.2,42,6.1
E00037338,4.5,40.9,50,4.5
E00037339,0.7,54.1,37.8,7.4
E00037340,1.6,26.6,64.5,7.3
E00037341,0.8,43.7,47.9,7.6
E00037342,47.4,32,15.5,5.2
E00037343,0,39.5,53.2,7.3
E00037344,4.7,15,73.2,7.1
E00037345,0.8,28.2,64.5,6.5
E00037346,10.2,30.1,47,12.7
E00037348,0,15.4,78.9,5.7
E00037349,0.5,16.7,59.7,23.1
E00037351,1.7,1.7,87.8,8.7
E00037352,0,8.7,81.7,9.6
E00037353,0.9,9.8,80.4,8.9
E00037354,0,56.1,36,7.9
E00037355,1.5,33.6,51.9,13
E00037356,0,35.9,54.7,9.4
E00037357,25,2.3,69.5,3.1
E00037358,0.8,33.3,60.8,5
E00037359,9.2,50,37.8,3.1
E00037363,31.4,40.7,21.2,6.8
E00037374,3.6,53.6,38.6,4.3
E00037375,0,55.4,37.5,7.1
E00037376,1.6,73.2,24.4,0.8
E00037740,7.3,58.9,30.5,3.3
E00037742,8.2,42.9,41.8,7.1
E00037750,12.9,39.3,36,11.8
E00037753,9.8,70.7,17.1,2.4
E00037754,4.1,72.1,21.8,2
E00037755,0.8,52.4,38.1,8.7
E00037756,4.4,32,55.8,7.8
E00037757,1.4,42.4,52.8,3.5
E00037761,0,37,51.2,11.7
E00037762,4,5.6,78.2,12.1
