areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00037241,39.6,19.8,21.8,18.8
E00037242,43.7,15.5,17.5,23.3
E00037243,37,22.8,27.7,12.5
E00037244,50,9,12.8,28.2
E00037245,43.4,20.5,16.9,19.3
E00037246,44.7,23.3,23.3,8.7
E00037247,47.5,20.3,14.7,17.5
E00037248,47.1,21.2,12.5,19.2
E00037249,33.6,24.8,27.2,14.4
E00037250,47.9,17.9,17.1,17.1
E00037251,41.4,21.7,13.8,23
E00037252,38.1,25.4,16.9,19.5
E00037253,44.9,26.8,10.2,18.1
E00037254,54.5,17.4,15.2,12.9
E00037255,48.1,23,11.5,17.5
E00037256,36,25.6,18.4,20
E00037257,41.4,20.7,20.7,17.2
E00037260,49.4,21,22.2,7.4
E00037261,49.1,13,17.6,20.4
E00037262,46.3,19,15.7,19
E00037263,31.6,21.7,13.8,32.9
E00037264,33.3,19,38.1,9.5
E00037322,37.3,27,19.8,15.9
E00037323,33.6,28.3,20.4,17.7
E00037324,32.1,28.4,22.2,17.3
E00037327,43.6,24.5,12.7,19.1
E00037328,35.1,24.1,20.4,20.4
E00037329,38.2,35.3,11.8,14.7
E00037330,47.1,24.1,10.3,18.4
E00037331,51,17.3,10.2,21.4
E00037332,42.9,23.5,17.3,16.3
E00037333,39.6,26.7,18.8,14.9
E00037334,38,29.3,5.4,27.2
E00037336,31.5,30.2,20.4,17.9
E00037337,30.8,35,15.4,18.8
E00037338,43.8,28.5,6.2,21.5
E00037339,39.4,25.4,14.1,21.1
E00037340,36.4,26.6,16.1,21
E00037341,40.9,22,18.1,18.9
E00037342,35.6,40,4.4,20
E00037343,36.3,29.6,14.8,19.3
E00037344,33.6,27,19.7,19.7
E00037345,42.3,21.5,20.1,16.1
E00037346,32.2,28.1,22.2,17.5
E00037348,37.1,32.2,17.5,13.3
E00037349,29.7,28.4,24,17.9
E00037351,40.6,29.2,13.2,17
E00037352,34.8,23.5,18.9,22.7
E00037353,38.7,28.3,15.1,17.9
E00037354,32.9,25.6,24.4,17.1
E00037355,36.9,30,14.6,18.5
E00037356,33.1,28.2,21.8,16.9
E00037357,36.7,26.5,21.4,15.3
E00037358,35.1,25.3,23.4,16.2
E00037359,36.5,27,12.7,23.8
E00037363,33.3,31,9.5,26.2
E00037374,40.3,28.4,12.7,18.7
E00037375,33.3,33.3,24.2,9.1
E00037376,45.2,23.8,16.7,14.3
E00037740,55.7,13.9,18.4,12
E00037742,50.5,15.8,15.3,18.4
E00037750,51.4,16.2,20.5,11.9
E00037753,53.6,12.9,15,18.6
E00037754,60,11.4,14.3,14.3
E00037755,43.5,23.1,21.3,12
E00037756,42.2,16.1,23.6,18.1
E00037757,45.9,14.8,20,19.3
E00037761,46.1,23.6,15.7,14.6
E00037762,36.6,27.6,21.1,14.6
E00037766,48.9,19.9,16.3,14.9
E00037768,45,21.7,15.8,17.5
E00037770,42.6,13.2,20.6,23.5
E00037771,44.6,15.2,16.1,24.1
E00037772,47.8,15.7,20.9,15.7
E00037773,48.1,21.4,17.5,13
E00037774,35.2,16.9,25.4,22.5
E00037777,31.1,30.4,16.3,22.2
E00037778,34.5,24.8,26.2,14.5
E00037781,35.2,24.7,24.7,15.4
E00037786,32.7,29.9,23.8,13.6
E00037791,42.1,22.1,15.8,20
E00037793,51.8,19.3,11.4,17.5
E00037794,44.7,19.4,18.4,17.5
E00038187,50,25.3,11.7,13
E00038188,41.5,20.8,11.3,26.4
E00038191,47.1,20.7,12.9,19.3
E00038192,33.1,27,16.9,23
E00038193,34.8,28.7,17.7,18.9
E00038194,48,18,8,26
E00038196,60,14.3,7.6,18.1
E00038197,43.7,28.7,10.3,17.2
E00038199,53.5,18.2,7.1,21.2
E00038200,51.1,21.6,8,19.3
E00038202,49.3,19.3,16.7,14.7
E00038203,56.3,26.6,3.1,14.1
E00038204,40.2,21.7,25,13
E00038205,40.4,31.6,12.5,15.4
E00038206,44.1,20.6,14.7,20.6
E00038207,44.7,26.2,8.5,20.6
E00038208,45.7,19.3,13.6,21.4
E00038210,53.4,21.9,11,13.7
E00038211,45.9,25.5,13.4,15.3
E00038212,40.7,25,11.4,22.9
E00038214,37.4,21.1,19.7,21.8
E00038215,41.5,24.6,14.6,19.2
E00038216,33.1,29.8,14,23.1
E00038219,32.1,25.6,15.4,26.9
E00038221,43.2,24.3,8.8,23.6
E00038222,56.3,26,5.2,12.5
E00038223,40,21.5,15.6,23
E00038224,43.7,21.9,13.2,21.2
E00038225,45.3,18.6,15.1,20.9
E00038226,49,23.5,10.7,16.8
E00038227,39.4,26.1,13.4,21.1
E00038228,45.7,25.6,8.5,20.2
E00038229,51,24.5,8.2,16.3
E00038230,39.3,25.6,7.7,27.4
E00038231,53.4,14.8,11.4,20.5
E00038232,41.1,22.4,9.3,27.1
E00038233,29.9,23.8,26.5,19.7
E00038358,40,29.1,17.3,13.6
E00038359,29.8,19.1,16.8,34.4
E00038360,36.6,33,12.5,17.9
E00038361,48.5,29.7,6.9,14.9
E00038362,39.4,25.8,12.1,22.7
E00038363,41.1,27.2,21.2,10.6
E00038364,41.2,29.4,14,15.4
E00038365,38.3,28.7,12.2,20.9
E00038366,38.5,29.8,11.5,20.2
