areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00037241,39.3,43.3,15.3,2,0
E00037242,33.8,33.8,27.5,4.9,0
E00037243,56.3,34.1,8.7,0.8,0
E00037244,22.2,32.5,29.9,14.5,0.9
E00037245,27.6,40.2,26.8,5.5,0
E00037246,37.1,39.7,19.8,3.4,0
E00037247,40.3,40.3,16.2,3.2,0
E00037248,26.6,33.9,30.6,8.9,0
E00037249,40.5,41.4,16.2,1.8,0
E00037250,42.1,39.7,15.1,3.2,0
E00037251,40,36.9,17.5,5.6,0
E00037252,37.2,35.5,20.7,5.8,0.8
E00037253,32.3,31.5,24.4,11.8,0
E00037254,45.1,28.2,19.7,6.3,0.7
E00037255,40.7,33.7,22.1,2.9,0.6
E00037256,44.4,36.3,16.9,2.4,0
E00037257,39.9,34,20.9,5.2,0
E00037260,45.8,34.2,16.7,3.3,0
E00037261,44.7,30.1,22.8,2.4,0
E00037262,30.4,37.6,26.4,5.6,0
E00037263,34.9,39.7,22.2,3.2,0
E00037264,52.3,35.2,12.5,0,0
E00037322,34.9,31,27,7.1,0
E00037323,29.8,38.9,24.4,6.9,0
E00037324,24.6,45.4,19.2,9.2,1.5
E00037327,23.6,49.6,17.3,9.4,0
E00037328,35.8,37,19.1,7.5,0.6
E00037329,38.8,36.2,17.2,6.9,0.9
E00037330,27.5,44,22.9,5.5,0
E00037331,23.1,35,37.6,4.3,0
E00037332,31.5,28.3,26.8,13.4,0
E00037333,30,36.9,18.5,14.6,0
E00037334,31.9,36.3,24.8,7.1,0
E00037336,46.7,31.9,18.5,3,0
E00037337,21.2,38.6,27.3,12.1,0.8
E00037338,22,40.9,25,12.1,0
E00037339,37.3,39.6,17.9,5.2,0
E00037340,28.1,41.3,19.8,10.7,0
E00037341,36.1,33.6,24.4,5.9,0
E00037342,18.8,36.5,27.1,17.7,0
E00037343,36.5,33.3,23,7.1,0
E00037344,23.6,35.4,31.5,9.4,0
E00037345,44.4,23.4,27.4,4.8,0
E00037346,44.6,32.7,18.5,4.2,0
E00037348,36.3,39.5,21.8,2.4,0
E00037349,54.5,27.5,15.9,2.1,0
E00037351,25.2,40,27,7.8,0
E00037352,38.6,39.5,17.5,4.4,0
E00037353,30.6,36.9,24.3,8.1,0
E00037354,29.2,45.1,21.2,4.4,0
E00037355,39.1,36.1,18.8,6,0
E00037356,53.5,35.4,7.9,3.1,0
E00037357,25.8,25,41.4,7.8,0
E00037358,38,32.2,23.1,6.6,0
E00037359,20.4,32.7,30.6,16.3,0
E00037363,12.6,36.1,40.3,10.9,0
E00037374,30.7,38.6,17.1,12.9,0.7
E00037375,21.1,33.3,33.3,12.3,0
E00037376,26,41.5,25.2,7.3,0
E00037740,32.9,36.8,22.4,7.2,0.7
E00037742,37.1,33.5,23.7,5.2,0.5
E00037750,43.3,33.1,14,8.4,1.1
E00037753,43.2,33.6,16,7.2,0
E00037754,37.8,39.9,17.6,4.1,0.7
E00037755,29.6,47.2,19.2,4,0
E00037756,41.7,35.4,18.9,3.9,0
E00037757,37.5,43.8,17.4,1.4,0
E00037761,41,33.5,18.6,6.2,0.6
E00037762,42.3,39,18.7,0,0
E00037766,46.2,40.8,10,3.1,0
E00037768,34.2,30.7,23.7,9.6,1.8
E00037770,36.9,35.5,18.4,8.5,0.7
E00037771,25.2,27.7,35.3,11.8,0
E00037772,38.1,30.5,21.9,9.5,0
E00037773,42.7,38.2,14.5,3.8,0.8
E00037774,56.3,29.4,13.4,0.8,0
E00037777,50.4,37.4,12.2,0,0
E00037778,53.6,31.5,11.3,3,0.6
E00037781,48.6,32.1,14.3,4.3,0.7
E00037786,55.1,32.3,8.9,3.8,0
E00037791,52.7,27.5,16.8,3,0
E00037793,34.7,31.6,24,9.7,0
E00037794,32.9,38.4,17.3,8.9,2.5
E00038187,33.3,28,28,10.7,0
E00038188,13.7,37.4,33.8,14.4,0.7
E00038191,31.5,31.5,21.9,13.7,1.4
E00038192,50.4,33.6,11.5,4.4,0
E00038193,40.5,34.7,20.2,4.6,0
E00038194,24.4,41.2,21.8,12.6,0
E00038196,30.1,36.1,26.3,6,1.5
E00038197,20,39.2,32.5,7.5,0.8
E00038199,21.5,33.1,30.6,13.2,1.7
E00038200,15.2,38.6,30.3,14.4,1.5
E00038202,33.3,44.2,17.4,5.1,0
E00038203,14.3,32.8,33.6,18.5,0.8
E00038204,25,37.8,24.3,12.2,0.7
E00038205,32,37.6,22.4,8,0
E00038206,22.7,39.8,29.7,7.8,0
E00038207,34.4,36.9,23,5.7,0
E00038208,41.5,25.4,24.6,8.5,0
E00038210,31.4,34.7,25.6,8.3,0
E00038211,38.5,30.4,27,4.1,0
E00038212,39.3,33,17,10.7,0
E00038214,53,32.1,13.4,1.5,0
E00038215,44.3,26.2,16.8,12.1,0.7
E00038216,33.3,29.1,28.2,9.4,0
E00038219,43.7,35.8,17.2,3.3,0
E00038221,33.1,36.2,22.3,8.5,0
E00038222,32.5,33.3,28.3,5.8,0
E00038223,40.7,28.9,24.4,5.9,0
E00038224,37.3,32.7,21.6,8.5,0
E00038225,35.6,34.8,18.9,10.6,0
E00038226,35.1,38.9,18.3,7.6,0
E00038227,46,29.8,21.8,2.4,0
E00038228,45.4,27.7,21.8,5,0
E00038229,13.9,29.2,32.8,24.1,0
E00038230,29.9,33.3,22.4,13.6,0.7
E00038231,27.6,31,27.6,13.8,0
E00038232,32.8,33.6,21.3,8.2,4.1
E00038233,54,32.4,10.1,2.9,0.7
E00038358,30.3,39.5,21.8,8.4,0
E00038359,46.7,38,13.1,2.2,0
E00038360,37.8,31.5,20.7,9,0.9
E00038361,30.9,36.8,22.8,9.6,0
