areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00037774,9.2,38.3,39.2,13.3
E00037777,12.2,35.7,39.1,13
E00037778,11.3,44,33.3,11.3
E00037781,17.9,32.9,35,14.3
E00037786,5.8,35.9,42.9,15.4
E00037791,14.5,52.4,27.7,5.4
E00037793,37.1,36.6,15.5,10.8
E00037794,32.9,46.2,18.4,2.6
E00038187,45.8,37.3,13.3,3.6
E00038188,63.5,27,5.8,3.6
E00038191,37.2,37.9,18.6,6.2
E00038192,18.6,34.5,36.3,10.6
E00038193,26.6,43.4,20.2,9.8
E00038194,47.9,32.8,16,3.4
E00038196,41.2,44.3,13.7,0.8
E00038197,41.7,43.3,10.8,4.2
E00038199,48.8,27.3,17.4,6.6
E00038200,52.3,34.1,10.6,3
E00038202,36,47.5,12.9,3.6
E00038203,40.7,45.8,9.3,4.2
E00038204,49,39.2,6.3,5.6
E00038205,31.7,37.3,20.6,10.3
E00038206,35.7,48.4,12.7,3.2
E00038207,27.9,36.9,23,12.3
E00038208,19.5,40.7,30.5,9.3
E00038210,50.4,30.2,14,5.4
E00038211,33.8,33.8,21.6,10.8
E00038212,16.1,41.1,33,9.8
E00038214,14.9,41,34.3,9.7
E00038215,38,46,12.7,3.3
E00038216,20.5,43.6,23.9,12
E00038219,24.5,41.1,26.5,7.9
E00038221,28.9,31.3,28.1,11.7
E00038222,41.8,37.7,14.8,5.7
E00038223,18.8,50.7,23.2,7.2
E00038224,32,45.1,15.7,7.2
E00038225,44.7,35.6,15.2,4.5
E00038226,23.4,37.5,32.8,6.3
E00038227,23.4,44.4,26.6,5.6
E00038228,22.7,44.5,25.2,7.6
E00038229,57.4,30.9,8.8,2.9
E00038230,41.5,41.5,13.6,3.4
E00038231,37.7,46.5,13.2,2.6
E00038232,25.6,52.1,17.9,4.3
E00038233,5.8,33.1,36.7,24.5
E00038358,23.7,44.9,25.4,5.9
E00038359,11.6,44.9,31.9,11.6
E00038360,29.5,43.8,19.6,7.1
E00038361,43.7,45.2,9.6,1.5
E00038362,25,49.3,22.1,3.7
E00038363,45.7,37.7,12.6,4
E00038364,41.1,36.9,20.6,1.4
E00038365,23.6,43.1,25.7,7.6
E00038366,30.4,40,23.5,6.1
E00038367,33.1,47.2,16.5,3.1
E00038368,34.2,35.4,24.1,6.3
E00038369,30.5,44.2,16.2,9.1
E00038370,19.7,47.2,25.2,7.9
E00038371,33,45.2,18.3,3.5
E00038372,11.9,56.8,25.4,5.9
E00038373,32.4,42.3,22.5,2.7
E00038374,28.6,39.7,23.8,7.9
E00038375,48.8,39.5,10.9,0.8
E00038376,36.2,43.1,17.7,3.1
E00038377,6.5,40.7,39.8,13
E00038378,51.4,31.2,10.1,7.3
E00038379,37,39.1,18.8,5.1
E00038380,37.7,48.6,10.3,3.4
E00038381,15.1,45.2,27,12.7
E00038382,49.3,37.3,9.7,3.7
E00038383,9.4,35.8,42.5,12.3
E00038384,14,34.6,34.6,16.8
E00038385,12.6,48.4,33.7,5.3
E00038386,37.6,35.2,20,7.2
E00038387,48.2,39.3,12.5,0
E00038388,26.8,40.5,26.8,5.9
E00038389,49.4,38.4,10.4,1.8
E00038390,33.3,49.3,15.9,1.4
E00038392,50.9,41.2,7,0.9
E00038393,30,42.3,26.9,0.8
E00038394,46.3,41.2,11,1.5
E00038395,35.8,48,11.4,4.9
E00038396,12.8,44.8,36.8,5.6
E00038397,50.4,37.6,10.5,1.5
E00038399,26.2,37.7,27.9,8.2
E00038400,19.3,40.7,27.9,12.1
E00038401,33.6,42.7,20.9,2.7
E00038402,20.1,46.8,29.2,3.9
E00038403,34.8,48.9,15.6,0.7
E00038404,53.7,35.2,10.2,0.9
E00038405,37.3,37.3,19,6.3
E00038406,25,46.4,23.7,4.9
E00038407,46.3,36.8,13.2,3.7
E00038410,13.4,41,34.3,11.2
E00038411,9.4,28.1,41.9,20.6
E00038412,11.1,48.1,32.6,8.1
E00038413,11.9,50,25.4,12.7
E00038414,7.6,40,36.6,15.9
E00038415,10.1,40.3,35.7,14
E00038429,13.5,32.4,37.8,16.2
E00038936,9.8,37.1,42,11.2
E00038937,7.4,31.9,45.8,14.8
E00038938,18.2,44.4,29.3,8.1
E00038939,6.3,27.8,47.1,18.8
E00038940,27.9,36.9,28.7,6.6
E00038941,1.8,31,47.8,19.5
E00038942,10.6,28.2,43.7,17.6
E00038967,22,51.1,22,5
E00038970,24.4,43.3,26,6.3
E00038971,28.8,30.8,30.1,10.3
E00038972,31.8,39.9,23,5.4
E00038973,19.6,38,35.9,6.5
E00038974,21.3,35.5,33.3,9.9
E00038975,12.8,37.6,34.9,14.7
E00038976,10.4,48.5,29.1,11.9
E00038977,26.8,35.6,28.9,8.7
E00038978,38,33.3,20.9,7.8
E00038979,26.1,47.8,15.9,10.1
E00038980,43.5,37.9,13.7,4.8
E00038981,16.3,41.4,34,8.4
E00038982,19.3,43.3,34.7,2.7
E00038983,26.8,50.4,15,7.9
E00038984,19.6,37.9,32,10.5
E00038985,29.9,40.9,24.1,5.1
E00038986,20.3,41.5,22.8,15.4
E00038987,30.5,36.9,27.7,5
E00038988,11.8,33.8,34.6,19.9
E00038989,19.1,35.2,37.7,8
E00038991,7.3,37.1,44.4,11.3
E00038992,6.5,39,33.8,20.8
E00038997,11.1,35.2,37,16.7
E00039081,43.3,39.6,14.4,2.7
E00039082,18.8,43.8,29.7,7.8
E00039083,65.8,31.7,1.7,0.8
E00039084,16.2,40.4,37.5,5.9
E00039101,25,43.1,24.3,7.6
E00039104,50.8,35.9,10.9,2.3
E00039105,46,33.1,18.5,2.4
E00039106,41.5,43.9,13.8,0.8
E00039107,24.7,46.6,21.1,7.6
E00039108,44.6,34.7,15.7,5
E00039109,23,49.6,22.1,5.3
E00039110,49.5,33.3,11.4,5.7
E00039111,33.1,42.4,19.5,5.1
E00039130,6.5,36.4,35.1,22.1
E00039131,48.3,37.2,13.1,1.4
E00039132,30.2,46,16.7,7.1
E00039133,5.4,40.5,40.5,13.5
E00039134,29.3,41.4,22.1,7.1
E00039135,29.1,34.8,28.4,7.8
E00039137,43.4,39.7,14.7,2.2
E00039138,28,37.6,28.8,5.6
E00039139,4.5,35.6,40.9,18.9
E00039140,18.8,43,26.6,11.7
E00039141,37.7,36.2,22.3,3.8
E00039142,51.1,32.1,14.6,2.2
E00039143,27.6,42.5,22.8,7.1
E00039144,34.9,41.9,17.8,5.4
E00039145,36.1,42.9,17.4,3.7
E00039146,20.5,47.2,26.7,5.6
E00039147,30.2,42.1,22.2,5.6
E00039148,56.5,28.3,13,2.2
E00039149,45.7,42.1,9.3,2.9
E00039150,26.1,44.4,20.9,8.5
E00039151,24.8,46.4,21.6,7.2
E00039152,57.3,37.4,4.6,0.8
E00039153,22.1,45.8,23.7,8.4
E00039154,30.5,44,19.9,5.7
E00039155,37.3,46.6,10.2,5.9
E00039156,53.5,37.7,8.8,0
E00039157,56.1,35.3,7.2,1.4
E00039158,35,40.8,15,9.2
E00039159,55.6,34.7,8.1,1.6
E00039160,19.8,40.5,33.6,6
E00039161,31.9,38.8,24.1,5.2
E00039162,50,40,7.7,2.3
E00039163,27.8,45.2,20,7
E00039164,64.9,34.2,0.9,0
E00039165,33,42,14.3,10.7
E00039166,5.5,41.7,39.4,13.4
E00039167,54,36.3,9.7,0
E00039168,27,47.8,20,5.2
E00039169,38.3,40.8,18.3,2.5
E00039170,46.5,41.9,9.3,2.3
E00039171,16.9,35.6,32.2,15.3
E00039172,15.9,43.7,34.9,5.6
E00039173,50,41.5,7.7,0.8
E00039174,18.8,44.5,27.3,9.4
E00039175,45.5,38,14,2.5
E00039176,42.7,42.7,10.5,4
E00039183,45.7,37.9,13.2,3.2
E00039184,52.9,36.4,10,0.7
E00039185,41.1,42.9,8,8
E00039186,31.9,44.5,18.5,5
E00039187,33.8,46.9,14.5,4.8
E00039188,60.3,36.8,1.5,1.5
E00039189,43.4,41.9,12.5,2.2
E00039190,42.7,41.7,11.7,3.9
E00039191,39,37,21,3
E00039193,33.9,40.2,22.8,3.1
E00039194,29.4,45.9,19.3,5.5
E00039195,32.1,41,17.9,9
E00039205,34.6,43.8,17.7,3.8
E00039206,7.2,41.3,39.1,12.3
E00039207,13.4,46.4,29.5,10.7
E00039208,18.7,49.6,26,5.7
E00039213,8.4,40.3,39.5,11.8
E00039214,14.4,35.1,36,14.4
E00039215,16.1,50.8,23.7,9.3
E00039216,15,37.8,37.8,9.4
E00039217,8.6,43.6,32.1,15.7
E00039218,13.3,42.2,25.2,19.3
E00039219,18.2,52.2,20.8,8.8
E00039233,27.9,45,24.3,2.7
E00039234,50,29.5,17.4,3
E00039235,31.4,35.5,24,9.1
E00039236,31.4,40.7,18.6,9.3
E00039237,38.1,42.5,13.4,6
E00039238,10.2,37,34.6,18.1
E00039239,27.8,43.5,24.3,4.3
E00039337,47.9,32.9,13.6,5.7
E00039351,51.5,41,4.5,3
E00039352,64.1,29,4.6,2.3
E00039353,61.2,28.6,8.2,2
E00039354,67.6,20.7,7.6,4.1
E00039355,44.1,38.5,11.2,6.3
E00039358,62.5,26.9,9.6,1
E00039360,28.6,42,23.5,5.9
E00039364,41.2,39.7,13.7,5.3
E00039366,23.7,51.8,18.7,5.8
E00039367,45.5,38.8,11.9,3.7
E00039368,20.5,38.6,24.4,16.5
E00039369,37.3,40.5,15.7,6.5
E00039370,31,34.9,26.2,7.9
E00039371,30.9,39.7,22.8,6.6
E00039372,9.6,48.1,36.3,5.9
E00039373,36,46,15.1,2.9
E00039375,26.3,46.5,22.2,5.1
E00039376,26.2,41.7,21.4,10.7
E00039377,19.7,43.3,27.6,9.4
E00039378,15.7,45.5,28.1,10.7
E00039379,30.2,37.9,24.1,7.8
E00039380,12.6,51.2,28.3,7.9
E00039381,26,38.4,26.7,8.9
E00039382,14.5,44.8,34.3,6.4
E00039383,41.7,38.3,17.4,2.6
E00039384,19.5,49.2,24.2,7
E00039385,17.1,55,22.5,5.4
E00039386,17.7,42.7,30.2,9.4
E00039387,29.7,38.1,20.3,11.9
E00039388,30,40,25,5
E00039389,28.7,46.5,22.5,2.3
E00039390,20,42.1,26.4,11.4
E00039391,28.7,45,21.7,4.7
E00039392,19.1,41.7,33.2,6
E00039393,33.3,39.9,17.6,9.2
E00039394,21.9,47.4,21.2,9.5
E00039395,33.8,40.3,20.1,5.8
E00039396,21.4,45.3,26.5,6.8
E00039397,12,32.8,39.2,16
E00039398,29.4,37.3,21.5,11.9
E00039400,25.8,53.2,12.9,8.1
E00039401,22.5,45.7,22.5,9.4
E00039402,49.8,39.2,10.1,0.9
E00039403,55.9,30.1,11.2,2.8
E00039404,48.1,34.8,14.8,2.2
E00039405,52.5,34.2,10.8,2.5
E00039406,55.6,33.8,7.5,3.1
E00039407,59.5,31,9.5,0
E00039408,19.2,36.9,30.8,13.1
E00039409,16,47.4,29.7,6.9
E00039411,2.7,21.9,47.3,28.1
E00039412,31.1,46.2,18.5,4.2
E00039413,36.5,49.6,8.7,5.2
E00039414,19.4,41.9,30.6,8.1
E00039415,7.5,25.2,47.7,19.6
E00039416,8.3,43.1,39.4,9.2
E00039417,38.9,40.7,16.7,3.7
E00039418,31.5,41.5,21.5,5.4
E00039419,29.3,40.7,22.1,7.9
E00039420,62.6,29.3,8.1,0
E00039421,19.2,41.4,32.3,7.1
E00039422,6.9,40.6,36.6,15.8
E00039423,44.3,38.7,11.3,5.7
E00039425,14.3,48.6,23.8,13.3
E00039426,32,43.8,20.3,3.9
E00039427,30.1,46.6,18.4,4.9
E00039428,16.7,38,32.4,13
E00039429,21.6,41.4,29.7,7.2
E00039430,16.4,43.6,30,10
E00039431,34.2,37.5,20,8.3
E00039432,25.3,41.4,25.3,8.1
E00039433,25,50,18.4,6.6
E00039472,16.6,44.2,30.7,8.6
E00039473,6.7,48.9,32.6,11.8
E00039474,18.9,40.6,32.2,8.4
E00039475,26.6,46.1,18.8,8.4
E00039476,39.9,37.2,14.9,8.1
E00039477,48,41.3,9.5,1.1
E00039478,24.8,36.7,23.9,14.7
E00039479,21.7,37.7,27.4,13.2
E00039480,7.3,34.4,45.8,12.5
E00039481,6.9,36.8,47.1,9.2
E00039482,4.8,42.2,33.7,19.3
E00039483,8.9,48.9,35.3,6.8
E00039484,26.9,51.5,20,1.5
E00039485,40,40,15,5
E00039486,23.9,47.8,22.6,5.7
E00039487,20.6,36.1,35.5,7.7
E00039488,33.6,35.9,19.5,10.9
E00039489,37.8,45.3,14.9,2
E00039490,17,33,36,14
E00039491,57,34.7,7.4,0.8
E00039492,34.1,39.9,21.7,4.3
E00039494,26.5,38.9,27.4,7.1
E00039495,37,41.3,15.2,6.5
E00039496,28,49.5,15,7.5
E00039497,38.7,41.9,11.3,8.1
E00039498,32.8,38.9,19.8,8.4
E00039499,20.5,43.3,29.9,6.3
E00039500,9.8,47.7,30.3,12.1
E00039501,20.6,42.9,27.8,8.7
E00039502,21.1,38.6,29.8,10.5
E00039503,17.6,46.2,24.2,12.1
E00039504,13.4,52.7,24.1,9.8
E00039505,20,38.2,30,11.8
E00039506,18.8,41.4,28.6,11.3
E00039507,14.3,40.6,36.8,8.3
E00039508,29,40.5,18.3,12.2
E00039509,10.1,38.8,42.6,8.5
E00039512,47.7,35.6,13.6,3
E00039513,34.1,35.8,24.4,5.7
E00039514,24,41.1,24,10.9
E00039519,37.6,38.3,19.5,4.5
E00039520,26.8,44.7,20.3,8.1
E00039522,34.1,44.4,16.3,5.2
E00039523,29.8,35.5,27,7.8
E00039524,24.1,38.6,25.9,11.4
E00039525,35.5,47.6,11.3,5.6
E00039526,40.5,39.7,15.9,4
E00039528,41.9,37.2,14.7,6.2
E00039530,24.8,46.5,24,4.7
E00039531,28,39.8,28,4.2
E00039532,6.7,37.5,45,10.8
E00039533,30.3,42.6,21.3,5.7
E00039534,17.9,42.7,31.6,7.7
E00039535,36.6,41.1,17,5.4
E00039536,38.1,43.4,16.8,1.8
E00039583,21.1,40.6,27.1,11.3
E00039584,15,27.1,45.1,12.8
E00039585,12.8,40.4,26.9,19.9
E00039586,18.6,53.9,18.6,8.8
E00039587,19.8,43,28.9,8.3
E00039588,21.3,44,28.4,6.4
E00039589,23.8,40,28.1,8.1
E00039590,28.9,51.9,17,2.2
E00039591,28.2,43.5,21,7.3
E00039592,18.9,31.1,31.1,18.9
E00039593,1.9,22.4,55.3,20.5
E00039594,17.5,34.1,41.3,7.1
E00039595,14.5,40.3,33.1,12.1
E00039596,9,38.1,43.3,9.7
E00039597,13.7,37,37.7,11.6
E00039598,10.2,32.8,43.1,13.9
E00039599,11.1,36.5,34.9,17.5
E00039600,14.1,40.6,37.5,7.8
E00039602,29.7,47.4,18.9,4
E00039603,20.8,51,26.2,2
E00039604,53,37.6,8.5,0.9
E00039605,43.4,38,14,4.7
E00039606,36.4,45.5,13.6,4.5
E00039607,29.9,43.3,20.9,6
E00039608,31.1,46.7,15.6,6.6
E00039609,38.7,42.9,13.4,5
E00039610,16.7,53.2,23,7.1
E00039611,27.2,40,26.4,6.4
E00039612,42.4,50,6.8,0.8
E00039613,42.6,41.8,12.3,3.3
E00039614,15.2,43.2,36,5.6
E00039615,14.7,39.5,32.6,13.2
E00039616,27,49.2,17.5,6.3
E00039617,23.4,43.4,22.1,11
E00039618,25,31.3,36.7,7
E00168700,11,41.7,41.7,5.5
E00168701,16.5,48.4,28.6,6.6
E00168702,7.7,31.5,37.7,23.1
E00168703,29.5,46.6,19.3,4.5
E00168704,9.7,36.3,44.4,9.7
E00168705,24,34.1,30.2,11.6
E00168706,13.2,45.7,31.8,9.3
E00168707,6.5,36.4,45.7,11.3
E00168753,1,26.3,50.5,22.2
E00168754,4.8,33.1,49.2,12.9
E00168759,25.5,45.1,22.5,6.9
E00168761,11.9,42.6,38.6,6.8
E00168762,12.3,36.8,32.1,18.9
E00168764,0.8,38.8,51.2,9.3
E00168765,5.1,33.1,46.6,15.3
E00168767,1.9,34.6,50.5,13.1
E00168768,8.7,39.4,47.1,4.8
E00168771,0.8,28.6,57.1,13.4
E00168790,20,40,31.5,8.5
E00168791,42.7,32.1,18.3,6.9
E00172392,20.5,43.4,33.7,2.4
E00179984,42.7,31.3,19.8,6.1
E00179990,19.9,44.7,27.7,7.8
E00180016,16.3,53.8,23.8,6.3
E00180020,6,29.8,45.2,19
E00180025,15.8,35.1,40.4,8.8
E00180038,23.6,52.7,18.2,5.5
E00180049,6.1,31.8,52.3,9.8
E00180064,49.4,29.9,16.9,3.9
E00180085,6.5,43.3,41.1,9.1
E00180112,14.1,42.4,40.2,3.3
E00180114,3.1,37.1,52.6,7.2
E00180119,20.9,39.6,28.1,11.5
E00180125,3.3,28.5,44.7,23.6
E00182647,9.1,43.4,35.7,11.9
E00182655,3.3,34,54.9,7.8
E00182657,4.1,25,61.2,9.7
E00182658,17.1,42.1,31.6,9.2
E00182660,1.6,29,62.9,6.5
E00182662,24.8,37.1,33.3,4.8
E00182663,5.6,35.2,48,11.2
E00182680,27.1,45.7,22.9,4.3
E00182682,29.4,48.5,17.6,4.4
E00182688,10.3,36.8,49.4,3.4
E00182690,13.9,38.2,37.5,10.4
E00182691,2.4,38.3,50.3,9
E00182694,2.6,32.5,52.9,12
E00182698,19.5,45.2,30.7,4.6
E00182709,4.3,37.9,45.7,12.1
E00182712,3.8,25,59.2,12
E00182714,19,47.6,28.6,4.8
E00182717,1.4,32.4,56.3,9.9
E00182719,36.4,41.3,18.9,3.5
E00182720,12.7,50,29.4,7.9
E00182721,4.5,21.2,62.1,12.1
E00182728,7.2,31.9,51.4,9.4
E00182730,12.1,42.1,29,16.8
E00182733,36.2,41.7,19.7,2.4
E00182741,10.5,32.6,42.6,14.2
E00182742,24.8,39.8,24.8,10.6
