geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00114240,1.5,3.1,32.3,63.1
E00114241,14,59.3,8.1,18.6
E00114242,2.7,12,22.7,62.7
E00114243,0,9.6,37.8,52.6
E00114245,0,2.4,17.3,80.3
E00114246,3.9,15.6,54.7,25.8
E00114247,0,18.3,26.8,54.9
E00114248,4.8,28.6,32.5,34.1
E00114249,1.1,25,26.7,47.2
E00114250,0.8,0.8,8.5,89.9
E00114251,0.8,11.5,47.7,40
E00114252,2.4,11,28.3,58.3
E00114257,5.8,8.4,23.9,61.9
E00114260,36.2,25,29.3,9.5
E00114261,0.7,17.9,24.6,56.7
E00114262,6.7,39.6,36.2,17.4
E00114263,1.5,15.6,57.8,25.2
E00114264,0.7,26.4,39.3,33.6
E00114265,0,24.6,46.3,29.1
E00114698,8.8,26.3,35.1,29.8
E00114702,1.9,7.6,33.3,57.1
E00114703,1.8,14.5,21.8,61.8
E00114704,11.1,25.4,50.8,12.7
E00114705,2.8,2.8,22,72.3
E00114797,6.9,27.5,29.9,35.8
E00114918,4.7,24.4,46.5,24.4
E00116263,0,8.2,35.8,56
E00116264,15.8,31.6,34.6,18
E00116265,0,3.2,47.6,49.2
E00116266,28.1,20.3,17.2,34.4
E00116267,2.8,11.8,24.3,61.1
E00116268,5.2,18,19.8,57
E00116269,2.2,3.7,9.7,84.3
E00116270,0,13.1,16.4,70.5
E00116272,21.7,7.8,11.3,59.1
E00116273,0,28.6,21.4,50
E00116274,1.4,5.8,17.3,75.5
E00116276,0,2.2,29.5,68.3
E00116277,8.2,29.1,30.4,32.3
E00116278,0.7,28.8,41.8,28.8
E00116279,1.6,9.6,31.2,57.6
E00116280,22.5,34.7,26.8,16
E00116281,3.8,16.2,33.8,46.2
E00116282,27.2,55.6,3.1,14.2
E00116283,19.2,45.5,33.3,2
E00116287,1.9,24.1,28.7,45.4
E00116291,0.7,42.2,51.9,5.2
E00116292,1.3,25.3,38,35.4
E00116293,3.3,10,35,51.7
E00116294,3.4,5,29.4,62.2
E00116295,1.5,18.2,24.1,56.2
E00116296,1,11.1,23.7,64.1
E00116297,2,17.3,40.6,40.1
E00116298,2,23.8,40.1,34
E00116299,11,28.1,24.7,36.3
E00116300,11.9,42.2,37,8.9
E00116301,9.8,28.3,29.8,32.2
E00116303,14.8,43,18.8,23.4
E00116304,25.2,31.3,24.4,19.1
E00116305,3,19.4,35.1,42.5
E00116306,5.9,25.2,57,11.9
E00116307,0.7,19.1,30.9,49.3
E00116308,1.5,7.5,42.9,48.1
E00167877,3.3,38.3,37.5,20.8
E00167878,10.8,47.7,28.8,12.6
E00167882,8.7,4.8,27.8,58.7
E00167883,9.5,52.7,18.9,18.9
E00167885,4.5,48.2,24.1,23.2
E00167921,8.7,35,17.5,38.8
E00167922,3.7,25.9,40.7,29.6
E00167923,5.1,40.8,44.9,9.2
E00167924,0.9,10.1,16.5,72.5
E00167925,1,12.2,27.6,59.2
E00167926,0,19.8,74.4,5.8
E00167927,3.4,69.5,23.7,3.4
E00167928,1.9,18.3,21.2,58.7
E00184866,0,7.2,20.3,72.5
E00184889,0,11.3,67.7,21
E00184921,0,2.5,65,32.5
E00184972,4.2,22.3,31.6,41.9
E00184973,9.4,13.2,49.1,28.3
E00184985,2.1,27.7,53.2,17
E00185022,4.7,40.7,34.1,20.6
