geography_code,sex-001,sex-002
E00114240,51.1,48.9
E00114241,53.9,46.1
E00114242,60.3,39.7
E00114243,50.9,49.1
E00114245,52.7,47.3
E00114246,48.7,51.3
E00114247,49.9,50.1
E00114248,53.1,46.9
E00114249,48.4,51.6
E00114250,48.4,51.6
E00114251,52.6,47.4
E00114252,52.3,47.7
E00114257,50.3,49.7
E00114260,57.2,42.8
E00114261,50.9,49.1
E00114262,52.4,47.6
E00114263,49.7,50.3
E00114264,49.2,50.8
E00114265,51.3,48.7
E00114698,54,46
E00114702,52.2,47.8
E00114703,51.1,48.9
E00114704,47.2,52.8
E00114705,52.1,47.9
E00114797,54.9,45.1
E00114918,51.2,48.8
E00116263,47.9,52.1
E00116264,48.5,51.5
E00116265,51.5,48.5
E00116266,58,42
E00116267,48.4,51.6
E00116268,50.4,49.6
E00116269,50.1,49.9
E00116270,47.8,52.2
E00116272,50.6,49.4
E00116273,51.3,48.7
E00116274,50.8,49.2
E00116276,50.7,49.3
E00116277,47.7,52.3
E00116278,52.4,47.6
E00116279,49.8,50.2
E00116280,50.3,49.7
E00116281,50.8,49.2
E00116282,48.3,51.7
E00116283,55.5,44.5
E00116287,53.5,46.5
E00116291,47,53
E00116292,51.1,48.9
E00116293,47.9,52.1
E00116294,53.2,46.8
E00116295,50,50
E00116296,49,51
E00116297,51.8,48.2
E00116298,50.9,49.1
E00116299,48.8,51.2
E00116300,52.3,47.7
E00116301,55.7,44.3
E00116303,61.8,38.2
E00116304,50.9,49.1
E00116305,52.4,47.6
E00116306,50.9,49.1
E00116307,45.8,54.3
E00116308,52.5,47.5
E00167877,48.6,51.4
E00167878,45.8,54.2
E00167882,50.2,49.8
E00167883,49.3,50.7
E00167885,49.6,50.4
E00167921,48.4,51.6
E00167922,52.9,47.1
E00167923,48.9,51.1
E00167924,49.5,50.5
E00167925,49.4,50.6
E00167926,46.3,53.7
E00167927,53.3,46.7
E00167928,51.3,48.7
E00184866,52.3,47.7
E00184889,48.5,51.5
E00184921,21.1,78.9
E00184972,54.5,45.5
E00184973,51.1,48.9
E00184985,49.5,50.5
E00185022,51,49
