geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00114240,7.1,0.5,2.7,89.6,0
E00114241,2.6,0,0,97.4,0
E00114242,3.1,0.8,3.1,92,1.1
E00114243,1.2,0,1.5,97.3,0
E00114245,0,0,0,100,0
E00114246,2.3,2,0.7,95,0
E00114247,8.4,1.6,2.6,87.2,0.3
E00114248,10.1,0.3,2,86.3,1.3
E00114249,3.7,3,2.8,90.6,0
E00114250,2.7,0.3,1.2,95.9,0
E00114251,4.9,0,3.7,91.4,0
E00114252,4,0.3,1,94.7,0
E00114257,1.4,0.8,2.7,94.5,0.5
E00114260,2.3,1.8,0.9,95,0
E00114261,1.2,1.2,5.1,92.2,0.3
E00114262,3.4,0,4,92.6,0
E00114263,5,3.1,1.2,90.3,0.3
E00114264,0.6,0.3,1.9,96.5,0.6
E00114265,1.3,0,2,96.3,0.3
E00114698,1.5,0,1.1,96.2,1.1
E00114702,1.2,0,1.6,95.7,1.6
E00114703,0,0.7,1.4,97.9,0
E00114704,0,1.3,3.8,94.3,0.6
E00114705,2.5,0,2.2,95.2,0
E00114797,2.1,0.4,1.9,95.6,0
E00114918,0.7,2,1.3,96,0
E00116263,7.5,0.3,1.8,90.4,0
E00116264,2.7,0.7,0.3,96.2,0
E00116265,0,0,2,98,0
E00116266,0,1.1,1.4,96.5,1.1
E00116267,2.5,0,3.6,93.7,0.3
E00116268,4.7,1.3,2.4,91.4,0.2
E00116269,2.5,0,3.1,94.4,0
E00116270,6.6,0,1.9,91.6,0
E00116272,0.8,0.4,4.5,93,1.2
E00116273,8.6,0,2.3,89.1,0
E00116274,3.4,1.3,1.3,93.7,0.3
E00116276,3.3,0,3,93.1,0.6
E00116277,3.5,0,5.1,89.7,1.6
E00116278,6,0.3,4.2,89,0.6
E00116279,4.6,0.3,0.9,93.6,0.6
E00116280,2.6,2.2,3.2,90.3,1.7
E00116281,0.7,1.6,2,95.4,0.3
E00116282,5.1,0.3,1.4,92.9,0.3
E00116283,3,0,3.5,93.5,0
E00116287,0.4,0,0,99.2,0.4
E00116291,3.4,1.4,1.4,91.5,2.3
E00116292,1.7,0.6,0,97.8,0
E00116293,2.5,4.9,0,92,0.6
E00116294,2.5,0.4,2.2,94.6,0.4
E00116295,1.2,1.2,1.2,96.3,0
E00116296,0.4,0.4,0.6,97.6,1
E00116297,1.8,0,0.8,97.2,0.2
E00116298,0.9,0,4.3,93.1,1.7
E00116299,0,1.2,0.9,97.2,0.6
E00116300,1.3,0,1,96.8,1
E00116301,0.5,0,1.1,98.4,0
E00116303,0,0.5,0,99.1,0.5
E00116304,3,0.4,3.4,92.7,0.4
E00116305,2.8,0,0,96.5,0.6
E00116306,0.3,1.6,1.9,94.7,1.6
E00116307,3.5,2,1,93.5,0
E00116308,0.7,0,0.3,98.7,0.3
E00167877,2.8,0.3,1.7,94.8,0.3
E00167878,2.8,5.7,1.6,87.4,2.4
E00167882,2.3,1.3,3.6,92.9,0
E00167883,3.6,0,3.9,92.5,0
E00167885,4.7,1.2,1.9,91.5,0.8
E00167921,2.7,0,3.5,93.4,0.4
E00167922,1.8,3.6,5.4,88.5,0.6
E00167923,3,4.8,2.6,89.6,0
E00167924,6.1,0,1.2,91.1,1.5
E00167925,1.3,0,0.4,97,1.3
E00167926,2.7,0.8,1.9,93.4,1.2
E00167927,3.3,1.6,1.6,91.8,1.6
E00167928,7.3,2.5,4.1,82.9,3.2
E00184866,0,1.3,0,98.7,0
E00184889,2.3,0,2.3,95.3,0
E00184921,2.9,1.8,2.1,92.8,0.4
E00184972,1.4,0.2,2.8,95.7,0
E00184973,3.1,3.1,5.3,85.5,3.1
E00184985,3.7,7.4,2.8,82.4,3.7
E00185022,4.4,1.8,4.7,88.6,0.5
