geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00114240,97.7,2.3,0
E00114241,98.7,0.7,0.7
E00114242,98.8,1.2,0
E00114243,100,0,0
E00114245,99.1,0.9,0
E00114246,97.6,1.7,0.7
E00114247,95.5,3.9,0.5
E00114248,98.3,1.7,0
E00114249,97,2.6,0.5
E00114250,98.8,1.2,0
E00114251,96.8,2.9,0.3
E00114252,99.3,0.7,0
E00114257,97.7,2.3,0
E00114260,98.2,0.9,0.9
E00114261,98.1,1.9,0
E00114262,98.3,1.2,0.6
E00114263,96.8,3.2,0
E00114264,97.4,2,0.7
E00114265,98.6,1,0.3
E00114698,99.6,0.4,0
E00114702,97.6,1.6,0.8
E00114703,100,0,0
E00114704,100,0,0
E00114705,98,1.4,0.6
E00114797,95.9,3.3,0.8
E00114918,98.7,1,0.3
E00116263,95.7,4,0.3
E00116264,97.2,2.8,0
E00116265,99,1,0
E00116266,96.3,3.3,0.4
E00116267,98.6,1.4,0
E00116268,98.7,1.3,0
E00116269,98.6,1.4,0
E00116270,93.5,6.1,0.3
E00116272,98.8,1.2,0
E00116273,96.6,3.4,0
E00116274,97,2.7,0.3
E00116276,98.5,1.2,0.3
E00116277,90.2,7.3,2.5
E00116278,96.6,2.8,0.6
E00116279,97.8,2.2,0
E00116280,95.3,4.2,0.4
E00116281,98.3,1.7,0
E00116282,94.3,5,0.7
E00116283,100,0,0
E00116287,99.6,0.4,0
E00116291,97.2,2.8,0
E00116292,98.9,1.1,0
E00116293,93.6,5.7,0.6
E00116294,97.8,2.2,0
E00116295,97.2,1.9,0.9
E00116296,98.4,1.4,0.2
E00116297,98.4,1.6,0
E00116298,98.2,1.8,0
E00116299,95.8,3.2,1
E00116300,97.7,2.3,0
E00116301,99.2,0.8,0
E00116303,98.1,1.9,0
E00116304,96.1,2.2,1.7
E00116305,98.4,1.6,0
E00116306,97.8,2.2,0
E00116307,98.2,1.3,0.5
E00116308,99,1,0
E00167877,96.4,3.6,0
E00167878,92.1,6.6,1.2
E00167882,99.3,0.7,0
E00167883,98.3,1.4,0.3
E00167885,96.7,3.3,0
E00167921,95.3,4.7,0
E00167922,98.4,1.6,0
E00167923,98.2,0.5,1.4
E00167924,94.4,5,0.6
E00167925,99.1,0.9,0
E00167926,96.3,3.3,0.4
E00167927,93.1,6,0.9
E00167928,95,5,0
E00184866,99.3,0.7,0
E00184889,96,4,0
E00184921,98.6,1.4,0
E00184972,98,2,0
E00184973,94.4,4,1.6
E00184985,93.5,4.6,1.9
E00185022,94.2,4.8,1
