geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00163841,15.7,43.6,6.9,30.9,2.9
E00163842,8.1,33.2,3.7,52.6,2.4
E00163843,53.8,26.4,8.5,10.4,0.9
E00163844,24.3,31.7,5.2,35.3,3.6
E00163845,10.4,33.8,3.5,48.6,3.8
E00163846,9.9,48.6,4.7,34.9,1.9
E00163847,12.2,39.3,4.1,41.3,3.1
E00163848,12.5,34.7,6.5,46.3,0
E00163849,11,43.1,4.6,39.4,1.8
E00163850,18.5,38.6,5.6,35.6,1.7
E00163851,28.7,34,5.3,29.1,2.9
E00163852,25.5,31.8,4.5,35.5,2.7
E00163853,17.4,35.3,4.6,41.3,1.4
E00163854,16.4,39.3,5.9,37,1.4
E00163855,15.3,29.1,1.5,53.1,0.9
E00163856,16.7,33,7.2,41.6,1.4
E00163857,14.6,31.8,4.4,48.5,0.7
E00163858,8,32.5,4.8,52.6,2
E00163859,13.5,39.4,6,40.2,0.8
E00163871,9.4,45.8,4.8,39.1,0.9
E00163872,29.8,41.9,5.6,20.5,2.3
E00163873,15.5,44.7,6.2,31.4,2.2
E00163874,15.2,40.6,6.6,34,3.7
E00163875,15.5,42.4,6.8,32.7,2.6
E00163876,23.7,43.9,2.5,24.7,5.1
E00163877,17.8,36,6.5,35.4,4.3
E00163878,21.1,50.4,3.5,23.4,1.6
E00163879,17.5,46.8,6,27,2.8
E00163880,16.2,39.7,4.8,35.9,3.3
E00163881,18.5,46.2,5.6,26.9,2.8
E00163882,16.5,46.3,3.7,29.4,4.1
E00163883,17.2,43.7,7.8,28.7,2.6
E00163884,27.8,47.6,4.4,17.2,3.1
E00163885,25.1,47.1,5.7,19.8,2.2
E00163886,5.4,37.1,2.7,52,2.7
E00163887,26.5,41.7,7.2,22,2.7
E00163888,18.2,53.7,5.1,22.9,0
E00163890,22.7,47.9,7,18.6,3.7
E00163891,15.2,41.3,3.8,37.5,2.3
E00163892,24.1,44,6.2,20.3,5.4
E00163893,21.9,46,5.4,23.7,3.1
E00163894,27.4,45.6,6,15.9,5.2
E00163895,19,50.8,3.7,23.5,3.1
E00163896,27.1,45,4.6,20.4,2.9
E00163897,27.1,40.7,6.8,21.5,4
E00163898,11.8,43.8,4.2,38.9,1.3
E00163899,22.3,51.3,7.8,15.6,3
E00163900,19.4,49.1,6.1,23.3,2.2
E00163901,34,39.3,4.9,20.4,1.5
E00163951,6.1,27.3,4.3,59.7,2.6
E00163952,11.7,29.8,3.5,53.4,1.6
E00163953,11,28.1,3.2,57.7,0
E00163954,5.8,24.1,1.8,65.8,2.5
E00163955,7.1,28.3,2.7,56.2,5.7
E00163956,16.8,36.9,3.4,41.3,1.7
E00163957,12.5,32.4,4.5,48.1,2.6
E00163958,14.6,30.9,3.9,49.2,1.4
E00163959,9.4,35.6,4,49.3,1.8
E00163974,7.6,34.5,5.3,50.3,2.3
E00163975,10.4,38,4,45.6,2
E00163976,19,34.3,5.7,36.7,4.3
E00163977,17.7,29.7,5.5,39.2,7.8
E00163978,9.8,34.7,4.5,48.6,2.4
E00163979,7.7,37.4,2.8,51.7,0.3
E00163980,6.5,33,2,55.4,3.1
E00163981,13,30.4,3.6,51.4,1.6
E00163982,15.5,35.9,9.6,36.3,2.8
E00163983,28.4,43.6,3.4,21.1,3.4
E00163984,14.6,37.2,3.6,43.7,1
E00163985,27.2,37.8,8.3,23.6,3.1
E00163986,16.5,38.8,6.7,35.3,2.7
E00163987,15.6,37.9,5.3,35.8,5.3
E00163988,27.4,38.1,8.9,19.6,6
E00163989,9.6,40.5,3,45.2,1.7
E00163990,9.3,37.9,5.2,47.2,0.4
E00163991,21.3,37.2,5.9,34.6,1.1
E00163992,9.9,29.3,4.7,53.9,2.2
E00163993,13.5,40.5,6.5,35.5,4.1
E00163994,13,34.6,7.7,41.5,3.3
E00163995,10,35.5,7,43.9,3.7
E00163997,13.9,39.8,5.7,37.5,3.1
E00163998,13.2,35,7.1,40.6,4.1
E00164000,32.7,39,5,20.8,2.5
E00164001,12.2,43.1,6.5,36.6,1.5
E00164002,8.8,49,6.4,32.1,3.6
E00164003,20.6,39.4,7.9,29.7,2.4
E00164004,4.6,45,3.6,45.9,1
E00164005,9,43.9,3.1,42.9,1
E00164006,10.9,45.7,7,33.6,2.7
E00164007,13.1,43.1,4.6,37.3,1.9
E00164008,12,33.9,6.8,43,4.4
E00164009,9.4,37.2,8.1,42.3,3
E00164010,28.6,39.4,5.9,23.3,2.8
E00164011,35.6,36.7,6.9,16,4.8
E00164012,14.6,43.5,5.8,33.1,3
E00164014,27.5,29.7,7.2,29.7,5.9
E00164015,10.3,37.1,7.8,40.9,3.9
E00164016,9.1,38.6,6.3,44.1,2
E00164017,11.9,38.6,4.3,44.3,1
E00164018,41.7,30.1,6.1,17.8,4.3
E00164019,15.3,36.2,7.3,40.7,0.6
E00164021,15.5,42.4,6.1,35.6,0.4
E00164022,12.6,33.9,2.5,48,2.9
E00164023,20.1,51.3,3.7,22.2,2.6
E00164024,37.6,30.7,8.9,15.8,6.9
E00164025,28.3,45.5,7,19.3,0
E00164026,9.4,38.8,3.6,46.9,1.3
E00164027,16.7,50.5,5.4,25,2.5
E00164028,18.5,36.2,6.9,35.5,2.9
E00164029,30.7,40.7,3.3,21.6,3.7
E00164030,25.4,48.1,5.9,20.5,0
E00164031,20.7,36.5,5.9,35.5,1.5
E00164032,13.9,45.3,6.5,32.4,1.9
E00164033,17.9,42,7.7,29.5,2.9
E00164034,23.5,35.8,7.7,29.6,3.5
E00164035,22.2,40.7,4.2,30.1,2.8
E00164036,26.8,36.8,8.1,25.5,2.8
E00164037,22.6,33.3,7.4,33.7,2.9
E00164039,22,42.1,3.5,31.3,1.2
E00164040,18.4,40.6,7.7,28.2,5.1
E00164041,20.8,44.4,4.6,27.4,2.7
E00164042,25.5,46.9,4.4,19.3,4
E00164043,10.1,41.9,4.4,41.6,2
E00164044,14.4,43.2,4.8,35.4,2.2
E00164045,10.6,40.9,4.1,42.5,1.9
E00164047,12.5,42.2,3.1,39.5,2.7
E00164048,9.2,38.2,3.2,46.2,3.2
E00164049,23.3,38.6,8.5,25.1,4.5
E00164050,11.7,39.6,4.2,42.5,2.1
E00164051,18.1,43.4,6,29.3,3.2
E00164052,10,46.8,6.4,35.6,1.2
E00164054,16.9,39.1,7.2,33.3,3.4
E00164055,7.5,38.4,4.3,47,2.8
E00164056,14.4,51.9,5.9,25.6,2.2
E00164057,9.2,46,5.6,37.2,2
E00164058,11.5,38.3,5.5,41.9,2.8
E00164059,15.4,31.5,5.3,43.3,4.5
E00164060,9.1,43.8,3.6,40.5,2.9
E00164062,15,40.7,6.4,37,0.9
E00164063,12.4,40.9,6.6,38.2,1.9
E00164064,14.8,36,5.5,41.8,1.9
E00164065,38.7,36.8,3.3,18.9,2.4
E00164066,26.3,44.4,7.1,19.5,2.6
E00164067,16.8,42.9,5.4,31.7,3.2
E00164068,10.7,45.8,3.9,38.5,1.1
E00164069,4.5,39,2.6,53.1,0.7
E00164070,12,31.2,5,49.2,2.5
E00164073,8.8,44.5,5.5,40.1,1.1
E00164074,15.2,36.2,5.7,40.6,2.2
E00164097,11.5,47,6.7,32.6,2.2
E00164098,21.3,46.9,5.4,23,3.3
E00164099,14.8,51.3,5.7,23.6,4.6
E00164100,17.9,37.7,6.5,38,0
E00164101,19.5,39.5,3.8,33,4.2
E00164102,14,40,2.8,40,3.2
E00164103,17.6,42.7,6.8,31.2,1.8
E00164104,12.3,42.3,6.9,36.5,1.9
E00164105,11.4,42,6.4,38.4,1.8
E00164106,22.8,39.9,5.3,28.9,3
E00164107,8.7,41,2.8,46.2,1.4
E00164108,27.7,39.4,5.2,22.5,5.2
E00164109,11.4,48.4,7.1,29.9,3.2
E00164110,24.7,45.1,5.1,21.7,3.4
E00164111,19,51,6.6,21.7,1.7
E00164112,21.5,36.6,4.8,33.3,3.8
E00164114,15.4,40.9,5.7,37.7,0.4
E00164115,11.4,36.4,5.9,43.6,2.5
E00164116,13.8,41.5,5.1,38.2,1.4
E00164117,9.1,38.5,3.9,44.6,3.9
E00164118,16.1,36.5,5.7,37,4.8
E00164119,11.7,45.6,3.5,38.6,0.6
E00164385,15.7,44.1,4.4,32.8,3.1
E00164388,24.5,43.6,3.1,26.4,2.5
E00164392,24.9,38.2,5.1,27.8,4
E00164393,34.3,42.7,2,16.6,4.4
E00164395,7.7,44.3,7.3,38.1,2.6
E00164402,13.4,46.8,6,30.6,3.2
E00164403,23.9,42.3,11.7,18.4,3.7
E00164404,12.7,40.7,6.5,37.8,2.4
E00164405,18.8,48.7,5.6,26.1,0.9
E00164406,19.9,53.4,5.1,21,0.6
E00164407,9.8,43.6,5.2,39.6,1.7
E00164412,28.1,46.3,4.9,16.3,4.4
E00164414,12.4,48.6,4.8,31.6,2.5
E00164415,31.2,39.2,5.3,21.2,3.2
E00164416,27.2,41.2,4,24.1,3.5
E00164417,37.4,38.5,3.7,18.7,1.6
E00164418,24.4,49.5,5.8,17.9,2.4
E00164419,36.1,43.8,4.1,10.8,5.2
E00164420,29.4,42.5,5.4,19,3.6
E00164421,29.4,46.9,3.8,17.5,2.4
E00164422,31.4,45.9,2.5,18.2,1.9
E00164423,22.9,41.7,8.3,25.6,1.5
E00164424,19.2,50,6.8,22.2,1.7
E00164425,9.2,43.3,5.6,40.1,1.8
E00164426,9.6,49.6,7,32,1.8
E00164427,22.5,51.5,4.5,21.5,0
E00164428,30.7,42.3,4.3,19.6,3.1
E00164429,34.9,36.5,5.1,20,3.5
E00164430,31.8,46.2,4.5,14.7,2.7
E00164431,43.9,29.6,4.1,16.3,6.1
E00164432,36.8,43,4.1,14.9,1.2
E00164434,29.5,39.7,4.8,19.6,6.4
E00164435,28.6,43,5.1,22,1.2
E00164436,28.4,36.7,7.9,22.6,4.4
E00164437,29.7,40.3,3,23.7,3.4
E00164438,12.5,42.1,5.8,35.8,3.8
E00164439,25,40.6,6.3,24.4,3.8
E00164440,14.2,44.5,4.3,35,2
E00164441,19.2,46.4,3.8,27.5,3
E00164442,25.6,42.8,6,21.2,4.4
E00164443,18.2,42.8,1.7,32.6,4.7
E00164444,21.5,42.7,6.2,25.8,3.8
E00164445,32.7,44.4,3.6,14.8,4.6
E00164446,11.4,46.5,2.9,35.9,3.3
E00164447,29,38,8.6,19.6,4.9
E00164448,16.2,37.5,5.1,39,2.2
E00164449,17.3,47.3,7.1,25.8,2.5
E00164451,31.4,38.8,6.6,20.4,2.7
E00164479,13,48.4,5.8,31,1.8
E00164480,16.4,50.9,5.3,23.9,3.5
E00164481,10.7,37.6,5.2,44.3,2.2
E00164482,12.2,45.4,9.2,28.4,4.8
E00164483,13.8,42.2,7.1,36.9,0
E00164484,15.9,42.9,6.5,33.5,1.2
E00164485,13.5,39,6.1,38.1,3.2
E00164486,27.1,43.1,6.4,21.6,1.8
E00164487,9,45.5,8,36.2,1.3
E00164488,15.3,51.1,7.3,23.7,2.6
E00164489,22.6,45.1,4.1,26.3,1.9
E00164490,31.2,37.6,7.6,20.4,3.2
E00164491,12.3,49.1,5.1,30.7,2.7
E00164492,8.7,45.8,3.3,40.4,1.8
E00164493,16.7,50.7,7.2,18.6,6.8
E00164494,13.6,40.8,7,33.5,5.1
E00164495,15.6,50.3,7.5,25.1,1.5
E00164496,13.6,46.1,4.8,32.5,3.1
E00164522,18.2,45.5,8.3,24.4,3.7
E00164523,17,43.5,7.4,30.4,1.7
E00164524,19,41.1,5.4,34.5,0
E00164525,21.8,47.7,4.2,24.5,1.9
E00164526,23,36.8,7.8,28.9,3.4
E00164527,17.6,46.3,6.2,26.9,3.1
E00164528,15.5,41.5,7.4,35.6,0
E00164529,21.3,39,7.1,31.1,1.5
E00164530,35.7,39.6,2.6,18.3,3.9
E00164531,41.5,36.1,6.1,15.6,0.7
E00164532,25,36.1,10.6,23.6,4.8
E00164533,32.5,33.8,7.9,21.1,4.8
E00164534,23.7,44.4,4.3,25.1,2.4
E00164535,19.9,51.7,6.3,19.2,3
E00164536,11.3,47.9,7.6,29.4,3.8
E00164537,22.2,41.9,7,24.1,4.8
E00164538,12.6,52.5,3.4,29.4,2.1
E00164540,18.3,40.8,5,35.8,0
E00164541,27.3,47.9,5.5,16,3.4
E00164548,30.6,35.7,5.1,24.7,3.9
E00164549,23.2,43,6.3,24.6,2.9
E00164550,21.1,41.3,7.6,27.8,2.2
E00164551,24,39.7,6.9,26.5,2.9
E00164587,8.6,42.6,3.4,41.6,3.8
E00164589,11,45,5.7,36,2.3
E00164590,15.1,39.3,9.5,32.6,3.5
E00164591,20.7,42.1,8.9,25.1,3.3
E00164592,11.5,45.8,5.6,36,1
E00164593,20.9,46.6,5.6,24.4,2.6
E00164594,13.5,46.5,6.1,32.2,1.6
E00164595,27,36.7,7.7,26,2.6
E00164597,16.5,46.7,8,26.9,1.9
