geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00163841,91.6,8.4,0
E00163842,99,1,0
E00163843,30.4,5.8,63.8
E00163844,91.3,2.4,6.3
E00163845,98,1.3,0.7
E00163846,78,20.3,1.7
E00163847,81,3,16
E00163848,100,0,0
E00163849,86.6,13.4,0
E00163850,100,0,0
E00163851,65.3,34.7,0
E00163852,99.2,0.8,0
E00163853,98.3,1.7,0
E00163854,100,0,0
E00163855,88.8,11.2,0
E00163856,94.1,5.9,0
E00163857,97.2,2.8,0
E00163858,99.2,0.8,0
E00163859,100,0,0
E00163871,99.3,0.7,0
E00163872,53.5,45.7,0.8
E00163873,91.1,8.9,0
E00163874,95.2,4.8,0
E00163875,94.1,5.9,0
E00163876,86,14,0
E00163877,98.6,1.4,0
E00163878,99.2,0.8,0
E00163879,100,0,0
E00163880,93.1,6.9,0
E00163881,98.6,1.4,0
E00163882,92.8,5.8,1.4
E00163883,86.7,13.3,0
E00163884,84.8,15.2,0
E00163885,81.4,18.6,0
E00163886,100,0,0
E00163887,72.1,27.9,0
E00163888,62.1,37.9,0
E00163890,79.7,20.3,0
E00163891,63.4,36.6,0
E00163892,99.2,0.8,0
E00163893,91.1,8.9,0
E00163894,65.9,34.1,0
E00163895,59,41,0
E00163896,63,37,0
E00163897,57.1,42.9,0
E00163898,94.2,5.8,0
E00163899,82.9,17.1,0
E00163900,91.6,8.4,0
E00163901,72.3,27.7,0
E00163951,94.1,5.9,0
E00163952,83.3,16.7,0
E00163953,85.9,14.1,0
E00163954,100,0,0
E00163955,98.4,1.6,0
E00163956,58.9,39.5,1.6
E00163957,97.4,2.6,0
E00163958,95.5,3.8,0.6
E00163959,99.2,0.8,0
E00163974,95.2,4.8,0
E00163975,98.5,0.8,0.8
E00163976,75.2,0,24.8
E00163977,88.9,11.1,0
E00163978,100,0,0
E00163979,89.1,10.2,0.7
E00163980,92.4,7.6,0
E00163981,93.2,6.8,0
E00163982,83.6,16.4,0
E00163983,85.8,14.2,0
E00163984,97.2,2.8,0
E00163985,78.9,21.1,0
E00163986,98.4,1.6,0
E00163987,88,12,0
E00163988,63.2,36.8,0
E00163989,99.3,0.7,0
E00163990,100,0,0
E00163991,98,2,0
E00163992,83.8,16.2,0
E00163993,97.5,2.5,0
E00163994,97.6,2.4,0
E00163995,100,0,0
E00163997,91.9,8.1,0
E00163998,97.7,2.3,0
E00164000,69.9,30.1,0
E00164001,81.6,18.4,0
E00164002,98.3,0.8,0.8
E00164003,95.1,4.9,0
E00164004,99.3,0,0.7
E00164005,100,0,0
E00164006,99.2,0,0.8
E00164007,100,0,0
E00164008,100,0,0
E00164009,84.4,15.6,0
E00164010,57.6,42.4,0
E00164011,21.3,78.7,0
E00164012,52,48,0
E00164014,17.4,82.6,0
E00164015,100,0,0
E00164016,97.7,2.3,0
E00164017,67.4,31.8,0.8
E00164018,8.5,90.8,0.8
E00164019,59.7,40.3,0
E00164021,98.6,1.4,0
E00164022,99.3,0.7,0
E00164023,36.9,63.1,0
E00164024,6.7,93.3,0
E00164025,81.3,18.7,0
E00164026,87.5,11.9,0.6
E00164027,86.2,13.8,0
E00164028,84.6,15.4,0
E00164029,83,17,0
E00164030,62.9,37.1,0
E00164031,88.2,11.8,0
E00164032,89.1,10.9,0
E00164033,87.1,12.9,0
E00164034,78.6,21.4,0
E00164035,79.3,20.7,0
E00164036,85.3,14.7,0
E00164037,100,0,0
