geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00163841,8.5,65.9,25.6
E00163842,9.6,68.4,22.1
E00163843,4.4,77.8,17.8
E00163844,12.5,65.6,21.9
E00163845,12.3,68.7,19
E00163846,11.7,56.7,31.7
E00163847,11,74,15.1
E00163848,8.1,80.2,11.6
E00163849,10.1,70.9,19
E00163850,2,86.3,11.8
E00163851,4.7,74,21.3
E00163852,6.2,73.6,20.2
E00163853,5.6,83.1,11.2
E00163854,9.9,67.9,22.2
E00163855,14,52.1,33.9
E00163856,10,74.4,15.6
E00163857,4.6,84.4,11
E00163858,12.7,78.8,8.5
E00163859,8.9,76.8,14.3
E00163871,18.7,69.2,12.1
E00163872,6.7,66.3,26.9
E00163873,11.2,75.5,13.3
E00163874,11.3,74.5,14.2
E00163875,11.2,76.7,12.1
E00163876,15.9,60.2,23.9
E00163877,7.1,74.4,18.5
E00163878,15.2,58.9,25.9
E00163879,11.8,69.1,19.1
E00163880,13.8,63.3,22.9
E00163881,13.7,67.6,18.6
E00163882,9.8,72.1,18
E00163883,18.6,56.6,24.8
E00163884,8.3,72.2,19.4
E00163885,9.1,68.7,22.2
E00163886,16.8,67.4,15.8
E00163887,10.4,67,22.6
E00163888,12,64,24
E00163890,14.4,61.3,24.3
E00163891,17.6,61.2,21.2
E00163892,11.1,63.6,25.3
E00163893,16.2,61.9,21.9
E00163894,11.4,63.2,25.4
E00163895,15.1,58.8,26.1
E00163896,15.5,61.2,23.3
E00163897,5.3,73.4,21.3
E00163898,12.8,72.1,15.1
E00163899,12.9,66.4,20.7
E00163900,15.2,58.4,26.4
E00163901,11.6,53.7,34.7
E00163951,15.7,70.8,13.5
E00163952,9.2,77,13.8
E00163953,4.1,82.9,13
E00163954,10.3,80.2,9.5
E00163955,5.9,85.2,8.9
E00163956,13.2,70.3,16.5
E00163957,8.6,71.4,20
E00163958,6,69.3,24.7
E00163959,5.1,83.7,11.2
E00163974,17.8,68.5,13.7
E00163975,9.6,76.6,13.8
E00163976,12.2,80.9,7
E00163977,8.3,80.2,11.5
E00163978,11.2,76.4,12.4
E00163979,10,74.5,15.5
E00163980,7.9,72.4,19.7
E00163981,14.3,73.1,12.6
E00163982,6.9,81.9,11.2
E00163983,9.3,71.1,19.6
E00163984,14.2,67.9,17.9
E00163985,15.3,66.7,18
E00163986,12.7,72.5,14.7
E00163987,9,71,20
E00163988,7.6,66.3,26.1
E00163989,9.2,81,9.9
E00163990,9.1,76.4,14.5
E00163991,8.3,72.6,19
E00163992,16.8,72.6,10.5
E00163993,11,74.3,14.7
E00163994,4.7,82.4,12.9
E00163995,15.4,73.5,11
E00163997,7.3,72.6,20.2
E00163998,8.7,80,11.3
E00164000,6.5,63,30.6
E00164001,16.5,58.8,24.7
E00164002,11.5,79.5,9
E00164003,9.8,75,15.2
E00164004,14.6,71.9,13.5
E00164005,9.9,71.6,18.5
E00164006,15.4,73.6,11
E00164007,10.6,73.5,15.9
E00164008,4.4,78.1,17.5
E00164009,4.1,85.6,10.3
E00164010,10.2,65.7,24.1
E00164011,6.9,80,13.1
E00164012,10.1,68.9,20.9
E00164014,6.5,75.8,17.6
E00164015,9.5,81.9,8.6
E00164016,4.2,82.3,13.5
E00164017,11,79,10
E00164018,5.7,75.6,18.7
E00164019,10.3,70.7,19
E00164021,5.7,74.3,20
E00164022,7,79.7,13.3
E00164023,9.3,67,23.7
E00164024,7.7,76.3,16
E00164025,14.6,51.7,33.7
E00164026,14.6,72.9,12.5
E00164027,9.9,63,27.2
E00164028,14.3,67.9,17.9
E00164029,13.5,66.7,19.8
E00164030,10.1,69.7,20.2
E00164031,15.9,61.4,22.7
E00164032,14.4,61.5,24
E00164033,4.3,72,23.7
E00164034,9.2,73.3,17.5
E00164035,7.9,76.2,15.8
E00164036,4.4,68.6,27
E00164037,5.5,75.8,18.8
E00164039,8,70.5,21.6
E00164040,7.4,74.7,17.9
E00164041,14.6,60.4,25
E00164042,13.5,62.7,23.8
E00164043,13.4,65.9,20.7
E00164044,9.2,73.1,17.6
E00164045,12.4,70.2,17.4
