geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00163841,80.7,11.9,7.4
E00163842,88.8,9.3,2
E00163843,62.6,23.4,14
E00163844,79.3,16.8,4
E00163845,85.7,11,3.3
E00163846,85.3,11.2,3.5
E00163847,86.4,10.2,3.4
E00163848,90.4,7.5,2.1
E00163849,85.3,11,3.7
E00163850,83.7,12.7,3.6
E00163851,81.2,13.8,5
E00163852,73.3,17.5,9.2
E00163853,86.4,10.6,3
E00163854,85.9,11.8,2.4
E00163855,88.3,9.3,2.4
E00163856,81.3,14.2,4.5
E00163857,87.9,7.7,4.4
E00163858,86.8,10.4,2.9
E00163859,85.8,12.2,2
E00163871,87.5,9.9,2.7
E00163872,77.2,16.5,6.3
E00163873,78.8,13.8,7.4
E00163874,79.6,15.4,4.9
E00163875,81.7,15.3,3
E00163876,77.5,15.7,6.8
E00163877,70.9,15.1,14
E00163878,82.3,12.9,4.9
E00163879,80.5,15.8,3.6
E00163880,86.8,10.2,3
E00163881,82.6,12.9,4.4
E00163882,81.3,11.6,7.2
E00163883,77,17.8,5.2
E00163884,73.4,15.7,10.9
E00163885,76.5,16,7.5
E00163886,89.3,9.6,1.1
E00163887,67.5,21.3,11.2
E00163888,87.1,9.5,3.4
E00163890,84.1,9.8,6.1
E00163891,83.4,12,4.6
E00163892,77.2,13.2,9.6
E00163893,79.4,14.3,6.3
E00163894,78.4,14.5,7.1
E00163895,82.9,13.1,4.1
E00163896,74.3,15.4,10.3
E00163897,55.8,27.6,16.6
E00163898,85.8,9.9,4.3
E00163899,76.1,16.8,7.1
E00163900,75.9,16.1,8
E00163901,79.2,13,7.8
E00163951,92.2,6.1,1.7
E00163952,85.9,10.5,3.5
E00163953,85.5,10.4,4.1
E00163954,89.3,7.5,3.2
E00163955,81,8.1,10.8
E00163956,74.7,17.9,7.4
E00163957,86.9,9.7,3.5
E00163958,84.8,12.4,2.9
E00163959,87.2,9.9,3
E00163974,85.1,12.4,2.5
E00163975,90.1,8.6,1.2
E00163976,81.1,16,2.9
E00163977,69.8,10,20.3
E00163978,88.3,10.3,1.4
E00163979,88,9.4,2.6
E00163980,91,9,0
E00163981,91.1,7.9,1
E00163982,76.6,16.5,6.9
E00163983,78.8,12.9,8.3
E00163984,84,12.8,3.2
E00163985,77.1,17.1,5.7
E00163986,83.1,13.1,3.7
E00163987,87.5,7.6,4.9
E00163988,71.9,19.2,8.9
E00163989,89.3,7.6,3.1
E00163990,85.7,11.8,2.5
E00163991,78.5,17.3,4.2
E00163992,92,8,0
E00163993,84.7,11.1,4.1
E00163994,85.4,11.6,3
E00163995,90.5,7,2.5
E00163997,85,11.3,3.7
E00163998,88.4,8.6,3.1
E00164000,51.5,32.1,16.4
E00164001,84.8,9.4,5.7
E00164002,86.6,11.7,1.7
E00164003,84,12.3,3.7
E00164004,93.2,6.8,0
E00164005,89.9,8,2.1
E00164006,85.1,9.9,5
E00164007,86.7,10.4,2.8
E00164008,88.6,9.5,1.9
E00164009,83,13.5,3.5
E00164010,79.6,15.1,5.3
E00164011,60.3,20.6,19.1
E00164012,83.4,10.2,6.4
E00164014,60.7,28.7,10.7
E00164015,81.2,15,3.8
E00164016,87.3,10.7,2
E00164017,82.6,10,7.4
E00164018,65.9,24.1,10
E00164019,78,17,5
E00164021,83,12.4,4.5
E00164022,85.7,11.6,2.7
E00164023,78.5,15.6,5.9
E00164024,47.9,34.1,18
E00164025,79.4,14.6,6.1
E00164026,85.4,11.1,3.5
E00164027,81,14.3,4.8
E00164028,84.1,10.8,5.1
E00164029,72.1,18.8,9.1
E00164030,70.8,22.1,7.1
E00164031,77.1,15.1,7.8
E00164032,83.8,11.3,4.9
E00164033,79,16.4,4.6
E00164034,79.5,13.5,7
E00164035,77.6,17.7,4.7
E00164036,73.7,18.8,7.6
E00164037,79.6,15.7,4.6
E00164039,79.1,13.8,7.1
E00164040,79.4,16.2,4.3
E00164041,80.2,15.5,4.3
E00164042,78.5,14.3,7.2
E00164043,90.1,8,1.9
E00164044,82.8,13.6,3.7
E00164045,92.3,5.5,2.2
E00164047,84.6,11.4,3.9
E00164048,89.2,8.3,2.5
E00164049,78.2,15.7,6
E00164050,86.5,13.1,0.3
E00164051,84,11.7,4.3
E00164052,87.7,9.6,2.7
E00164054,78.8,13.7,7.5
E00164055,88,9.1,2.8
E00164056,86.5,8.2,5.3
E00164057,88.6,7.7,3.7
E00164058,87.4,10.3,2.3
E00164059,81.3,12.9,5.8
E00164060,90.2,8.6,1.2
E00164062,84.2,11.8,4
E00164063,84.2,12.3,3.5
E00164064,88.3,8.9,2.8
E00164065,66.4,22.1,11.5
E00164066,77.4,14.6,8
E00164067,83.3,11.9,4.8
E00164068,87.3,9.9,2.8
E00164069,92.3,6.3,1.3
E00164070,88.6,8,3.4
