geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00163841,60,1.5,38.5
E00163842,64.3,2.4,33.3
E00163843,16.4,1.8,81.8
E00163844,48.9,3.3,47.9
E00163845,53.4,1.7,44.8
E00163846,70.8,7.1,22.2
E00163847,61.9,1.5,36.6
E00163848,60,2.3,37.7
E00163849,63.6,0,36.4
E00163850,55.4,0.4,44.2
E00163851,48.4,2.9,48.8
E00163852,41.4,2.3,56.4
E00163853,59.4,0,40.6
E00163854,62.3,3.2,34.5
E00163855,62.7,3.4,34
E00163856,58.6,3.6,37.8
E00163857,59.3,2.2,38.5
E00163858,52,0.8,47.2
E00163859,56.2,1.6,42.2
E00163871,67.5,1.5,31
E00163872,51.9,4.7,43.5
E00163873,56.6,1.8,41.6
E00163874,55.6,4.5,39.9
E00163875,62,2.6,35.4
E00163876,54.5,4,41.4
E00163877,48.1,1.6,50.3
E00163878,57.8,6.2,36
E00163879,56.4,2.8,40.8
E00163880,72.8,2.8,24.4
E00163881,64.2,2.4,33.3
E00163882,72.3,2.3,25.5
E00163883,57.3,3.4,39.3
E00163884,52.6,4.4,43
E00163885,56.4,4.4,39.2
E00163886,68.3,0,31.7
E00163887,48.4,3.7,47.9
E00163888,64.1,5.5,30.4
E00163890,53.7,6.2,40.1
E00163891,67.2,4.2,28.7
E00163892,59.3,3,37.7
E00163893,53.9,2.2,43.9
E00163894,54.8,6,39.3
E00163895,63.9,6.7,29.4
E00163896,46,8.8,45.2
E00163897,45.3,3.9,50.8
E00163898,72.2,2,25.8
E00163899,56.3,2.6,41.1
E00163900,56.2,2.8,40.9
E00163901,52.8,6.1,41
E00163951,61.6,2.6,35.8
E00163952,54.3,1.2,44.5
E00163953,47.9,2.8,49.3
E00163954,54.9,2.2,43
E00163955,54.6,0.3,45.1
E00163956,49.2,2.2,48.6
E00163957,55.3,1.6,43.1
E00163958,58.6,1.7,39.7
E00163959,64.7,0.4,34.9
E00163974,57.8,2.9,39.3
E00163975,62.8,1.2,36
E00163976,45.5,4.3,50.2
E00163977,44.5,1.2,54.3
E00163978,63.4,0.4,36.2
E00163979,61.8,2.1,36.1
E00163980,56.8,0.7,42.5
E00163981,52.4,3.2,44.4
E00163982,53.6,1.6,44.8
E00163983,53.2,2.9,43.9
E00163984,57.1,1.6,41.3
E00163985,55.4,4.3,40.3
E00163986,56.3,2.2,41.5
E00163987,59.9,2.9,37.2
E00163988,45.5,7.2,47.3
E00163989,54.9,2.3,42.8
E00163990,59.3,2.6,38.1
E00163991,55.6,1.1,43.4
E00163992,59.1,3,37.9
E00163993,60.5,0,39.5
E00163994,65.4,0.4,34.1
E00163995,55.1,2,42.9
E00163997,65,3.2,31.8
E00163998,57,1.5,41.5
E00164000,32.9,6.3,60.8
E00164001,67.4,4.2,28.4
E00164002,68.8,2.4,28.7
E00164003,59.6,2.1,38.3
E00164004,70.2,1.3,28.5
E00164005,71.8,2.4,25.8
E00164006,63,0.8,36.2
E00164007,56.5,1.9,41.5
E00164008,54.4,1.2,44.4
E00164009,58.5,1.7,39.7
E00164010,53,3.5,43.6
E00164011,31.2,4.8,64
E00164012,55.2,4.6,40.2
E00164014,31.1,5.4,63.5
E00164015,48.7,1.7,49.6
E00164016,62.1,0.8,37.2
E00164017,51.9,2.9,45.2
E00164018,24.4,1.2,74.4
E00164019,66.7,4,29.4
E00164021,59.9,1.5,38.5
E00164022,48.9,2.5,48.6
E00164023,48.9,9.5,41.6
E00164024,16.8,4.5,78.7
E00164025,53,1.6,45.4
E00164026,68.1,1.6,30.3
E00164027,60.5,3.9,35.6
E00164028,59.9,2.2,38
E00164029,53.9,2.9,43.2
E00164030,52.2,5.4,42.5
E00164031,56.9,5.9,37.3
E00164032,66.3,2.6,31.1
E00164033,55.2,2.4,42.4
E00164034,55,3.4,41.6
E00164035,53.2,2.3,44.4
E00164036,56.6,3.2,40.2
E00164037,47.1,0.8,52.1
E00164039,65,2.7,32.3
E00164040,59.1,1.7,39.2
E00164041,63.1,3.5,33.3
E00164042,54.3,4.3,41.3
