geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00163841,96.8,0.8,2.4
E00163842,96.5,0.8,2.8
E00163843,97.2,0,2.8
E00163844,98.3,0.6,1.1
E00163845,95.5,1.7,2.8
E00163846,98.8,0,1.2
E00163847,94.2,1,4.9
E00163848,96.1,1.1,2.9
E00163849,98.2,0.7,1.1
E00163850,97.5,1.5,1.1
E00163851,97.7,0.3,2
E00163852,95.9,0.4,3.7
E00163853,98.1,0.4,1.5
E00163854,97.3,2,0.7
E00163855,95.7,1.9,2.4
E00163856,97.2,0.3,2.4
E00163857,96.7,1.4,1.9
E00163858,95.3,1.8,2.9
E00163859,96,2,2
E00163871,97.3,1,1.7
E00163872,95.6,2.9,1.5
E00163873,98.1,0.4,1.5
E00163874,96.5,1.8,1.8
E00163875,98.6,0.3,1.1
E00163876,97,2.1,0.9
E00163877,96.2,1.9,1.9
E00163878,96.9,0,3.1
E00163879,97.7,0.7,1.6
E00163880,96.8,1.5,1.7
E00163881,98.1,0.6,1.4
E00163882,97.2,0.8,2
E00163883,98.4,1,0.6
E00163884,98.1,0,1.9
E00163885,97.2,0,2.8
E00163886,95.3,1.6,3
E00163887,98,0.8,1.2
E00163888,98,1,1
E00163890,92.1,3.5,4.4
E00163891,93.8,0.3,5.9
E00163892,96.1,1.3,2.6
E00163893,95.7,0.3,4
E00163894,96.3,0.3,3.4
E00163895,97.7,1.1,1.1
E00163896,96,0,4
E00163897,97.5,0,2.5
E00163898,96.2,2.4,1.4
E00163899,98.6,0.9,0.6
E00163900,98.8,0.6,0.6
E00163901,97.7,0.8,1.5
E00163951,96.3,1.7,2
E00163952,94.5,1,4.5
E00163953,95.3,1.3,3.5
E00163954,96.3,0.6,3.1
E00163955,93,3,4
E00163956,96.9,0,3.1
E00163957,96.2,0,3.8
E00163958,95.2,1.9,2.9
E00163959,97.3,0.6,2.1
E00163974,97.5,0.5,2
E00163975,97.5,1.5,0.9
E00163976,98.3,0,1.7
E00163977,97,0.8,2.3
E00163978,97.2,1,1.7
E00163979,97.5,0,2.5
E00163980,97.5,0.6,2
E00163981,93.4,1.6,4.9
E00163982,97.9,1,1
E00163983,99.3,0,0.7
E00163984,96.8,0.8,2.4
E00163985,98.1,0,1.9
E00163986,97.7,0,2.3
E00163987,97.9,0.3,1.7
E00163988,98.2,0.4,1.3
E00163989,98.3,0,1.7
E00163990,98.4,0.6,0.9
E00163991,97.7,1.9,0.5
E00163992,96.4,1.8,1.8
E00163993,98.8,0.2,1
E00163994,96.4,2,1.6
E00163995,99.7,0.3,0
E00163997,97,0.7,2.3
E00163998,96.3,1.2,2.4
E00164000,96.4,1.2,2.4
E00164001,98.3,0.3,1.4
E00164002,97.3,0,2.7
E00164003,97.5,0.7,1.7
E00164004,98.4,0.8,0.8
E00164005,97.4,0.5,2.1
E00164006,99,1,0
E00164007,98.7,0.3,1
E00164008,96.2,1.3,2.5
E00164009,96.8,0.7,2.5
E00164010,98.1,0,1.9
E00164011,95.9,0,4.1
E00164012,94.4,0.3,5.4
E00164014,95.5,0.4,4.1
E00164015,98.9,0.4,0.8
E00164016,95.1,1,3.9
E00164017,97,1.7,1.3
E00164018,95.9,1.2,2.9
E00164019,92.5,1,6.5
E00164021,97.6,1.2,1.2
E00164022,96,1.5,2.4
E00164023,96.2,0.4,3.4
E00164024,98.6,0.5,0.9
E00164025,97.2,0.4,2.4
E00164026,97.6,0,2.4
E00164027,92.5,3.2,4.4
E00164028,97.8,0.3,1.9
E00164029,94.9,0.4,4.7
E00164030,97.5,0,2.5
E00164031,97.6,1.2,1.2
E00164032,96.8,0.2,2.9
E00164033,93.6,2.5,3.8
E00164034,93.6,1.5,4.9
E00164035,98.8,0.4,0.8
E00164036,98.7,0,1.3
