areacd,heating_type_3a-001,heating_type_3a-002
E00121780,1.5,98.5
E00121781,2.1,97.9
E00121782,0,100
E00121783,0.4,99.6
E00121784,2.6,97.4
E00121785,3.4,96.6
E00121786,0.8,99.2
E00121787,0.7,99.3
E00121788,2.4,97.6
E00121789,1.5,98.5
E00121790,1.7,98.3
E00121791,1.1,98.9
E00121792,0.8,99.2
E00121793,0,100
E00121794,0,100
E00121795,4.1,95.9
E00121796,0.7,99.3
E00121797,1.7,98.3
E00121798,0,100
E00121802,0,100
E00121804,2.3,97.7
E00122013,0.8,99.2
E00122014,1.6,98.4
E00122021,0.9,99.1
E00122031,1.7,98.3
E00122032,0,100
E00122033,0,100
E00122034,1.7,98.3
E00122056,0,100
E00122057,0.6,99.4
E00122058,0,100
E00122059,0.7,99.3
E00122060,0.8,99.2
E00122061,2.5,97.5
E00122062,3.3,96.7
E00122105,0,100
E00122106,0.7,99.3
E00122107,0.7,99.3
E00122110,1.3,98.7
E00122111,2.1,97.9
E00122112,0,100
E00122114,0.6,99.4
E00122115,1.4,98.6
E00122116,0.7,99.3
E00122117,0,100
E00122118,1.8,98.2
E00122119,1.6,98.4
E00122120,2.8,97.2
E00122121,0,100
E00122122,1.6,98.4
E00122125,1.5,98.5
E00122126,1.3,98.7
E00122128,3.8,96.2
E00122129,0.7,99.3
E00122130,0,100
E00122131,0,100
E00122132,0,100
E00122133,0,100
E00122134,0,100
E00122135,0.7,99.3
E00122136,0,100
E00122146,0.8,99.2
E00122157,0.8,99.2
E00122158,2.1,97.9
E00122159,1.4,98.6
E00122160,1.7,98.3
E00122161,0.7,99.3
E00122162,0,100
E00122163,1.6,98.4
E00122164,1.3,98.7
E00122165,0,100
E00122166,0,100
E00122167,0.8,99.2
E00122169,0.8,99.2
E00122170,0,100
E00122171,0,100
E00122172,2.3,97.7
E00122173,1.6,98.4
E00122174,0,100
E00122175,0,100
E00122192,0,100
E00122193,3.6,96.4
E00122194,0,100
E00122195,0.6,99.4
E00122196,0.9,99.1
E00122197,2,98
E00122198,0.8,99.2
E00122199,0.8,99.2
E00122201,2.2,97.8
E00122202,0,100
E00122203,1.2,98.8
E00122204,0,100
E00122205,0,100
E00122206,1.1,98.9
E00122207,2.5,97.5
E00122208,0,100
E00122209,6.8,93.2
E00122210,1.7,98.3
E00122211,1.7,98.3
E00122212,3.4,96.6
E00122213,2.1,97.9
E00122214,1.6,98.4
E00122215,3.7,96.3
E00122216,3.1,96.9
E00122217,1.9,98.1
E00122218,0.7,99.3
E00122219,2.2,97.8
E00122220,1.6,98.4
E00122221,2.1,97.9
E00122379,0.8,99.2
E00122380,0,100
E00122381,1.7,98.3
E00122382,0,100
E00122383,0.7,99.3
E00122384,0.7,99.3
E00122385,2,98
E00122386,0.7,99.3
E00122387,0,100
E00122388,0.7,99.3
E00122389,0,100
E00122390,0,100
E00122391,0,100
E00122392,0.8,99.2
E00122394,0,100
E00122395,0,100
E00122396,0,100
E00122397,0,100
E00122398,0,100
E00122399,0.6,99.4
E00122400,2.5,97.5
E00122401,1.5,98.5
E00122402,0,100
E00122423,1.8,98.2
E00122424,2.6,97.4
E00122426,0.8,99.2
E00122427,0,100
E00122428,0,100
E00122429,0.6,99.4
E00122430,2.9,97.1
E00122431,0,100
E00122432,0,100
E00122435,0,100
E00122436,0.8,99.2
E00122437,0,100
E00122507,0.8,99.2
E00122508,0,100
E00122511,0,100
E00123669,0,100
E00123670,0.9,99.1
E00123671,2.1,97.9
E00123672,0,100
E00123673,0,100
E00123674,0,100
E00123675,1.8,98.2
E00123676,0.8,99.2
E00123677,0,100
E00123680,2.3,97.7
E00123800,1.8,98.2
E00123805,1.5,98.5
E00123808,2.1,97.9
E00124617,3.8,96.2
E00124618,3.4,96.6
E00124619,2.8,97.2
E00124620,1.4,98.6
E00124621,3.9,96.1
E00124622,1.4,98.6
E00124623,3,97
E00124624,4.3,95.7
E00124625,1.8,98.2
E00124627,2.3,97.7
E00124629,2.3,97.7
E00124630,2.1,97.9
E00124631,0,100
E00124632,0,100
E00124633,3.2,96.8
E00124634,1.7,98.3
E00124635,1.8,98.2
E00124638,1.6,98.4
E00124639,4.9,95.1
E00124642,1.9,98.1
E00124643,0,100
E00124644,3.4,96.6
E00124645,0.9,99.1
E00124646,1.4,98.6
E00124647,1.5,98.5
E00124648,0.7,99.3
E00124649,0,100
E00124650,2.2,97.8
E00124651,0.8,99.2
E00124652,0.9,99.1
E00124653,0.9,99.1
E00124654,1.9,98.1
E00124655,2.2,97.8
E00124656,3.9,96.1
E00124657,1,99
E00124658,1.1,98.9
E00124659,0,100
E00124660,0.4,99.6
E00124661,3.5,96.5
E00124662,2.1,97.9
E00124663,2.9,97.1
E00124664,2.9,97.1
