geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00002554,25.5,74.5
E00002555,21.4,78.6
E00002556,27.6,72.4
E00002571,35.1,64.9
E00002572,24.6,75.4
E00002573,29.1,70.9
E00002575,30.1,69.9
E00002576,28.4,71.6
E00002587,49.5,50.5
E00002588,27.3,72.7
E00002589,33.5,66.5
E00002591,30.6,69.4
E00002592,36.4,63.6
E00002593,40.7,59.3
E00002594,34.5,65.5
E00002595,43.9,56.1
E00002596,28.5,71.5
E00002597,37.1,62.9
E00002598,31.9,68.1
E00002599,22.1,77.9
E00002600,36.6,63.4
E00002601,29.3,70.7
E00002602,32.8,67.2
E00002603,23.2,76.8
E00002604,35.5,64.5
E00002605,25.4,74.6
E00002606,25.4,74.6
E00002809,38.8,61.2
E00002812,39.5,60.5
E00002813,35.3,64.7
E00002814,42.7,57.3
E00002817,32.5,67.5
E00002818,39,61
E00002819,25.2,74.8
E00002823,27,73
E00002835,50,50
E00002841,52.7,47.3
E00002842,38.5,61.5
E00002843,38.8,61.2
E00005978,25.2,74.8
E00005980,43.4,56.6
E00005993,52.7,47.3
E00006008,30.5,69.5
E00006182,35.5,64.5
E00006183,30.5,69.5
E00006190,31.2,68.8
E00006191,32.8,67.2
E00006192,36.7,63.3
E00006195,29.6,70.4
E00006197,30.2,69.8
E00006201,30.6,69.4
E00006203,37.7,62.3
E00006204,31,69
E00006206,30.8,69.3
E00006207,39.3,60.7
E00006208,34,66
E00006209,34.2,65.8
E00006210,43.8,56.2
E00006211,28.2,71.8
E00006212,43,57
E00006213,25.5,74.5
E00006214,42.9,57.1
E00006216,34.5,65.5
E00006217,35.6,64.4
E00006218,32,68
E00006220,35.4,64.6
E00006221,29.9,70.1
E00009359,26.5,73.5
E00009360,29.7,70.3
E00009361,27.9,72.1
E00009362,30.5,69.5
E00009363,30.4,69.6
E00009366,32.3,67.7
E00009367,14.8,85.2
E00009368,29.6,70.4
E00009369,34,66
E00009373,29,71
E00009374,26.9,73.1
E00009375,25.6,74.4
E00009376,34,66
E00009377,27.1,72.9
E00009378,30,70
E00009379,16,84
E00009380,36.8,63.2
E00009381,27.6,72.4
E00009383,38.4,61.6
E00009384,23,77
E00009734,26.7,73.3
E00009794,32.3,67.7
E00009796,36.9,63.1
E00009797,32.7,67.3
E00009798,27.4,72.6
E00009799,30.4,69.6
E00009800,33,67
E00009801,25.6,74.4
E00009802,31.9,68.1
E00009803,36.1,63.9
E00009805,32.9,67.1
E00009806,30.9,69.1
E00009807,29.8,70.2
E00009808,32.2,67.8
E00009809,36.5,63.5
E00009810,31.4,68.6
E00009811,28.3,71.7
E00009812,32.6,67.4
E00009813,27.1,72.9
E00009815,37.2,62.8
E00009816,36.5,63.5
E00009817,22.9,77.1
E00009826,30.3,69.7
E00009827,22.7,77.3
E00009828,26.4,73.6
E00009829,32.2,67.8
E00009830,24.1,75.9
E00009831,26.9,73.1
E00014446,27.5,72.5
E00014450,31.8,68.2
E00014451,27.6,72.4
E00014453,29.8,70.2
E00014456,51.6,48.4
E00014458,56.8,43.2
E00014460,41.5,58.5
E00014615,30.5,69.5
E00014619,18.6,81.4
E00014620,28.5,71.5
E00014624,33.3,66.7
E00014625,28.1,71.9
E00014627,28.9,71.1
E00014629,26.7,73.3
E00014630,17.7,82.3
E00014631,19.5,80.5
E00014632,21.5,78.5
E00014633,30.5,69.5
E00014635,30.4,69.6
E00014636,23.9,76.1
E00014637,39.2,60.8
E00014638,38.6,61.4
E00014640,38.5,61.5
E00014641,28.8,71.2
E00014643,23.7,76.3
E00166867,37.8,62.2
E00167291,30.9,69.1
E00167292,16.7,83.3
E00167294,36.4,63.6
E00167295,26.9,73.1
E00174711,35.8,64.2
E00174714,28.6,71.4
E00174716,32.3,67.7
E00174717,26.3,73.7
E00174718,34.6,65.4
E00174720,30.6,69.4
E00179087,40.4,59.6
E00179099,31.9,68.1
E00179109,18.1,81.9
E00179136,14.5,85.5
E00179145,38.6,61.4
E00179147,31.5,68.5
E00179195,4.8,95.2
E00179203,10.2,89.8
E00179215,40.5,59.5
E00179250,10.1,89.9
E00179261,47.7,52.3
E00183098,25.4,74.6
E00183115,26.7,73.3
E00183118,39.1,60.9
E00183134,8.1,91.9
E00183142,31,69
E00183157,25.2,74.8
E00183160,32.2,67.8
E00183165,20.8,79.2
E00183168,22.8,77.2
E00183172,36.3,63.7
E00183184,9,91
E00183198,29.7,70.3
E00183207,34.1,65.9
E00183215,35.6,64.4
E00183216,41,59
E00190143,27,73
