geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00002554,9.3,44.4,8.3,31.5,6.5
E00002555,11.1,37.2,7,32.8,11.7
E00002556,11,32.2,9.7,41.5,5.6
E00002571,11.1,14.7,6.9,64.1,3.3
E00002572,11.9,18.8,10,40.1,19.1
E00002573,7.5,39,5.8,44.6,3
E00002575,12.6,19.1,6.8,57.9,3.6
E00002576,6.1,17.3,9,64,3.6
E00002587,13.2,12.4,8.7,61.8,3.9
E00002588,17.8,30,8.1,30.5,13.5
E00002589,12.9,32,4.3,38.4,12.4
E00002591,9.7,19.4,4.1,60.7,6.1
E00002592,15.2,21.3,9.7,48.3,5.5
E00002593,14.1,10.5,7.2,62,6.1
E00002594,11.6,17.8,7,51.8,11.9
E00002595,14.8,16.2,8.3,55,5.7
E00002596,16.9,17.8,7.1,41.1,17.1
E00002597,13,23.6,4.9,53.3,5.2
E00002598,4.7,18.9,7.8,56.3,12.4
E00002599,4.5,30.6,1.8,58.6,4.5
E00002600,7.2,7.9,11,64.1,9.7
E00002601,18.5,31.4,9.2,31.6,9.2
E00002602,6.2,18.6,10,54.8,10.5
E00002603,9.7,35.9,6.2,39.7,8.6
E00002604,13.2,22.4,6.2,43.6,14.5
E00002605,7.5,17.7,8.6,64.3,1.9
E00002606,7.8,12.4,8.3,64.5,6.9
E00002809,16.7,8.7,9,60.6,5.1
E00002812,12.6,14.2,6.2,60.6,6.5
E00002813,1.9,10.1,11.6,71.2,5.2
E00002814,11.3,13.8,5.3,62.2,7.4
E00002817,8.4,23.3,3.8,60.6,3.8
E00002818,10.6,18.3,13.5,55.8,1.9
E00002819,11.9,14.8,9.4,56.8,7.1
E00002823,10.7,9.9,9.9,66.5,2.9
E00002835,24.8,5.6,10.6,51.5,7.5
E00002841,17.5,10.7,5.6,59.7,6.5
E00002842,12.9,11.7,7.6,58.7,9.1
E00002843,16.8,9,5.5,61.3,7.4
E00005978,14.3,28.7,11.5,35.5,10
E00005980,28,9.2,4.5,49,9.2
E00005993,19.8,5.9,4.4,57.5,12.5
E00006008,6.7,10.7,7.4,71.5,3.7
E00006182,11.9,23.1,10.1,34.7,20.2
E00006183,15.4,11,9.1,50.8,13.8
E00006190,10.9,18,11.4,50.1,9.5
E00006191,16.7,32.3,7.5,33.3,10.2
E00006192,9.4,36.1,7.8,35.5,11.3
E00006195,9.7,19,10,46.6,14.7
E00006197,13.2,19.7,6.1,48,13
E00006201,11.9,38.5,6.4,25.5,17.7
E00006203,11.1,37.4,7,30.7,13.9
E00006204,13.7,21.4,8.1,43.4,13.3
E00006206,11.6,12.7,6.2,54.5,14.9
E00006207,17.6,11.1,5.2,47.7,18.3
E00006208,17,10.7,4.4,49.9,18.1
E00006209,13.1,10.3,9.4,54,13.1
E00006210,12.9,19.9,3.8,42.9,20.5
E00006211,12.4,9.4,5.4,57.2,15.6
E00006212,15,2.9,5.8,51.7,24.6
E00006213,20.6,22.7,5.7,34.4,16.6
E00006214,12.9,14.3,2.6,46.4,23.8
E00006216,17,27.9,8.9,30.1,16.2
E00006217,6.4,10.9,6.7,60.5,15.4
E00006218,9.2,9.6,5.5,62.4,13.3
E00006220,15.3,4.6,5.9,48.5,25.8
E00006221,5.6,8.4,13.7,68,4.3
E00009359,25.5,17.3,8.2,37.4,11.5
E00009360,13.4,24.7,4.1,40.6,17.3
E00009361,9.1,21.5,10.7,44.4,14.3
E00009362,10.9,18.4,7.5,54,9.2
E00009363,6.3,20.5,9.3,44.6,19.3
E00009366,13.2,24.4,8.1,44.2,10.2
E00009367,13.6,20.9,8.5,45.7,11.2
E00009368,12.6,28.3,6.2,43.1,9.8
E00009369,14.9,32.6,6.6,39.2,6.6
E00009373,11.3,24.9,10.1,45.7,8.1
E00009374,10.5,20.3,10.8,45.6,12.8
E00009375,12,10,13,57,8
E00009376,12.5,24.7,8.9,45.9,7.9
E00009377,10.9,14.9,6.9,55.2,12.1
E00009378,19,17.6,6.8,47.9,8.8
E00009379,15.2,23.2,11.2,41.1,9.4
E00009380,14.5,16,8.6,53.1,7.7
E00009381,11.9,20.4,4,49.6,14.2
E00009383,19.7,27.3,5.3,26.5,21.2
E00009384,4.2,26,7.4,51.6,10.7
E00009734,6.7,14.5,11.4,60.8,6.7
E00009794,8.1,30.9,12.8,41.8,6.4
E00009796,11.7,22.6,6.8,46.4,12.6
E00009797,21,42.4,7.8,20.5,8.4
E00009798,8.2,44.7,7.2,30.2,9.7
E00009799,14.5,27.2,11.5,36.5,10.3
E00009800,17.8,41.6,2.9,26.7,11.1
E00009801,11.7,31.6,6.3,37,13.3
E00009802,14.5,34.4,9.1,24.3,17.7
E00009803,10,29.4,5.7,45.9,9
E00009805,14.4,39.3,8.1,30.5,7.8
E00009806,10.1,19.4,6.8,51.3,12.4
E00009807,7.8,41.8,8.1,32.9,9.5
E00009808,20.9,40.7,9.5,17.2,11.7
E00009809,5.6,35.1,5.9,41.6,11.8
E00009810,8.6,18.3,6.3,51,15.7
E00009811,10.2,47.6,5.1,23.8,13.3
E00009812,14.7,49.4,5.6,23.8,6.6
E00009813,10.3,7.4,8.7,64.5,9
E00009815,12.1,24,6.4,51.1,6.4
E00009816,5.1,1.4,5.1,83.3,5.1
E00009817,9.6,5.2,9.3,67.3,8.6
E00009826,9.9,38.3,5.3,29.4,17
E00009827,17.7,37.7,9.1,27.3,8.3
E00009828,20.5,30,11.6,20.8,17.2
E00009829,13.4,48.6,3.7,26.2,8.1
E00009830,5.6,30.8,11.8,42.3,9.5
E00009831,5.9,54.3,5.6,23.8,10.6
E00014446,14.1,27.9,7.9,24.6,25.6
E00014450,3.9,13.4,8.7,62.3,11.7
E00014451,6.8,8.1,14.4,65.7,5.1
E00014453,8.8,6.1,8.8,68.5,7.7
E00014456,4.6,5.9,5.9,76.9,6.8
E00014458,3.8,2.7,4.2,85.2,4.2
E00014460,8.9,4.8,7.4,74.7,4.2
E00014615,9,23.9,7.3,40.2,19.5
E00014619,7.7,24.6,8.4,42.8,16.5
E00014620,8.5,37.2,6.8,31.3,16.2
E00014624,6.7,26.8,7.5,35.1,23.8
E00014625,9.6,29.6,10.4,31.4,18.9
E00014627,13.5,19.1,6.4,45,15.9
E00014629,6.4,13.9,6.9,50.5,22.3
E00014630,2.5,17.7,7,62,10.8
E00014631,8.7,21,10,52.9,7.4
E00014632,8.9,15.6,4,57.3,14.2
E00014633,4.4,9.8,8.8,71.2,5.8
E00014635,5.5,23.3,11.1,50.6,9.5
E00014636,3.2,14,9.6,65.4,7.8
E00014637,4.8,6.1,5.8,75.1,8.2
E00014638,5.1,8.4,7.9,74.8,3.7
E00014640,3.7,7.4,8.4,69.6,11
E00014641,9,13.9,9.8,60.7,6.6
E00014643,6.3,9.5,10.3,59.7,14.2
E00166867,20.9,31.3,2.2,41,4.5
E00167291,43.4,18,5.9,21.5,11.2
E00167292,33.3,14,3.3,43.3,6
E00167294,18.6,16.1,18.6,36.4,10.2
E00167295,12.9,14.7,10,54.5,7.9
E00174711,17.1,22.3,15.6,29.9,15.2
E00174714,3.6,9.8,29.5,43.8,13.4
E00174716,14.8,25.3,5.7,45.9,8.3
E00174717,16.8,42.9,5.8,18.3,16.2
E00174718,26.8,26.8,10.2,27.5,8.8
E00174720,10.7,26.3,10.7,40.5,11.8
E00179087,16.2,8.3,3.7,40,31.9
E00179099,5.3,8.5,10.6,62.2,13.4
E00179109,26.4,5.7,5.9,48.1,13.9
E00179136,15.2,7.6,8,60.2,9
E00179145,16.3,4.2,13.1,38,28.5
E00179147,18,12.6,13,37.2,19.2
E00179195,35.9,5,5,48.6,5.4
E00179203,23.4,7,6.1,58.6,4.9
E00179215,18.5,14.7,9.7,36.5,20.6
E00179250,33.4,10.1,7.3,43.1,6.1
E00179261,12.8,10.3,6.2,44.1,26.7
E00183098,27,17.7,7.6,39.5,8.3
E00183115,10.1,15.3,4.8,63.3,6.5
E00183118,10,14.1,11.8,52.4,11.8
E00183134,45.7,2.8,3.3,44,4.2
E00183142,45.7,1.9,6,35.5,10.9
E00183157,8.2,29.2,6.9,42.4,13.3
E00183160,14.6,6.6,4.4,66.4,8
E00183165,9.4,18.4,9.7,57.4,5.1
E00183168,12.7,30.8,18.7,26.9,10.9
E00183172,23.2,0.6,3.9,69,3.2
E00183184,26.3,21.4,6.8,33.9,11.7
E00183198,20.6,12.6,12.3,45.5,9
E00183207,12.9,19.8,8.1,41.6,17.7
E00183215,19.7,8.7,8.7,52.2,10.8
E00183216,13.7,5.9,13.4,56.2,10.8
E00190143,30.3,2.5,2.9,54.6,9.7
