geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00002554,61.7,30.9,7.4,0
E00002555,59,33.3,7.6,0
E00002556,58,34.4,5.2,2.4
E00002571,46,40.3,9.7,4
E00002572,81.5,16.3,1.6,0.5
E00002573,53.3,34.9,9.2,2.6
E00002575,57.5,33.9,7.9,0.8
E00002576,42.7,48.2,8.2,0.9
E00002587,29,54,13.7,3.2
E00002588,55.6,36.1,6.3,2.1
E00002589,69.4,22.4,6,2.2
E00002591,48.4,45.2,6.5,0
E00002592,35.1,56,7.5,1.5
E00002593,35,48.6,12.1,4.3
E00002594,54.1,36.9,4.5,4.5
E00002595,38.7,45.2,14.8,1.3
E00002596,53.4,39.9,6.7,0
E00002597,51.7,38.3,8.7,1.3
E00002598,50,39.6,8.4,1.9
E00002599,56.6,36.6,6.3,0.6
E00002600,42.1,44.6,11.6,1.7
E00002601,62.9,28,6.9,2.3
E00002602,50,38.8,11.2,0
E00002603,65.7,27,5.9,1.5
E00002604,51.4,40.5,7.5,0.6
E00002605,58.8,29.8,8.4,3.1
E00002606,50,40.2,6.9,2.9
E00002809,43.6,49.6,6,0.9
E00002812,36.6,50.4,10.7,2.3
E00002813,49.1,43.6,7.3,0
E00002814,40.5,49.5,9,0.9
E00002817,41.5,50.4,6.5,1.6
E00002818,48.4,43.7,7.9,0
E00002819,49.4,41.6,7.8,1.3
E00002823,45.5,45.5,3,6.1
E00002835,30.8,53.3,10,5.8
E00002841,31.3,48.4,14.8,5.5
E00002842,37.7,51.8,9.6,0.9
E00002843,47.4,45.4,5.2,2.1
E00005978,51.5,38.2,9.6,0.7
E00005980,47.2,35.4,11.1,6.3
E00005993,17.3,46.6,27.8,8.3
E00006008,55.6,36.8,6,1.7
E00006182,53.1,38.1,5.3,3.5
E00006183,57.8,37.3,4.8,0
E00006190,50.7,39.4,8.5,1.4
E00006191,40.6,43.5,12.3,3.6
E00006192,43.3,39.6,13.4,3.7
E00006195,45.8,48.6,5.6,0
E00006197,54.2,36.1,9,0.6
E00006201,46,37.1,15.3,1.6
E00006203,43.8,36.7,13.3,6.3
E00006204,53.2,35.5,7.9,3.4
E00006206,50.4,30.9,13.7,5
E00006207,41.9,38.1,16.1,3.9
E00006208,47.9,30.6,19,2.5
E00006209,61.3,26,12,0.7
E00006210,44.2,42.8,10.9,2.2
E00006211,66.7,28.2,3.6,1.5
E00006212,35.9,39.9,19,5.2
E00006213,67.5,27.4,3.4,1.7
E00006214,31.8,43.2,18.2,6.8
E00006216,53.6,35.2,10.2,1
E00006217,40.5,43.2,12.2,4.1
E00006218,52.3,40.2,5.3,2.3
E00006220,41.3,42.1,12.7,4
E00006221,53.3,32.6,10.9,3.3
E00009359,65.5,30.2,3.6,0.7
E00009360,56.1,35.3,6.5,2.2
E00009361,52.6,43.1,4.3,0
E00009362,45.5,43.1,10.6,0.8
E00009363,51.8,39.5,7.9,0.9
E00009366,75,19.3,3.4,2.3
E00009367,75.5,21.9,1.3,1.3
E00009368,49.6,41.8,7.8,0.7
E00009369,61.1,31,4.8,3.2
E00009373,55.8,37,6.5,0.7
E00009374,53.7,35.2,10.2,0.9
E00009375,61.9,31.7,6.3,0
E00009376,51.4,39.1,9.4,0
E00009377,55.6,38.4,4,2
E00009378,59.4,31,9,0.6
E00009379,77.9,21.5,0.6,0
E00009380,52.8,38.6,7.1,1.6
E00009381,66,29.8,4.3,0
E00009383,66.9,31.2,1.9,0
E00009384,52.2,34.4,12.2,1.1
E00009734,60.7,35,3.4,0.9
E00009794,58.9,36.9,4.3,0
E00009796,36.4,48.8,11.6,3.3
E00009797,62.5,34.2,1.7,1.7
E00009798,66.3,30.8,1.9,1
E00009799,46.3,44.2,7.5,2
E00009800,54.7,43.2,0.7,1.4
E00009801,63.1,31.5,4.7,0.7
E00009802,62,31,7,0
E00009803,43.6,41,13.5,1.9
E00009805,71.1,25,2.3,1.6
E00009806,44.3,43.5,11.5,0.8
E00009807,65.9,31.2,2.9,0
E00009808,57.9,34.7,6.3,1.1
E00009809,47.3,40.9,10,1.8
E00009810,43.3,40.9,11.8,3.9
E00009811,67.9,31.4,0,0.7
E00009812,67.6,26.1,5.4,0.9
E00009813,44.8,46.4,8,0.8
E00009815,49.6,42.5,7.1,0.8
E00009816,30.2,58.5,7.5,3.8
E00009817,58,34.6,6.2,1.2
E00009826,69.4,27.9,2.7,0
E00009827,56.9,33.1,8.5,1.5
E00009828,52.1,41,6.8,0
E00009829,65.1,32.1,2.8,0
E00009830,69.3,26,4.7,0
E00009831,59.5,36.4,4.1,0
E00014446,71.8,23.6,4.5,0
E00014450,49,36.3,11.8,2.9
E00014451,44.8,47.4,4.3,3.4
E00014453,60.2,33.7,4.1,2
E00014456,26.5,49.6,21.4,2.6
E00014458,30.5,46.7,22.9,0
E00014460,38.9,50,10.4,0.7
E00014615,42.9,49.6,6.7,0.8
E00014619,63,26.9,5.6,4.6
E00014620,43.5,43.5,12,0.9
E00014624,67.4,26.3,6.3,0
E00014625,42.9,38.8,14.3,4.1
E00014627,57.4,33.7,6.9,2
E00014629,60.2,30.1,8.6,1.1
E00014630,63,33.3,3.7,0
E00014631,59.3,35.8,4.9,0
E00014632,60.5,31.6,5.3,2.6
E00014633,48.1,38.8,12.4,0.8
E00014635,48.5,43.7,3.9,3.9
E00014636,43.1,46.3,8.1,2.4
E00014637,39.6,45.8,13.2,1.4
E00014638,42.9,44.9,12.2,0
E00014640,44.1,41.7,13.4,0.8
E00014641,65.7,31.4,2.9,0
E00014643,57.1,33.6,6.7,2.5
E00166867,60.9,31.3,4.7,3.1
E00167291,84.9,15.1,0,0
E00167292,80.7,18.5,0.7,0
E00167294,46.7,40,8.9,4.4
E00167295,50,40.4,6.7,2.9
E00174711,85.3,14.7,0,0
E00174714,50,41.7,6.3,2.1
E00174716,54.8,39.8,5.4,0
E00174717,69.5,23.2,7.3,0
E00174718,72.5,26,1.5,0
E00174720,69.8,25,5.2,0
E00179087,23.6,44.5,23.6,8.2
E00179099,45.7,45.7,8.7,0
E00179109,81.6,17.8,0.6,0
E00179136,90.4,9.6,0,0
E00179145,67.3,28.3,3.8,0.6
E00179147,60.2,38.9,0.9,0
E00179195,78.3,21.7,0,0
E00179203,81.5,16.3,2.2,0
E00179215,61.2,30.6,8.2,0
E00179250,80.8,18.2,0,1
E00179261,43.2,52.7,4.1,0
E00183098,61.2,38.8,0,0
E00183115,47.9,52.1,0,0
E00183118,56.9,34.5,8.6,0
E00183134,52.2,40.3,6,1.5
E00183142,72.2,23.8,3.3,0.7
E00183157,66.4,27.9,4.3,1.4
E00183160,63.6,27.3,9.1,0
E00183165,58,34.4,6.1,1.5
E00183168,78.8,21.2,0,0
E00183172,63.5,27.1,6.3,3.1
E00183184,55.9,42.6,1.5,0
E00183198,57.8,35.2,6.3,0.8
E00183207,50,34.5,10.9,4.5
E00183215,65.1,28.9,4.8,1.2
E00183216,67,33,0,0
E00190143,87.5,12.5,0,0
