geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00002554,75.6,20.5,3.8
E00002555,74.7,19.3,6
E00002556,72.9,19.5,7.7
E00002571,81.8,16.8,1.4
E00002572,57.3,30.6,12.1
E00002573,90.9,7.7,1.5
E00002575,86.1,9.8,4.1
E00002576,85.3,13.2,1.5
E00002587,85.6,10.6,3.7
E00002588,74.2,17.8,8.1
E00002589,61.8,29.2,9.1
E00002591,74.2,21.8,3.9
E00002592,80.9,17.2,1.9
E00002593,80.6,16.1,3.4
E00002594,66.8,26.8,6.3
E00002595,81.8,16.2,2
E00002596,69,23.6,7.4
E00002597,82,15.9,2.1
E00002598,75.5,19.4,5.1
E00002599,86.7,12.1,1.2
E00002600,80.6,16.9,2.5
E00002601,68.9,24.8,6.3
E00002602,82.8,13.3,3.9
E00002603,72.2,19.8,8
E00002604,68.7,25.8,5.4
E00002605,89.1,8.2,2.7
E00002606,83.7,10.7,5.6
E00002809,76,18.4,5.6
E00002812,87.6,11.7,0.6
E00002813,85.3,12,2.7
E00002814,84.9,11.6,3.5
E00002817,80.3,17.2,2.6
E00002818,86,10.1,3.9
E00002819,78.7,17.5,3.8
E00002823,77.7,21.5,0.9
E00002835,73.5,22.8,3.7
E00002841,74.3,20.9,4.7
E00002842,76.5,19.5,4
E00002843,82.5,13.9,3.6
E00005978,78.5,18.3,3.2
E00005980,69.8,25,5.2
E00005993,78.7,18.5,2.8
E00006008,72.6,23.3,4.1
E00006182,66.4,22.6,10.9
E00006183,55.1,38,6.9
E00006190,65.8,21.8,12.4
E00006191,69.2,22.4,8.5
E00006192,73,22.3,4.7
E00006195,66.7,25.9,7.4
E00006197,69.2,24.1,6.7
E00006201,75.1,18.3,6.6
E00006203,79.1,19,1.9
E00006204,65.9,28.7,5.4
E00006206,60.3,34,5.7
E00006207,70.1,24.6,5.3
E00006208,73.9,20.7,5.4
E00006209,50.7,40.1,9.2
E00006210,69.7,25.3,5.1
E00006211,56.6,38.3,5.1
E00006212,71.2,22.1,6.7
E00006213,64,26.4,9.5
E00006214,78,18.5,3.6
E00006216,69.5,24.8,5.7
E00006217,73,20.3,6.7
E00006218,69.4,22.9,7.8
E00006220,60.6,33.3,6
E00006221,79.8,18,2.2
E00009359,70.6,22.1,7.2
E00009360,70,24.5,5.4
E00009361,78.2,19.2,2.6
E00009362,76.9,19.7,3.4
E00009363,76.4,18.8,4.8
E00009366,73.1,24.2,2.7
E00009367,76.9,19.6,3.5
E00009368,77.3,18.5,4.2
E00009369,76.5,19.9,3.6
E00009373,80.1,17,2.9
E00009374,78.7,17.9,3.4
E00009375,81.5,15.4,3.1
E00009376,83.2,13.6,3.2
E00009377,77.1,18.8,4.1
E00009378,78,18.8,3.2
E00009379,74.7,20.3,5.1
E00009380,75.1,16.7,8.2
E00009381,78.8,15.8,5.4
E00009383,77.2,17.8,5
E00009384,86.7,11.8,1.5
E00009734,78.2,19.4,2.4
E00009794,78.9,16.2,4.9
E00009796,81.1,16.5,2.4
E00009797,74.9,18.5,6.6
E00009798,80.8,14.7,4.6
E00009799,77.2,19.7,3.1
E00009800,76.3,18,5.8
E00009801,73.2,21.3,5.4
E00009802,68.9,27.1,4.1
E00009803,78,19.8,2.3
E00009805,75.3,20,4.7
E00009806,84.5,11.4,4.1
E00009807,71.5,24.7,3.8
E00009808,77.5,17.8,4.7
E00009809,81.5,13.7,4.8
E00009810,76.6,16.2,7.1
E00009811,76.6,18.7,4.7
E00009812,73.9,22.5,3.6
E00009813,79.3,17.6,3.1
E00009815,83.9,14.8,1.3
E00009816,85.1,13.5,1.4
E00009817,73.3,24.6,2.1
E00009826,77.1,18.5,4.4
E00009827,73.5,22.7,3.7
E00009828,76.7,17.3,6.1
E00009829,72.8,19.5,7.7
E00009830,71,24.8,4.2
E00009831,70.8,25.2,4
E00014446,74.8,21.8,3.4
E00014450,83.9,12.6,3.5
E00014451,77.3,20,2.7
E00014453,76.7,20.6,2.8
E00014456,82.6,16.1,1.3
E00014458,90.8,8.4,0.8
E00014460,87.3,11.7,0.9
E00014615,81,14.6,4.5
E00014619,80.9,16,3.1
E00014620,83.4,12.8,3.8
E00014624,86.6,10.8,2.6
E00014625,84.9,12.5,2.6
E00014627,77.9,18.9,3.3
E00014629,72.4,25,2.6
E00014630,83.9,11.6,4.5
E00014631,85,13.3,1.7
E00014632,82.4,15.1,2.5
E00014633,86.5,12.2,1.4
E00014635,84.6,14.6,0.8
E00014636,88.5,9,2.5
E00014637,81.3,17.1,1.6
E00014638,89.9,9.6,0.5
E00014640,84.2,13.4,2.4
E00014641,87.8,7,5.2
E00014643,79.9,18,2
E00166867,74.8,20.6,4.6
E00167291,65.1,33.8,1
E00167292,71.7,28.3,0
E00167294,83.8,12,4.3
E00167295,79.9,15.6,4.5
E00174711,46.6,37.7,15.7
E00174714,66.3,21.2,12.5
E00174716,81.4,16.4,2.3
E00174717,67,25,8
E00174718,59.1,30.4,10.5
E00174720,55.2,36.1,8.7
E00179087,65.1,27.6,7.3
E00179099,73,23.2,3.7
E00179109,54.8,41.7,3.5
E00179136,70.4,28.5,1.1
E00179145,52.8,41.3,5.9
E00179147,61.6,33.6,4.8
E00179195,66.2,32.9,0.9
E00179203,68.2,29.8,2.1
E00179215,68.6,28.9,2.5
