geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00002554,71.6,7.4,4.1,16.9
E00002555,62.5,13.9,6.9,16.7
E00002556,63.2,15.1,4.7,17
E00002571,75.4,15.6,1.6,7.4
E00002572,52.7,5.5,1.6,40.1
E00002573,79.6,9.9,2.6,7.9
E00002575,74.8,13.4,0.8,11
E00002576,81.5,8.3,0.9,9.3
E00002587,74.6,18.3,0.8,6.3
E00002588,71,9.7,2.1,17.2
E00002589,55.2,11.5,5.5,27.9
E00002591,65.6,13.6,5.2,15.6
E00002592,77.4,7.5,2.3,12.8
E00002593,67.6,22.3,2.9,7.2
E00002594,57.5,16.3,3.3,22.9
E00002595,75,10.9,6.4,7.7
E00002596,58.1,12.3,5.6,24
E00002597,73.6,10.8,3.4,12.2
E00002598,67.5,9.7,5.2,17.5
E00002599,85.6,6.9,2.3,5.2
E00002600,75,12.5,0.8,11.7
E00002601,63.8,13.2,4,19
E00002602,73.2,11.8,3.3,11.8
E00002603,63.9,8.3,2.4,25.4
E00002604,59.3,9,4,27.7
E00002605,86.2,6.2,0,7.7
E00002606,82.4,7.8,0,9.8
E00002809,70.9,14.5,3.4,11.1
E00002812,85.6,7.6,3.8,3
E00002813,78.2,8.2,1.8,11.8
E00002814,81.4,11.5,0.9,6.2
E00002817,75,12.9,3.2,8.9
E00002818,82.2,10.9,1.6,5.4
E00002819,72.1,14.3,3.9,9.7
E00002823,72.7,9.1,7.1,11.1
E00002835,56.3,24.4,0.8,18.5
E00002841,63,16.5,2.4,18.1
E00002842,65.5,17.2,5.2,12.1
E00002843,74.2,8.2,2.1,15.5
E00005978,76.3,9.6,3,11.1
E00005980,65.3,14.6,2.1,18.1
E00005993,63.7,14.8,4.4,17
E00006008,70.1,12,1.7,16.2
E00006182,56.3,10.7,6.3,26.8
E00006183,48.5,8.4,8.4,34.7
E00006190,61.8,11.1,3.5,23.6
E00006191,61.8,13.2,2.2,22.8
E00006192,64.1,10.2,5.4,20.4
E00006195,62.5,9.7,5.6,22.2
E00006197,62.2,13.4,5.8,18.6
E00006201,64.8,22.4,1.6,11.2
E00006203,67.2,19.2,4,9.6
E00006204,51.8,23.4,1.5,23.4
E00006206,50.4,25.5,2.8,21.3
E00006207,56.5,19.5,2.6,21.4
E00006208,62.8,19,5,13.2
E00006209,41.3,24.7,4,30
E00006210,66.4,10.9,1.5,21.2
E00006211,44.6,16.3,1,38.1
E00006212,56.6,20.4,3.9,19.1
E00006213,58.1,10.3,6,25.6
E00006214,72.3,13.1,3.8,10.8
E00006216,57.9,14.9,7.2,20
E00006217,69.3,14.7,4,12
E00006218,63.4,8.4,2.3,26
E00006220,53.8,23.1,4.6,18.5
E00006221,72.7,12.6,3.3,11.5
E00009359,65,8,2.9,24.1
E00009360,60.3,19.1,4.3,16.3
E00009361,69.2,17.1,6,7.7
E00009362,69.8,16.3,3.9,10.1
E00009363,64,24.6,1.8,9.6
E00009366,67,4.5,4.5,23.9
E00009367,71.9,10.5,1.3,16.3
E00009368,73.4,13.7,2.2,10.8
E00009369,68,14.1,2.3,15.6
E00009373,73,14.6,4.4,8
E00009374,74.3,13.8,1.8,10.1
E00009375,75.4,11.1,0,13.5
E00009376,77,12.2,3.6,7.2
E00009377,75.5,9.2,1,14.3
E00009378,65.2,16.1,4.5,14.2
E00009379,73.6,3.1,1.8,21.5
E00009380,70.1,14.2,0.8,15
E00009381,74.5,11.7,1.1,12.8
E00009383,66.9,19.5,6.5,7.1
E00009384,79.8,9,3.4,7.9
E00009734,72.6,10.3,1.7,15.4
