areacd,heating_type_3a-001,heating_type_3a-002
E00039619,1.3,98.7
E00039620,1.3,98.7
E00039622,0,100
E00039624,0.6,99.4
E00039625,0.6,99.4
E00039626,0.6,99.4
E00039627,0.8,99.2
E00039628,3.1,96.9
E00039629,4.5,95.5
E00039630,0.7,99.3
E00039631,0,100
E00039632,0,100
E00039633,2.4,97.6
E00039634,0,100
E00039635,3,97
E00039636,4.3,95.7
E00039637,1.5,98.5
E00039638,0,100
E00039639,0.8,99.2
E00039640,0,100
E00039645,0.7,99.3
E00039646,0,100
E00039648,0,100
E00039649,0,100
E00039650,0,100
E00039651,0.7,99.3
E00039652,0,100
E00039666,2.6,97.4
E00039667,0.7,99.3
E00039668,2.5,97.5
E00039669,0.7,99.3
E00039670,0.6,99.4
E00039671,1.6,98.4
E00039672,0.7,99.3
E00039673,2.7,97.3
E00039674,4.9,95.1
E00039675,1.8,98.2
E00039676,1.8,98.2
E00039677,0,100
E00039678,0,100
E00039679,2,98
E00039680,0,100
E00039681,1.7,98.3
E00039682,1.1,98.9
E00039691,1.6,98.4
E00039695,1.8,98.2
E00039697,0.7,99.3
E00039698,0,100
E00039700,0.7,99.3
E00039703,1.7,98.3
E00039705,2.1,97.9
E00039707,0,100
E00039708,0.9,99.1
E00039710,2.1,97.9
E00039713,0.8,99.2
E00039714,0,100
E00039716,1.5,98.5
E00039717,0,100
E00039718,0,100
E00039719,0,100
E00039720,0,100
E00039721,1.3,98.7
E00039722,0,100
E00039730,0.8,99.2
E00039734,5.1,94.9
E00039736,0.8,99.2
E00039741,2.4,97.6
E00039744,0,100
E00039746,0,100
E00039806,0,100
E00039811,1.6,98.4
E00039816,1.5,98.5
E00039837,2.1,97.9
E00039897,1.7,98.3
E00039899,2,98
E00039900,0.7,99.3
E00039902,1.6,98.4
E00039907,0,100
E00039910,1.4,98.6
E00039911,1.1,98.9
E00039912,0,100
E00039913,3.8,96.2
E00039914,1,99
E00039917,1.9,98.1
E00039918,2.4,97.6
E00039919,1.8,98.2
E00039920,0,100
E00039921,0,100
E00039922,0,100
E00039923,2.9,97.1
E00039924,1.7,98.3
E00039925,5.7,94.3
E00039926,2.6,97.4
E00039929,0,100
E00039931,3.5,96.5
E00039932,0.9,99.1
E00039933,0,100
E00039934,0.9,99.1
E00039935,0,100
E00039936,0,100
E00039937,3.3,96.7
E00039938,2.9,97.1
E00039939,1.1,98.9
E00039940,2.4,97.6
E00039941,1.3,98.7
E00039942,2.1,97.9
E00040035,0,100
E00040163,0.4,99.6
E00040372,0,100
E00040399,2,98
E00040400,1.6,98.4
E00040401,0.6,99.4
E00040402,2.5,97.5
E00040403,0.8,99.2
E00040404,0.8,99.2
E00040405,5.6,94.4
E00040406,2,98
E00040407,0.8,99.2
E00040408,1.5,98.5
E00040409,2,98
E00040410,4.3,95.7
E00040411,0.5,99.5
E00040412,1.5,98.5
E00040413,2.5,97.5
E00040414,0.8,99.2
E00040415,2.2,97.8
E00040416,3.7,96.3
E00040417,3.8,96.2
E00040418,0.7,99.3
E00040419,0.9,99.1
E00040420,0.7,99.3
E00040421,0.8,99.2
E00040422,1.8,98.2
E00040423,2.1,97.9
E00040424,0,100
E00040425,1,99
E00040426,1.4,98.6
E00040427,2.1,97.9
E00040428,2.2,97.8
E00040429,1.1,98.9
E00040430,2.6,97.4
E00040431,1.5,98.5
E00040432,2.1,97.9
E00040433,2.4,97.6
E00040434,0,100
E00040435,3.3,96.7
E00040436,0.8,99.2
E00040437,3.7,96.3
E00040438,0.9,99.1
E00040439,0,100
E00040440,0.9,99.1
E00040441,0,100
E00040442,0.7,99.3
E00040443,1.6,98.4
E00040444,0,100
E00040445,1,99
E00040446,0,100
E00040447,1.4,98.6
E00040448,2.2,97.8
E00040449,0.8,99.2
E00040450,1.4,98.6
E00040451,1.8,98.2
E00040452,0,100
E00040453,6.4,93.6
E00040454,0.8,99.2
E00040455,0,100
E00040456,2.6,97.4
E00040457,1,99
E00040458,0,100
E00040459,3,97
E00040460,0.6,99.4
E00040461,1.8,98.2
E00040525,1.7,98.3
E00040526,0,100
E00040527,0,100
E00040528,0.8,99.2
E00040529,0.6,99.4
E00040530,0.9,99.1
E00040532,0.8,99.2
E00040533,0.9,99.1
E00040534,0,100
E00040535,1.4,98.6
E00040536,0.8,99.2
E00040537,0.9,99.1
E00040538,2.6,97.4
E00040539,0,100
E00040540,0.7,99.3
E00040541,3,97
E00040542,2.2,97.8
E00040543,2.1,97.9
E00040544,0.8,99.2
E00040545,1.5,98.5
E00040546,0.8,99.2
