areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00039619,10.3,16.6,61.1,12
E00039620,8,12.3,72.2,7.4
E00039622,2.4,21.3,64.6,11.8
E00039624,9.7,17.8,66.5,5.9
E00039625,7.9,19,64.3,8.7
E00039626,6,19.1,68.9,6
E00039627,13.6,24,55.2,7.2
E00039628,12.5,22.7,55.7,9.1
E00039629,8.5,18.9,67.1,5.5
E00039630,6.1,32.1,53.3,8.5
E00039631,8.7,25.3,58.7,7.3
E00039632,10.5,19.3,60.8,9.4
E00039633,8.5,22,59.9,9.6
E00039634,10.7,24.9,55,9.5
E00039635,10.9,22.9,60,6.3
E00039636,6.3,16.1,68.5,9.1
E00039637,7,25.9,59.4,7.7
E00039638,7.9,21.8,61.2,9.1
E00039639,9.4,18.9,64.2,7.5
E00039640,12.9,30.2,50,6.9
E00039645,10.3,24.7,60.8,4.1
E00039646,8.8,24.3,58.1,8.8
E00039648,13,23.6,54.5,8.9
E00039649,5.2,27.1,64.6,3.1
E00039650,7.1,19.9,61.5,11.5
E00039651,7.5,22.9,62.6,7
E00039652,12.1,21.8,62.1,4
E00039666,6.1,22.3,65.9,5.6
E00039667,8.9,19.2,67.1,4.8
E00039668,12.5,27.9,50,9.6
E00039669,6.7,25.8,60.1,7.4
E00039670,11.3,21.7,61.1,5.9
E00039671,9.5,19,63.3,8.2
E00039672,12.2,21.2,58.3,8.3
E00039673,9.5,23.3,59.3,7.9
E00039674,19.2,20,56.2,4.6
E00039675,10.7,17.5,62.7,9.1
E00039676,4,23,64.3,8.7
E00039677,5.8,23.9,61.6,8.7
E00039678,11.5,21.8,59.8,6.9
E00039679,6.4,17.6,68,8
E00039680,10.3,21.4,63.4,4.8
E00039681,9.6,22.6,63.7,4.1
E00039682,11.5,22.1,58,8.4
E00039691,11.2,19.8,62.9,6
E00039695,10.7,22.8,59.1,7.4
E00039697,4.6,19,69.5,6.9
E00039698,11.4,21.1,59.6,7.9
E00039700,8.1,17.4,69.1,5.4
E00039703,6.8,17.8,68.6,6.8
E00039705,8.9,21.5,62.2,7.4
E00039707,10.7,15.7,64.5,9.1
E00039708,9.8,19.7,67.4,3
E00039710,5.4,20.1,70.5,4
E00039713,7,21,67.1,4.9
E00039714,6.3,20,68.4,5.3
E00039716,12,22.3,59,6.6
E00039717,11.3,21.8,62.4,4.5
E00039718,10.4,20.9,60,8.7
E00039719,11.2,24.6,59.7,4.5
E00039720,11,21.9,61,6.2
E00039721,6.7,25,55.5,12.8
E00039722,7.7,23.1,57.3,11.9
E00039730,7.9,27.2,56.3,8.6
E00039734,6.4,30,53.6,10
E00039736,7.6,20.7,64.1,7.6
E00039741,1.4,27.8,65.3,5.6
E00039744,9,24.1,60,6.9
E00039746,7.7,26.5,53.5,12.3
E00039806,20.8,11.7,58.3,9.2
E00039811,47.4,22.7,28.9,1
E00039816,25.3,20.9,50,3.8
E00039837,23.1,11.9,58.7,6.3
E00039897,8.6,23,61.2,7.2
E00039899,13.9,14.8,67.6,3.7
E00039900,12.7,17.9,60.4,9
E00039902,7,24.1,64,4.8
E00039907,10.2,33.6,51.8,4.4
E00039910,8.2,35.2,49.2,7.4
E00039911,9.9,28.4,59.3,2.5
E00039912,11.3,30,53.3,5.3
E00039913,6.8,33.3,54.7,5.1
E00039914,19.8,27.2,46.9,6.2
E00039917,8.1,34.9,53.5,3.5
E00039918,8.6,26.9,61.3,3.2
E00039919,10.5,41.9,43,4.7
E00039920,15.7,30.3,53.9,0
E00039921,9.4,28.9,61.7,0
E00039922,8.1,30.3,51.5,10.1
E00039923,7.4,31.5,51.9,9.3
E00039924,14,30,52,4
E00039925,17.7,17.7,58.1,6.5
E00039926,1.2,37.8,57.3,3.7
E00039929,11.6,25.6,54.7,8.1
E00039931,9.9,11.9,75.2,3
E00039932,9.6,18.4,63.2,8.8
E00039933,7.2,21.6,62.2,9
E00039934,10.5,27.5,58.2,3.9
E00039935,12,20.5,62.4,5.1
E00039936,8.5,28.2,55.9,7.4
E00039937,12.6,12.6,70.5,4.2
E00039938,10.8,21.5,58.5,9.2
E00039939,5.6,23.4,64.5,6.5
E00039940,5.2,28.9,58.8,7.2
E00039941,11.1,26.8,55.6,6.5
E00039942,9,34.1,52.7,4.2
E00040035,6,28.2,57.3,8.5
E00040163,11.7,16.4,59.8,12.1
E00040372,11.4,24.1,54.4,10.1
E00040399,13.3,20.4,59.2,7.1
E00040400,13.3,26.1,51.5,9.1
E00040401,8.3,19.4,65.7,6.5
E00040402,7.7,22.4,64.3,5.6
E00040403,6.6,28.5,55.5,9.5
E00040404,10.7,19,61.9,8.3
E00040405,9.1,29.9,54.5,6.5
E00040406,9.9,24.1,59.2,6.8
E00040407,7.2,44.9,43.5,4.3
