areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00039619,88.2,8.4,3.5
E00039620,79.4,15.2,5.4
E00039622,83.6,13.1,3.3
E00039624,86.1,11.8,2.1
E00039625,71.1,18.5,10.4
E00039626,85,12.4,2.5
E00039627,73.5,19.1,7.4
E00039628,80.3,12.4,7.3
E00039629,80.6,15,4.5
E00039630,84.3,13.3,2.5
E00039631,80,14.8,5.2
E00039632,86.3,10.3,3.4
E00039633,89.4,8.3,2.3
E00039634,82.4,14.1,3.5
E00039635,80.3,13.9,5.8
E00039636,68.5,16.5,15
E00039637,84,10.2,5.8
E00039638,87,10.1,2.9
E00039639,85.6,10.8,3.6
E00039640,78,13.6,8.3
E00039645,61,22.9,16.1
E00039646,83.3,11.7,5
E00039648,76.7,16.4,6.9
E00039649,80.2,12.5,7.3
E00039650,82.6,12.4,5
E00039651,87.5,10.7,1.8
E00039652,82.6,11.5,5.9
E00039666,81,13.8,5.2
E00039667,78.3,14.9,6.8
E00039668,86.7,11.7,1.6
E00039669,85.6,9.4,5
E00039670,82.2,13.5,4.3
E00039671,79.8,13.8,6.4
E00039672,85.8,10.4,3.9
E00039673,81.5,12.9,5.6
E00039674,73.1,17.2,9.7
E00039675,88,8.7,3.3
E00039676,80.1,14.6,5.2
E00039677,81.2,14.1,4.7
E00039678,81.9,14.8,3.2
E00039679,85.7,10.3,4
E00039680,84.4,13.4,2.3
E00039681,84.3,9.8,5.9
E00039682,85.6,10.7,3.7
E00039691,74.8,18.6,6.6
E00039695,85.9,10.9,3.3
E00039697,83.9,12.3,3.8
E00039698,76.1,17.8,6.2
E00039700,81.3,13.8,4.9
E00039703,74.6,17.4,8
E00039705,73,18.6,8.5
E00039707,77.6,16.5,5.9
E00039708,82.9,13.2,3.8
E00039710,82.1,15.5,2.4
E00039713,75.9,15,9.2
E00039714,84.1,13.1,2.8
E00039716,84.5,12.1,3.4
E00039717,71.9,20.2,7.9
E00039718,74.3,17,8.7
E00039719,81.2,13.3,5.5
E00039720,87.5,11.1,1.4
E00039721,77.6,17.3,5.1
E00039722,80.6,14.4,5
E00039730,74.1,15.5,10.4
E00039734,75.2,16.3,8.5
E00039736,84.4,11.7,3.9
E00039741,65.6,22.6,11.8
E00039744,78.1,13.3,8.6
E00039746,79.3,16.6,4.1
E00039806,91.4,5,3.6
E00039811,92,8,0
E00039816,87.1,9.8,3.2
E00039837,90.3,8.3,1.5
E00039897,88.2,8.4,3.4
E00039899,85.6,9.3,5.1
E00039900,72.1,16,11.9
E00039902,83.2,10.6,6.2
E00039907,79.4,15.1,5.6
E00039910,68,20.8,11.2
E00039911,81.1,12.3,6.6
E00039912,79.8,11.9,8.3
E00039913,77,13.9,9.1
E00039914,74.9,17.4,7.7
E00039917,76,16.2,7.9
E00039918,79.2,12.3,8.4
E00039919,74.8,17.9,7.3
E00039920,75.4,15.1,9.6
E00039921,83.2,12.4,4.4
E00039922,78.8,13.2,8
E00039923,78.2,12.3,9.5
E00039924,78.5,12.6,8.9
E00039925,64.5,24.9,10.7
E00039926,78,10.6,11.4
E00039929,71.1,20.7,8.2
E00039931,80.1,14.7,5.2
E00039932,77,17.5,5.6
E00039933,79.1,13.6,7.3
E00039934,78,16.6,5.4
E00039935,76.1,16.9,7
E00039936,82.5,11.4,6.1
E00039937,64.8,21.6,13.7
E00039938,82.2,13.1,4.7
E00039939,82.5,12.4,5.1
E00039940,80.5,16.4,3.1
E00039941,72.3,19.1,8.5
E00039942,81.5,9.5,8.9
E00040035,84.2,11.7,4
E00040163,81.1,13.2,5.7
E00040372,77.7,17.3,5
E00040399,81.4,14.5,4.1
E00040400,83.2,12,4.8
E00040401,82.4,14.9,2.7
E00040402,85.3,8.9,5.8
E00040403,82.3,11.5,6.2
