areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00130751,7.7,14.9,64.1,13.3
E00130752,7.6,19.3,60.1,13
E00130753,15.6,10.2,50.8,23.4
E00130754,8.4,18.7,55.1,17.8
E00130756,13,19.5,53,14.6
E00130757,7.2,21.2,56.3,15.4
E00130758,13.8,15.3,50.9,20
E00130847,10.2,18.7,61.4,9.6
E00130849,10.3,12,59.8,17.9
E00130850,14.3,20,57.1,8.6
E00130851,9.5,21.2,61.5,7.8
E00130852,7.1,18.2,60.6,14.1
E00130853,7.1,28.6,55.4,8.9
E00130854,13.5,17.3,58.6,10.5
E00130855,9.7,24.3,56.9,9
E00130856,7.3,23,58.8,10.9
E00130858,3.9,22.5,63.6,10.1
E00130859,4.4,18.9,67.3,9.4
E00130860,8.8,15.9,55.9,19.4
E00130861,12.7,25.4,48.5,13.4
E00130862,8.9,19.4,60.2,11.5
E00130863,13.2,18.9,54.1,13.8
E00130864,9,18.8,55.6,16.7
E00130865,13.3,14.1,63.3,9.4
E00130866,11.4,17.7,55.7,15.2
E00130867,7.4,14.8,68.5,9.3
E00130868,14.6,20.2,52.8,12.4
E00130869,14.7,17.6,52.9,14.7
E00130871,8.2,16.4,62.1,13.2
E00130872,15.8,12.3,55.3,16.7
E00130873,9.6,19.1,57.3,14
E00130943,8.9,10.9,62.4,17.8
E00130944,10.9,16.1,50.4,22.6
E00130948,12.6,14,50,23.4
E00130949,9.7,20.4,53.1,16.8
E00130960,14.2,21.3,48.8,15.7
E00130961,11.7,15.3,48.5,24.5
E00130995,14.7,15.6,49.4,20.3
E00137248,7,17.6,61.3,14.1
E00137249,9,16,62.2,12.8
E00137253,7.9,13.2,66.5,12.3
E00137254,7.1,17.2,66.7,9.1
E00137255,7.7,11.7,68.4,12.2
E00137265,6.5,20.1,65.7,7.7
E00137266,8.5,14.6,70.1,6.8
E00137267,8.2,16.5,62.9,12.4
E00137268,6.5,20.4,65.6,7.5
E00137269,9.2,16.8,61.8,12.2
E00137290,9,11.2,66.3,13.5
E00137291,15.7,26,48,10.2
E00137292,12.3,21.7,57.2,8.7
E00137294,8.8,15.7,66.7,8.8
E00137295,10.3,21.9,58.2,9.6
E00137296,9.3,20.5,57,13.2
E00137297,7.8,9.8,67.4,15
E00137298,7.9,20.5,58.3,13.4
E00137299,12.2,17.4,53,17.4
E00137300,17.4,14.9,43.5,24.2
E00137312,7.5,25.8,51.7,15
E00137313,15.5,13.5,54.7,16.2
E00137314,12.5,13.5,62.5,11.5
E00137315,11.8,21.3,51.2,15.7
E00137316,8.2,18,57.4,16.4
E00137317,15.7,15.2,56.9,12.2
