areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00130751,10.7,78.7,10.7
E00130752,7.8,78,14.2
E00130753,19.2,71.8,9
E00130754,14.1,65.1,20.8
E00130756,11.5,70.5,18
E00130757,6.5,73.8,19.6
E00130758,16,66,17.9
E00130847,14.7,68.8,16.5
E00130849,12,66,22
E00130850,9.8,75.6,14.6
E00130851,17.6,72.2,10.2
E00130852,11.7,75,13.3
E00130853,2.7,79.5,17.8
E00130854,6.4,81.6,12.1
E00130855,8.5,79.5,12
E00130856,6.3,70.8,22.9
E00130858,7,70.7,22.3
E00130859,15.3,64.3,20.4
E00130860,10.8,69.9,19.4
E00130861,16,75.3,8.6
E00130862,9.9,72.1,18
E00130863,8.5,76.8,14.8
E00130864,7.8,82.4,9.8
E00130865,13.8,62.1,24.1
E00130866,4.7,85,10.3
E00130867,8.7,70.4,20.9
E00130868,9.7,78.8,11.5
E00130869,9.3,79.3,11.3
E00130871,18.3,56.7,25
E00130872,6,74.4,19.7
E00130873,14.9,56.3,28.7
E00130943,8.1,67.6,24.3
E00130944,13.2,64.7,22.1
E00130948,14,72.7,13.3
E00130949,17.3,65.4,17.3
E00130960,17.6,68.9,13.4
E00130961,18.7,72,9.3
E00130995,10.3,73.5,16.1
E00137248,16,71,13
E00137249,12.7,72.2,15.2
E00137253,14.2,70.8,15.1
E00137254,10.5,74.7,14.7
E00137255,13.1,59.8,27.1
E00137265,10.8,75.4,13.8
E00137266,19.4,69.9,10.8
E00137267,19.2,65.4,15.4
E00137268,15.9,59.8,24.4
E00137269,15.9,61.4,22.7
E00137290,19.5,61,19.5
E00137291,6.3,78.6,15.2
E00137292,14.5,76.1,9.4
E00137294,12.2,80.5,7.3
E00137295,2,69.1,28.9
E00137296,6.6,85.1,8.3
E00137297,9.9,72.5,17.6
E00137298,10.1,74.6,15.2
E00137299,7.1,79.4,13.5
E00137300,12.2,82.9,4.9
E00137312,6.5,78.5,15
E00137313,11.1,69.2,19.7
E00137314,9.6,80.8,9.6
E00137315,15,59.2,25.8
E00137316,9.2,85.3,5.5
E00137317,9.3,74.4,16.3
E00137349,13.5,72.3,14.2
E00137352,8,83.2,8.8
E00137353,19.1,64.1,16.8
E00137379,12.8,77.4,9.8
E00137380,16.8,69.5,13.7
E00137381,19.6,65.2,15.2
E00137382,14.7,71.6,13.8
E00137396,12.2,82.7,5
E00137397,9.8,79.4,10.8
E00137398,9.2,78.2,12.7
E00137399,15.8,56.8,27.4
E00137400,15.4,65.4,19.1
E00137401,9.3,67,23.7
