areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00130751,94.8,5.2
E00130752,95.6,4.4
E00130753,97.1,2.9
E00130754,95.5,4.5
E00130756,95.8,4.2
E00130757,95.8,4.2
E00130758,96.9,3.1
E00130847,94.6,5.4
E00130849,92.8,7.2
E00130850,95.9,4.1
E00130851,90.7,9.3
E00130852,93.5,6.5
E00130853,95.1,4.9
E00130854,93.2,6.8
E00130855,88.3,11.7
E00130856,89.6,10.4
E00130858,93.8,6.2
E00130859,91.1,8.9
E00130860,86.2,13.8
E00130861,97.2,2.8
E00130862,87.3,12.7
E00130863,93.4,6.6
E00130864,91.4,8.6
E00130865,93,7
E00130866,97.1,2.9
E00130867,85,15
E00130868,89.8,10.2
E00130869,94.9,5.1
E00130871,88.4,11.6
E00130872,91.4,8.6
E00130873,92.8,7.2
E00130943,79,21
E00130944,92.5,7.5
E00130948,95.6,4.4
E00130949,89.9,10.1
E00130960,95.1,4.9
E00130961,95.3,4.7
E00130995,97.2,2.8
E00137248,84.6,15.4
E00137249,88.9,11.1
E00137253,85.2,14.8
E00137254,88.7,11.3
E00137255,86.4,13.6
E00137265,85.2,14.8
E00137266,82.4,17.6
E00137267,88.6,11.4
E00137268,93.8,6.2
E00137269,87.5,12.5
E00137290,90.8,9.2
E00137291,95.3,4.7
E00137292,95.7,4.3
E00137294,96.4,3.6
E00137295,97.1,2.9
E00137296,94,6
E00137297,93.1,6.9
E00137298,92.9,7.1
E00137299,95.6,4.4
E00137300,93.2,6.8
E00137312,99.6,0.4
E00137313,93.4,6.6
E00137314,94.8,5.2
E00137315,98.1,1.9
E00137316,94.1,5.9
E00137317,95.9,4.1
E00137349,93.3,6.7
E00137352,95,5
E00137353,94.1,5.9
E00137379,93.1,6.9
E00137380,90.8,9.2
E00137381,90,10
E00137382,88.7,11.3
E00137396,96.9,3.1
E00137397,97.2,2.8
E00137398,95.2,4.8
E00137399,94.6,5.4
E00137400,93.9,6.1
E00137401,93.8,6.2
E00137402,92.3,7.7
E00137403,87.3,12.7
E00137404,95.4,4.6
E00137405,91.4,8.6
E00137406,91.9,8.1
E00137407,95.1,4.9
E00137408,96.3,3.7
E00137409,94.5,5.5
E00137410,93.1,6.9
E00137458,97.1,2.9
E00137459,96,4
E00137460,95.4,4.6
E00137464,96.2,3.8
E00137465,92.9,7.1
E00137466,94.8,5.2
E00137480,94.8,5.2
E00137481,95.9,4.1
E00137483,95.8,4.2
E00137484,95.8,4.2
E00137485,91.6,8.4
E00158652,78.1,21.9
E00158653,90.5,9.5
E00158654,85.5,14.5
E00158655,87.7,12.3
E00158656,88.2,11.8
E00158657,88.2,11.8
E00158658,89.6,10.4
E00158659,83.5,16.5
E00158660,76.2,23.8
E00158661,77,23
E00158662,89,11
E00158663,86.8,13.2
E00158664,83.7,16.3
E00158665,88.7,11.3
E00158668,93,7
E00158670,91.7,8.3
E00158671,92.3,7.7
E00158672,94.9,5.1
E00158673,94.1,5.9
E00158674,93.4,6.6
E00158676,62.4,37.6
E00158677,57.3,42.7
E00158678,70.6,29.4
E00158680,78.5,21.5
E00158681,54.9,45.1
E00158682,71.7,28.3
E00158684,56.4,43.6
E00158685,43,57
E00158686,58.2,41.8
E00158687,57.9,42.1
E00158688,55.6,44.4
E00158689,44.5,55.5
E00158690,60.9,39.1
E00158691,53.8,46.2
E00158692,69.4,30.6
E00158693,68.4,31.6
E00158694,47.9,52.1
E00158695,80.1,19.9
E00158696,58.5,41.5
E00158698,94.8,5.2
E00158699,89,11
E00158700,83.9,16.1
E00158701,89,11
E00158702,94.2,5.8
E00158703,92.9,7.1
E00158704,83.6,16.4
E00158705,94.4,5.6
E00158706,89.6,10.4
E00158707,88.7,11.3
E00158708,86.7,13.3
E00158709,87.9,12.1
E00158710,90,10
E00158711,89.5,10.5
E00158712,81.1,18.9
E00158713,89,11
E00158714,86.2,13.8
E00158715,84.8,15.2
E00158716,87.8,12.2
E00158717,85.3,14.7
E00158718,79.5,20.5
E00158719,63.1,36.9
E00158720,76.7,23.3
E00158721,86.3,13.7
E00158722,78.7,21.3
E00158723,79.9,20.1
E00158724,85.8,14.2
E00158725,82.5,17.5
E00158726,82.8,17.2
E00158727,86.1,13.9
E00158728,81.2,18.8
E00158729,85.7,14.3
E00158730,82,18
E00158732,74.7,25.3
E00158733,79.9,20.1
E00158734,75.5,24.5
E00158735,83.5,16.5
E00158736,70.4,29.6
E00158737,82.5,17.5
E00158738,78.3,21.7
E00158740,72.4,27.6
E00158741,89.5,10.5
E00158742,84,16
E00158743,84.8,15.2
E00158744,84,16
E00158745,93.2,6.8
E00158746,86.3,13.7
E00158747,79.7,20.3
E00158748,70.6,29.4
E00158749,81.1,18.9
E00158750,72.9,27.1
E00158751,73.4,26.6
E00158752,66.5,33.5
E00158754,85,15
E00158755,78.8,21.2
E00158756,89.4,10.6
E00158757,81.7,18.3
E00158758,78.1,21.9
E00158759,92.4,7.6
E00158760,91.2,8.8
E00158762,85.1,14.9
E00158763,91.5,8.5
E00158764,92.9,7.1
E00158765,94.6,5.4
E00158766,88.5,11.5
E00158767,95,5
E00158768,90.7,9.3
E00158769,95.3,4.7
E00158770,93.7,6.3
E00158771,97.4,2.6
E00158774,94.5,5.5
E00158776,94,6
E00158778,91.1,8.9
E00158779,95,5
E00158789,94,6
E00158790,93.1,6.9
E00158791,92.9,7.1
E00158793,94,6
E00158794,92.4,7.6
E00158795,96,4
E00158796,91.1,8.9
E00158797,92.9,7.1
E00158798,96.1,3.9
E00158799,90,10
E00158800,91.8,8.2
E00158801,86.6,13.4
E00158802,88.6,11.4
E00158803,72,28
E00158804,93,7
E00158806,90.5,9.5
E00158807,86.1,13.9
E00158808,86.3,13.7
E00158809,89.2,10.8
E00158810,75.3,24.7
E00158811,89.8,10.2
E00158812,83,17
E00158813,91.7,8.3
E00158814,88.9,11.1
E00158815,89.1,10.9
E00158816,90.4,9.6
E00158818,95.4,4.6
E00158819,97,3
E00158820,96.9,3.1
E00158821,94.9,5.1
E00158822,93.1,6.9
E00158823,96.7,3.3
