areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00130751,96.9,0.9,2.2
E00130752,96.3,0.9,2.9
E00130753,98.8,0,1.2
E00130754,94.8,0.9,4.3
E00130756,98.4,0,1.6
E00130757,97.9,1,1
E00130758,96.7,1.4,1.9
E00130847,92.8,2.7,4.5
E00130849,97.6,0.5,1.9
E00130850,98,1.2,0.8
E00130851,93.1,0,6.9
E00130852,95.9,1.6,2.5
E00130853,97.3,0,2.7
E00130854,93.8,1.6,4.7
E00130855,89.7,0.6,9.7
E00130856,89.9,3.5,6.6
E00130858,95.6,1.2,3.2
E00130859,91.2,2.4,6.4
E00130860,86.8,3.1,10.1
E00130861,96,0.8,3.2
E00130862,90.8,0.6,8.7
E00130863,94.9,3.1,2
E00130864,96.2,2.4,1.4
E00130865,95.9,0.8,3.3
E00130866,97.6,1,1.4
E00130867,89.8,2.9,7.4
E00130868,95.6,0.4,4
E00130869,97.6,0.7,1.7
E00130871,88.9,2.1,9
E00130872,91.4,2.6,6
E00130873,95.2,0.6,4.2
E00130943,83.3,1.9,14.7
E00130944,90,2.1,7.9
E00130948,96.4,0,3.6
E00130949,93.9,1.5,4.5
E00130960,97.6,1,1.4
E00130961,95.9,1.3,2.8
E00130995,98.5,0.2,1.3
E00137248,87.9,2.9,9.2
E00137249,92.2,0,7.8
E00137253,90.5,1.8,7.7
E00137254,93.5,0.3,6.2
E00137255,88.5,2,9.6
E00137265,86.7,1.1,12.3
E00137266,85.6,1.2,13.2
E00137267,91.3,1.9,6.8
E00137268,95,0.8,4.1
E00137269,91.3,1.6,7.1
E00137290,94.8,0,5.2
E00137291,96.9,0.3,2.7
E00137292,96,1.2,2.8
E00137294,96.7,1.5,1.8
E00137295,98.6,0.9,0.6
E00137296,96.9,0.6,2.5
E00137297,96,1.3,2.6
E00137298,95.9,0.7,3.4
E00137299,97.8,0.7,1.5
E00137300,95.1,0.6,4.3
E00137312,96.5,0.4,3.1
E00137313,93.7,1.7,4.6
E00137314,97,1.7,1.3
E00137315,99.4,0,0.6
E00137316,96.3,1.1,2.6
E00137317,92.7,1.8,5.4
E00137349,92.4,2.3,5.3
E00137352,96.1,1.4,2.5
E00137353,95.4,1.3,3.3
E00137379,92.7,4,3.3
E00137380,91.7,1.3,7
E00137381,90.9,1.3,7.7
E00137382,91.4,2.6,6
E00137396,98.3,0.6,1.1
E00137397,97.9,0,2.1
E00137398,96.6,1.4,2.1
E00137399,98.1,0.8,1.2
E00137400,94.1,0.6,5.3
E00137401,94.9,1.1,4
E00137402,94.4,1.5,4.2
E00137403,89.5,2.3,8.2
E00137404,95.9,0.5,3.6
E00137405,93.6,1.5,4.9
E00137406,95,2.5,2.5
E00137407,96.8,1.3,1.9
E00137408,98,1,1
E00137409,93.8,1.5,4.7
E00137410,96.2,0.3,3.5
E00137458,97.3,0.8,1.9
E00137459,97.2,0.9,2
E00137460,97.9,1.2,0.9
E00137464,95.2,1.5,3.3
E00137465,97,0.6,2.4
E00137466,96,1.7,2.2
E00137480,95.7,1,3.3
E00137481,97.9,0,2.1
E00137483,93,1.4,5.6
E00137484,97.7,0.3,2
E00137485,94.4,2.5,3.2
E00158652,80,1.3,18.8
E00158653,92.3,2.4,5.4
E00158654,92.5,1.1,6.4
E00158655,85.4,2,12.6
E00158656,93.2,0,6.8
E00158657,92.9,0.4,6.7
E00158658,94.1,1.4,4.5
E00158659,88.4,1.3,10.3
E00158660,80.9,1.4,17.7
E00158661,82.9,4.4,12.8
E00158662,91.7,0.8,7.5
E00158663,90.9,0.3,8.8
E00158664,88,1,11
E00158665,91.8,1.9,6.3
E00158668,95.9,0,4.1
E00158670,93.8,2.2,4
E00158671,94.7,1.4,3.8
E00158672,94.9,2,3.1
E00158673,95.7,0.4,3.9
E00158674,95.9,1.2,2.9
E00158676,66.8,3.6,29.6
E00158677,62.9,5.8,31.3
E00158678,75.6,3.8,20.5
E00158680,85.8,0.9,13.3
E00158681,63.4,1.3,35.2
E00158682,80.8,4.8,14.4
E00158684,62.4,5.1,32.5
E00158685,51,7.3,41.7
E00158686,65,2.1,32.8
E00158687,60.2,1.9,38
E00158688,65.8,4.4,29.8
E00158689,54.7,2.7,42.6
E00158690,65,1.5,33.4
E00158691,59.9,5.1,34.9
E00158692,76.1,2.7,21.2
E00158693,71.5,1.4,27.1
E00158694,63.6,3.6,32.8
E00158695,82.5,3.4,14.2
E00158696,71.1,1.9,27.1
E00158698,97.4,0,2.6
E00158699,93.5,1.4,5.1
E00158700,89.1,0.9,9.9
E00158701,92.9,0.4,6.7
E00158702,94.9,2.2,2.9
E00158703,95.7,0,4.3
E00158704,87.2,1.4,11.5
E00158705,94.1,1.8,4.1
E00158706,94.4,1.7,3.9
