areacd,disability_3a-001,disability_3a-002
E00130751,11.1,88.9
E00130752,19.6,80.4
E00130753,13.2,86.8
E00130754,14.2,85.8
E00130756,17.3,82.7
E00130757,10.6,89.4
E00130758,12.7,87.3
E00130847,16.7,83.3
E00130849,5.3,94.7
E00130850,21.1,78.9
E00130851,14.7,85.3
E00130852,14.8,85.2
E00130853,33.3,66.7
E00130854,21.7,78.3
E00130855,13.6,86.4
E00130856,17.4,82.6
E00130858,25.6,74.4
E00130859,15.3,84.7
E00130860,17.1,82.9
E00130861,20.2,79.8
E00130862,17.7,82.3
E00130863,16.8,83.2
E00130864,13.1,86.9
E00130865,15.5,84.5
E00130866,23.3,76.7
E00130867,33.3,66.7
E00130868,25.9,74.1
E00130869,11.6,88.4
E00130871,15.2,84.8
E00130872,25.6,74.4
E00130873,17.9,82.1
E00130943,10.8,89.2
E00130944,8.7,91.3
E00130948,15.9,84.1
E00130949,9.1,90.9
E00130960,14.9,85.1
E00130961,16.7,83.3
E00130995,18.4,81.6
E00137248,14.4,85.6
E00137249,12.6,87.4
E00137253,15.9,84.1
E00137254,13.1,86.9
E00137255,18.2,81.8
E00137265,18.1,81.9
E00137266,14.6,85.4
E00137267,11.4,88.6
E00137268,26.5,73.5
E00137269,11.5,88.5
E00137290,14,86
E00137291,18.6,81.4
E00137292,13.8,86.2
E00137294,15.3,84.7
E00137295,27.6,72.4
E00137296,14.5,85.5
E00137297,21.8,78.2
E00137298,16,84
E00137299,20,80
E00137300,9.5,90.5
E00137312,16,84
E00137313,15.6,84.4
E00137314,13.5,86.5
E00137315,24,76
E00137316,12.1,87.9
E00137317,20.8,79.2
E00137349,12.2,87.8
E00137352,14.4,85.6
E00137353,12,88
E00137379,17.8,82.2
E00137380,10,90
E00137381,10.2,89.8
E00137382,15,85
E00137396,15.3,84.7
E00137397,15,85
E00137398,20.1,79.9
E00137399,18.8,81.2
E00137400,11.2,88.8
E00137401,15.2,84.8
E00137402,18.5,81.5
E00137403,20.2,79.8
E00137404,10.2,89.8
E00137405,16.9,83.1
E00137406,12,88
E00137407,14,86
E00137408,23.2,76.8
E00137409,19.4,80.6
E00137410,13,87
E00137458,13.4,86.6
E00137459,16,84
E00137460,13.7,86.3
