areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00054762,4.3,23.9,71.7
E00054763,7.7,16.7,75.6
E00054764,2.1,45.9,52.1
E00054765,0.7,52.4,46.9
E00054766,0,23.6,76.4
E00054767,5.5,19.5,75
E00054768,7.1,24.4,68.4
E00054769,4.4,40,55.6
E00054770,6.9,17.6,75.6
E00054771,3.2,26.6,70.2
E00054772,12.3,41.3,46.4
E00054773,6.4,16,77.6
E00054774,3.4,29.7,66.9
E00054775,3.1,19.8,77.1
E00054776,5.4,26.2,68.5
E00054777,3.4,28.8,67.8
E00054778,2,43.3,54.7
E00054779,3.1,22.7,74.2
E00054797,4.5,28.6,66.9
E00054798,6.7,19.2,74.2
E00054801,6.3,25.2,68.5
E00054802,8.4,29.8,61.8
E00054804,4.2,55.1,40.7
E00054805,2,34,64
E00054806,3.7,33.1,63.2
E00054807,6.6,35.1,58.3
E00054808,3,47.6,49.4
E00054809,3.2,40.4,56.4
E00054810,4.7,26.8,68.5
E00054811,0,55.6,44.4
E00054812,4.3,36.8,59
E00054813,0.9,38.6,60.5
E00054814,3.2,30.6,66.2
E00054815,2.7,30.1,67.1
E00054816,4.8,30.2,65.1
E00054817,3.6,45.7,50.7
E00054818,0,29.5,70.5
E00054819,0,44.2,55.8
E00054820,2.6,54.3,43.1
E00054821,4.1,32.8,63.1
E00054822,0,40.8,59.2
E00054823,5.5,29.1,65.4
E00054824,4.6,46.4,49
E00054825,2.3,63.8,33.9
E00054827,1.7,24,74.4
E00054828,5.9,26.9,67.2
E00054829,3.6,20.9,75.5
E00054830,4.8,47.6,47.6
E00054831,0.9,56.8,42.3
E00054832,0.8,28.8,70.4
E00054833,4.7,33.6,61.7
E00054834,3.6,30.7,65.7
E00054835,4.9,66.7,28.5
E00054836,3,26.7,70.4
E00054837,0.7,29.9,69.3
E00054838,4.3,30,65.7
E00054839,1.3,26.8,72
E00054840,1.5,33.1,65.4
E00054841,0,40.7,59.3
E00054842,4.5,39.1,56.4
E00054843,0,57.6,42.4
E00054844,0.8,49.2,50
E00054886,2.6,40.5,56.9
E00054887,5,34.2,60.8
E00054888,0,44.8,55.2
E00054889,5.3,30.3,64.4
E00054890,5.1,19.1,75.7
E00054891,5.6,33,61.4
E00054892,2.7,31.1,66.2
E00054893,6.1,23.6,70.3
E00054894,4.9,38,57
E00054895,3.1,26.1,70.8
E00054896,1.8,33.3,64.9
E00054897,4.1,25.1,70.8
E00054898,5.4,39.2,55.4
E00054899,2.7,33.6,63.6
E00054900,5.3,23,71.7
E00054901,3.7,40.7,55.6
E00054902,3.6,25.5,70.8
E00054903,4.1,16.4,79.5
E00054904,1.8,67.6,30.6
E00054905,2.6,31.6,65.8
E00054906,2.6,41.4,55.9
E00054907,2.9,34.1,63
E00054908,2.9,33.6,63.6
E00054909,0,45,55
E00054910,4.1,26.2,69.7
E00054911,3.6,34.1,62.3
E00054912,5.3,47.4,47.4
E00054914,2.3,43,54.7
E00054916,4.2,42,53.8
E00054917,3.5,36,60.5
E00054918,2.3,53.1,44.6
E00054919,4.7,48,47.2
E00054920,0,64.2,35.8
E00054921,6.8,31.1,62.1
E00054922,5.2,24.6,70.1
E00054923,3.6,26.3,70.1
E00054925,3.7,27.9,68.4
E00054926,3.4,25.3,71.3
E00054927,0,16.8,83.2
E00054928,5,23.8,71.3
E00054929,3.1,28.8,68.1
E00054930,3.4,52.4,44.1
E00054931,0.7,30.1,69.1
E00054932,3.1,21.3,75.6
E00054933,1.2,36,62.8
E00054934,0.8,54.2,45
E00054935,4.7,19.7,75.6
E00054936,2.8,27.4,69.8
E00054937,5,33.6,61.4
E00054938,3.1,27.6,69.3
E00054939,3.8,13.3,82.9
E00054940,1.9,47.1,51
E00054941,2.1,34,63.9
E00054942,1.3,16.7,82
E00054943,4.3,40,55.7
E00054944,2.3,21.2,76.5
E00054945,3.7,45.4,50.9
E00054946,3.7,31.3,64.9
E00054947,4.4,29.4,66.2
E00054948,4,16.1,79.8
E00054949,1.7,23.9,74.4
E00054950,0.6,27.2,72.2
E00054951,5,31.7,63.3
E00054952,4.7,28.1,67.2
E00054953,3.6,34.7,61.7
E00054954,1.9,28.8,69.3
E00054955,2.4,37.1,60.5
E00054956,5.7,32.8,61.5
E00054957,3.2,46,50.8
E00054958,0.6,27.7,71.7
E00054959,4.6,21.4,74
E00054960,3.5,21.7,74.8
E00054961,0.9,18.9,80.2
E00054962,2.5,28.7,68.8
E00054963,0.7,37.1,62.1
E00054964,3.8,29.5,66.7
E00054965,5.8,7.5,86.7
E00054966,1.6,24.1,74.3
E00054967,7.8,24.2,68
E00054968,2.8,24.1,73
E00054969,1.7,28.9,69.4
E00054970,6.8,25.2,68
E00054971,3.3,24,72.7
E00054972,2.8,21.1,76.1
E00054973,3.1,24.5,72.4
E00054974,1.4,29.8,68.8
E00054976,4.6,34.6,60.8
E00054977,4.1,30.3,65.6
E00054978,3,41,56
E00054979,4,25.7,70.3
E00054980,2.6,35.3,62.1
E00054981,3.1,27.9,69
E00054982,3.7,28.9,67.4
E00054983,1.1,75.3,23.6
E00054984,2.6,29.6,67.8
E00054985,3.4,24.6,72
E00054986,2.2,40.1,57.7
E00054987,3.4,29.5,67
E00054988,0,24.8,75.2
E00054989,2.3,21.7,76
E00054990,3,29,68
E00054991,3.3,30.9,65.9
E00054992,8.7,30.7,60.6
E00054993,2.2,79.3,18.5
E00054995,3.8,30.8,65.4
E00054996,1.7,17.9,80.3
E00054997,0,33.6,66.4
E00054998,3.2,26.6,70.2
E00055005,6.7,34.4,58.9
E00055007,7,25.8,67.2
E00055032,2,22.2,75.8
E00055036,9.1,18.9,72
E00055040,1.7,34.2,64.2
E00055041,2.4,35.9,61.8
E00055067,5.8,25.2,69.1
E00055068,5.6,30.6,63.7
E00055070,3.4,32.2,64.4
E00055071,3.9,20.5,75.6
E00055079,2.6,27.2,70.2
E00055080,1.9,37,61.1
E00055081,2,31.3,66.7
E00055082,4,19.4,76.6
E00055083,1,26,72.9
E00055084,4.1,20.4,75.5
E00055085,5.6,37.1,57.3
E00055086,5.5,56.7,37.8
E00055087,2.4,29.8,67.7
E00055088,3.3,47.9,48.8
E00055089,8.1,38.2,53.7
E00055090,3.4,34.5,62.2
E00055091,10.9,28.7,60.5
E00055092,5.6,32.6,61.8
E00055093,0.9,36.4,62.7
E00055094,9.2,17.8,73
E00055095,12.6,20.9,66.5
E00055105,0.8,39.7,59.5
E00055106,5.2,36.2,58.6
E00055107,4.1,32.4,63.5
E00055108,4,23.8,72.2
E00055109,4.1,30,65.9
E00055110,0.7,30.5,68.8
E00055111,2.1,35.7,62.1
E00055112,3,32.6,64.4
E00055113,0,30.9,69.1
E00055114,0.7,33.3,65.9
E00055115,3.7,26.5,69.9
E00055116,1.5,34.6,64
E00055117,0,39.9,60.1
E00055118,2.2,37.7,60.1
E00055119,0,28.5,71.5
E00055120,3.6,48.2,48.2
E00055134,3.6,15.3,81.1
