areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00054762,41.4,37.1,20,1.4,0
E00054763,44.7,27.1,24.1,4.1,0
E00054764,37.5,36.1,18.8,7.6,0
E00054765,29.4,35.7,26.6,7.7,0.7
E00054766,46.7,36.9,14.8,1.6,0
E00054767,51.1,36.8,12,0,0
E00054768,56.6,32.7,9.3,1.3,0
E00054769,49.3,24.6,22.5,3.6,0
E00054770,53.4,30.8,12,3,0.8
E00054771,54,38.7,7.3,0,0
E00054772,27.3,28,35,9.8,0
E00054773,32.3,39.2,19,8.2,1.3
E00054774,48.4,36.9,13.9,0.8,0
E00054775,43.6,33.8,16.5,6,0
E00054776,46.5,41.7,10.2,1.6,0
E00054777,31.7,52.4,13.1,2.8,0
E00054778,44.7,29.6,13.8,8.6,3.3
E00054779,34.6,33.1,22.3,10,0
E00054797,43.5,40.3,14.9,0.6,0.6
E00054798,31.7,44.7,17.1,6.5,0
E00054801,35.2,34.4,19.2,10.4,0.8
E00054802,35.4,38.5,20,6.2,0
E00054804,17.3,34.5,27.4,20.8,0
E00054805,37,39,15.6,6.5,1.9
E00054806,48.5,39,9.6,2.9,0
E00054807,47,36.4,12.6,4,0
E00054808,30.3,40.6,21.2,6.1,1.8
E00054809,43.2,36.8,16.1,3.2,0.6
E00054810,45.2,35.7,14.3,4.8,0
E00054811,38.1,32.1,18.7,9.7,1.5
E00054812,52.1,30.8,13.7,3.4,0
E00054813,48.2,32.5,14.9,4.4,0
E00054814,47.1,36.1,12.3,4.5,0
E00054815,54.5,30.8,11.2,3.5,0
E00054816,54.8,34.9,7.9,2.4,0
E00054817,44.2,30.4,18.1,7.2,0
E00054818,52.6,34.3,10.9,2.2,0
E00054819,43.1,38.5,13.8,4.6,0
E00054820,35.9,47,15.4,1.7,0
E00054821,52.8,33.3,12.2,1.6,0
E00054822,52.1,31.6,12,4.3,0
E00054823,50,39.8,5.5,4.7,0
E00054824,49.7,39.7,8.6,2,0
E00054825,41.4,41.9,14,2.7,0
E00054827,57.3,29.8,10.5,2.4,0
E00054828,33.3,36.8,23.1,6,0.9
E00054829,48.2,30,13.6,8.2,0
E00054830,35.6,23,23,14.9,3.4
E00054831,17.5,28.9,28.9,24.6,0
E00054832,59.5,33.3,6.3,0.8,0
E00054833,45,39.5,15.5,0,0
E00054834,60.1,31.9,7.2,0.7,0
E00054835,19.4,40.3,29,9.7,1.6
E00054836,62.7,29.1,8.2,0,0
E00054837,47.4,35.3,15,2.3,0
E00054838,47.8,35.5,13,3.6,0
E00054839,60.4,29.2,9.7,0.6,0
E00054840,49.2,33.1,13.8,3.8,0
E00054841,33.9,36.4,21.2,8.5,0
E00054842,48.9,35.6,14.1,1.5,0
E00054843,33.3,38.3,20.8,7.5,0
E00054844,33.8,40.8,20,5.4,0
E00054886,38.5,29.9,22.2,9.4,0
E00054887,31.4,36.4,22,10.2,0
E00054888,34.7,44.4,18.5,1.6,0.8
E00054889,58.2,34.3,7.5,0,0
E00054890,57.5,26.1,12.7,3.7,0
E00054891,59.4,29.1,10.7,0.9,0
E00054892,36.7,34.7,23.8,4.8,0
E00054893,49.7,37.1,8.6,4.6,0
E00054894,30.7,40,20.7,7.9,0.7
E00054895,55.8,33.2,8.8,2.2,0
E00054896,41.6,29.2,19.5,8.8,0.9
E00054897,39.1,36.7,20.7,3.6,0
E00054898,47.3,32.1,19.8,0.8,0
E00054899,49.5,29.7,20.7,0,0
E00054900,55.8,27.4,15,1.8,0
E00054901,49.6,29.6,14.8,5.9,0
E00054902,41.6,42.3,11.7,4.4,0
E00054903,57.4,33.6,9,0,0
E00054904,19.6,37.5,21.4,21.4,0
E00054905,28.4,38.8,25.9,6.9,0
E00054906,30.5,31.8,27.2,10.6,0
E00054907,25,30.1,27.2,17.6,0
E00054908,38,35.8,14.6,11.7,0
E00054909,18.2,36.4,34.8,9.8,0.8
E00054910,52.4,39.5,7.5,0.7,0
E00054911,53.1,29.6,16,1.2,0
E00054912,35.9,46.2,11.1,6,0.9
E00054914,21.7,27.9,34.9,13.2,2.3
E00054916,20,34.2,29.2,15.8,0.8
E00054917,37.7,36,20.2,4.4,1.8
E00054918,33.9,34.6,25.2,6.3,0
E00054919,32.8,28.1,26.6,10.9,1.6
E00054920,22.8,32.5,26,17.1,1.6
E00054921,50.4,30.5,15.3,3.8,0
E00054922,47.8,32.1,17.2,3,0
E00054923,42.4,36.4,13.6,6.8,0.8
E00054925,62.3,30.4,5.2,2.1,0
E00054926,61.2,25.8,9.6,3.4,0
E00054927,72.6,23.2,3.2,1.1,0
E00054928,62.6,26.3,9.5,1.7,0
E00054929,55.1,31.4,11.5,1.3,0.6
E00054930,44.8,33.1,18.6,3.4,0
E00054931,64.7,30.1,5.3,0,0
E00054932,67.7,26,6.3,0,0
E00054933,41.9,34.9,14,9.3,0
E00054934,48.3,29.7,21.2,0.8,0
E00054935,61.9,26.2,11.1,0.8,0
E00054936,67.6,25.7,6.7,0,0
E00054937,66.2,22.3,8.6,2.2,0.7
E00054938,69.3,24.4,5.5,0.8,0
E00054939,62.9,29.5,6.7,1,0
E00054940,47.4,33.6,15.8,3.3,0
E00054941,59.2,29.6,10.2,1,0
E00054942,67.3,28.2,3.2,1.3,0
E00054943,48.9,36,10.8,3.6,0.7
E00054944,54.8,38.5,5.2,1.5,0
E00054945,41.8,35.5,16.4,6.4,0
E00054946,54.5,32.6,9.8,3,0
E00054947,25.4,39.4,26.8,8.5,0
E00054948,62.9,31.5,4,1.6,0
E00054949,47.1,33.1,16.9,2.9,0
E00054950,59.6,32.1,7.7,0.6,0
E00054951,49,36.4,13.3,1.4,0
E00054952,44.2,34.1,17.8,3.9,0
E00054953,58.4,32.5,7.2,1.8,0
E00054954,66.4,26.7,6.9,0,0
E00054955,55.6,32.3,11.3,0.8,0
E00054956,56.5,33.5,9.4,0.6,0
E00054957,30.4,36.8,21.6,11.2,0
E00054958,69.4,21.3,8.1,1.3,0
E00054959,59.8,34.1,6.1,0,0
E00054960,66.4,24.8,8,0.9,0
E00054961,51.4,36.2,11.4,1,0
E00054962,42.8,26.4,27.7,3.1,0
E00054963,54.2,36.8,9,0,0
E00054964,54.9,33.1,10.5,1.5,0
E00054965,68.3,27.5,3.3,0.8,0
E00054966,67,25.7,4.7,2.6,0
E00054967,50,34.9,11.1,4,0
E00054968,57.7,35.9,5.6,0.7,0
E00054969,62,29.8,7.4,0.8,0
E00054970,53,32.2,11.4,3.4,0
E00054971,71.9,25.6,2.5,0,0
E00054972,70.9,21.8,6.4,0.9,0
E00054973,71.4,24.9,3.7,0,0
E00054974,63.4,26.1,9.2,1.4,0
E00054976,56.2,33.3,9.2,1.3,0
E00054977,51.6,36.9,10.7,0.8,0
E00054978,46.3,39,11,2.9,0.7
E00054979,66.7,21.6,10.8,1,0
E00054980,49.2,32.5,15.8,2.5,0
E00054981,62.6,29.8,6.9,0.8,0
E00054982,63.7,23.7,11.9,0.7,0
E00054983,20.7,33.3,28.7,17.2,0
E00054984,65.5,29.3,5.2,0,0
E00054985,58.3,33.3,8.3,0,0
E00054986,49.6,37.4,8.6,4.3,0
E00054987,68.5,25.8,5.6,0,0
E00054988,50.5,27.9,19.8,1.8,0
E00054989,28.3,37.8,21.3,11.8,0.8
E00054990,44.6,36.6,12.9,5.9,0
E00054991,39.2,41.7,14.2,4.2,0.8
E00054992,30,34.6,21.5,12.3,1.5
E00054993,15.1,47.3,23.7,14,0
E00054995,57.3,30.1,10.7,1.9,0
E00054996,55.6,32.5,10.3,1.7,0
E00054997,47.8,42.8,8,1.4,0
E00054998,58.1,30.1,6.5,5.4,0
E00055005,39.6,40.7,14.3,4.4,1.1
E00055007,28.8,41.6,20.8,8.8,0
E00055032,57.5,28.1,12.4,2,0
E00055036,62.9,30.3,6.8,0,0
E00055040,49.6,35.8,8.9,4.9,0.8
E00055041,51.2,34.3,11.6,2.3,0.6
E00055067,30.7,43.8,20.4,5.1,0
E00055068,29.1,36.2,19.7,13.4,1.6
E00055070,57.1,32.8,8.4,1.7,0
E00055071,30.4,40,20,8.8,0.8
E00055079,61.6,29.5,7.5,1.4,0
E00055080,53.6,31.3,14.3,0.9,0
E00055081,39.2,48.5,10.3,2.1,0
E00055082,60.1,30.1,6.4,3.5,0
E00055083,37.1,40.2,14.4,8.2,0
E00055084,34.5,37.2,20.9,6.1,1.4
E00055085,27.8,30.6,28.5,11.8,1.4
E00055086,29.5,44.2,19.4,7,0
E00055087,39.2,36.8,16,8,0
E00055088,43.3,31.7,15.8,9.2,0
E00055089,36,39,19.1,5.1,0.7
E00055090,44.2,36.7,15,4.2,0
E00055091,31,37.3,23.8,7.9,0
E00055092,47.9,33.3,13.9,4.9,0
E00055093,44,36.7,16.5,2.8,0
E00055094,27.3,38,27.3,7.3,0
E00055095,34,32.4,25.5,6.9,1.1
E00055105,55.6,33.3,11.1,0,0
E00055106,50.6,35.1,12.1,2.3,0
E00055107,53.8,31,13.8,1.4,0
E00055108,66.7,24.8,7.8,0.7,0
E00055109,64.9,24.6,9.4,1.2,0
E00055110,59.6,28.4,9.9,2.1,0
E00055111,65.5,23.2,9.9,1.4,0
E00055112,47,41.8,10.4,0.7,0
E00055113,57.2,29,12.3,1.4,0
E00055114,53.8,36.4,7.6,2.3,0
E00055115,63.7,28.1,5.9,2.2,0
E00055116,58.2,25.4,14.9,1.5,0
E00055117,52.9,33.8,12.5,0.7,0
E00055118,42.1,37.9,16.4,2.1,1.4
E00055119,49.2,34.7,14.4,1.7,0
E00055120,39.2,37.6,16,7.2,0
E00055134,63.6,30.9,4.5,0.9,0
E00055135,53.7,31.4,12.4,2.5,0
E00055136,68,23,7.4,1.6,0
E00055137,70.8,22.6,5.8,0.7,0
E00055138,58.2,31.9,9.9,0,0
E00055139,29.4,46.1,24.5,0,0
E00055140,28.4,32.9,27.7,10.3,0.6
E00055141,42.3,36.8,14.7,6.1,0
E00055142,45.4,33.1,17.7,2.3,1.5
E00055143,33.6,41.4,19.3,5.7,0
E00055144,35.1,32.1,20.1,12.7,0
E00055145,44.1,36.2,13.4,6.3,0
E00055146,44.4,33.1,19,3.5,0
E00055147,23.4,33.6,32.8,9.4,0.8
E00055148,31,32.7,31,5.3,0
E00055149,27.3,30.5,30.5,10.2,1.6
E00055150,27.3,32.8,24.2,14.8,0.8
E00055151,57.9,29.3,11.4,1.4,0
E00055152,29.1,35.8,24.6,10.4,0
E00055153,37.4,38.3,16.5,5.2,2.6
E00055154,49.4,44.8,3.4,2.3,0
E00055155,42.3,39,14.6,4.1,0
E00055156,26.4,33.3,28.7,10.1,1.6
E00055157,50.4,32.8,10.9,5.8,0
E00055158,22.8,34.2,28.9,13.4,0.7
E00055159,33.6,27.5,30.5,8.4,0
E00055160,39.5,31.4,20.9,7,1.2
E00055161,49.2,33.6,16.4,0.8,0
E00055162,54.2,32.4,11.3,2.1,0
E00055163,53.5,32,12.2,2.3,0
E00055164,27.3,31.1,32.6,7.6,1.5
E00055166,53,31.7,14.6,0.6,0
E00055167,44.1,26,24.4,5.5,0
E00055168,34.7,38.1,22,5.1,0
E00055169,50.5,31.1,14.3,4.1,0
E00055170,48,29.8,19.2,2.5,0.5
E00055171,27.4,34.9,21.9,15.1,0.7
E00055172,23.6,34,27.8,13.9,0.7
E00055173,31.3,35.7,20,10.4,2.6
E00055174,66,28.4,5,0.7,0
E00055175,60,32.1,7.1,0.7,0
E00055176,51.1,38.3,9.9,0.7,0
E00055177,55.9,33.1,10.2,0.8,0
E00055178,35.9,38.7,17.6,7,0.7
E00055179,35.3,37.5,19.9,7.4,0
E00055180,58.1,27.9,14,0,0
E00055181,40.4,42.9,11.8,5,0
E00055182,48.6,26.4,19.4,5.6,0
E00055183,40.5,33.6,19.8,6.1,0
E00055184,49.6,38,12.4,0,0
E00055185,49.2,37.7,10.8,2.3,0
E00055186,53.8,37.1,8.3,0.8,0
E00055187,51,39.3,8.3,1.4,0
E00055188,47.8,39.1,10.4,2.6,0
E00055189,55.5,33.6,9.4,1.6,0
E00055190,63,26.7,8.1,2.2,0
E00055191,60.6,33.1,5.5,0.8,0
E00055192,48.6,36.8,10.4,4.2,0
E00055193,59.7,30.2,8.2,1.9,0
E00055194,57.5,29.1,12.7,0.7,0
E00055195,17.9,37.9,30.5,12.6,1.1
E00055196,50.8,32.5,11.1,5.6,0
E00055197,62,25.5,11.7,0,0.7
E00055198,64.7,26.7,8,0.7,0
E00055199,48.6,34.7,11.8,4.9,0
E00055200,47.7,36.4,12.6,3.3,0
E00055201,44.7,39.4,9.1,6.1,0.8
E00055202,41,38.1,14.9,6,0
E00055203,37.6,38.5,21,2.4,0.5
E00055204,38.1,39,13.6,9.3,0
E00055205,42,29.4,14.7,14,0
E00055206,61,28,10.2,0.8,0
E00055207,37.4,33.5,22.6,6.5,0
E00055211,39.3,34.6,18.3,7.9,0
E00055212,37.8,37.8,18.9,5.5,0
E00055214,30.8,40,15.4,13.8,0
E00055216,56.9,30.9,9.8,2.4,0
E00055217,29.9,41,19.7,9.4,0
E00055218,32.2,41.5,23.7,2.5,0
E00055221,55,31,10.9,0.8,2.3
E00055223,58.6,34.4,5.1,1.9,0
E00055224,60.3,27,12.1,0.7,0
E00055232,69.8,28.1,2.1,0,0
E00055237,63.5,29.6,7,0,0
E00055243,67.9,26.2,6,0,0
E00055246,63.5,25,10.1,1.4,0
E00055247,35.8,34.3,24.8,4.4,0.7
E00055248,43.7,33.6,16,5.9,0.8
E00055249,40,37.8,17,4.4,0.7
E00055250,23,37,24.5,14.5,1
E00055251,44.2,34.7,17.6,3.5,0
E00055252,35.7,36.7,21.4,6.1,0
E00055253,43.6,30.8,21.8,3.8,0
E00055254,40.3,38.7,16.9,3.2,0.8
E00055255,47.1,36,16.9,0,0
E00055256,46.9,31.3,17.2,4.7,0
E00055257,43.5,35.5,15.3,4,1.6
E00055258,44.4,28.9,22.2,4.4,0
E00055260,51.5,26.7,17,4.2,0.6
E00055261,23.4,38.3,29,9.3,0
E00055262,43.8,28.1,21.3,6.9,0
E00055264,16.4,42.8,26.3,13.8,0.7
E00055266,24.4,30.2,25.6,19.8,0
E00055267,28.5,38.2,27.6,5.7,0
E00055268,25.8,38.2,32.6,3.4,0
E00055269,23.7,37.3,29.7,8.5,0.8
E00055270,25.5,30.2,35.8,8.5,0
E00055271,11.1,23.8,45.2,19.8,0
E00055272,20.4,35.2,29.6,14.8,0
E00055273,27.2,35.1,29.8,7,0.9
E00055274,17.6,39.5,31.9,8.4,2.5
E00055275,22.9,32.1,28.6,16.4,0
E00055276,17.6,35.3,29.4,17.6,0
E00055277,23.8,30.7,37.6,6.9,1
E00055278,18.8,30.6,38.9,11.1,0.7
E00055279,14,32.5,32.5,21.1,0
E00055280,25.8,37.5,21.7,15,0
E00055281,19.9,45.4,25.5,7.8,1.4
E00055282,24.5,34.8,27.7,13,0
E00055283,58.6,31.4,9.5,0.5,0
E00055284,53.9,23.5,18.6,2.9,1
E00055285,39.2,34.2,23.3,3.3,0
E00055286,51.8,30.5,15.2,1.2,1.2
E00055287,55.5,31.5,11,2.1,0
E00055288,44.7,34.8,13.7,5.6,1.2
E00055289,49.6,36.8,12.8,0.9,0
E00055290,58.3,28.7,10.4,2.6,0
E00055291,58.3,33,8.3,0.5,0
E00055292,49.2,37.3,8.7,3.2,1.6
E00055294,61.1,26.4,11.1,1.4,0
E00055295,63.1,30.5,6.4,0,0
E00055296,49.3,34.3,14.9,1.5,0
E00055297,55.3,37.1,7.5,0,0
E00055298,63.3,31.7,3.3,1.7,0
E00055299,64.8,25.4,9.8,0,0
E00055300,60.9,30,7.3,1.8,0
E00055301,60.8,32,7.2,0,0
E00055302,59.7,29.8,9.9,0.6,0
E00055303,55.4,30.6,10.8,3.2,0
E00055304,54.5,36.6,8.9,0,0
E00055305,68.5,26,5.5,0,0
E00055306,47.8,42.5,9.7,0,0
E00055307,22.5,29.2,38.2,10.1,0
E00055308,36.7,40,19.2,4.2,0
E00055309,61.9,27.3,9.4,1.4,0
E00055310,32.8,34.4,26,6.1,0.8
E00055311,52.4,33.3,10.3,4,0
E00055312,22.1,44.1,25,8.8,0
E00055313,47.4,31.6,13.2,7.9,0
E00055314,47.2,30.9,16.3,4.9,0.8
E00055315,57.3,34.5,7.3,0.9,0
E00055316,53.7,32.2,13.2,0.8,0
E00055318,45.3,36.7,15.6,2.3,0
E00055319,49.6,36.6,9.8,4.1,0
E00055320,44.7,39.8,14.6,0.8,0
E00055321,36.4,42.6,17.8,2.3,0.8
E00055322,56,24.8,14.7,3.7,0.9
E00055323,51.8,33.6,10.9,3.6,0
E00055324,39.6,34.1,16.5,6.7,3
E00055325,47.2,33.7,14.6,4,0.5
E00055326,44.4,33.8,12.8,9,0
E00055327,50,37.9,10,2.1,0
E00055328,35.6,31.1,22.7,9.1,1.5
E00055333,52.2,36.2,9.4,2.2,0
E00055334,28.2,41.9,20.2,9.7,0
E00055335,58.3,29.5,9.8,2.3,0
E00055336,30.6,41.3,21.5,6.6,0
E00055337,53.7,37.8,8.5,0,0
E00055338,50.4,33.1,9.1,7.4,0
E00055339,64.1,25.5,9.1,1.4,0
E00055340,34.2,40.8,22.5,2.5,0
E00055341,65.1,28.7,6.2,0,0
E00055342,50.8,37.1,10.5,1.6,0
E00055343,57.4,30.5,12.1,0,0
E00055344,51.5,29.1,11.5,7.3,0.6
E00055345,53.3,33.6,10.5,2.6,0
E00055346,48.1,36.8,12,3,0
E00055347,57.6,30.6,9.7,1.4,0.7
E00055348,53.5,37.2,8.5,0.8,0
E00055349,41.1,45.5,12.5,0.9,0
E00055350,59.2,29.9,8.2,2.7,0
E00055351,57.6,26.6,13.3,2.5,0
E00055352,43.5,41.9,12.1,2.4,0
E00055353,41.7,37.9,16.7,3.8,0
E00055354,49.2,27.3,20.5,2.3,0.8
E00055390,50,30.3,15.7,3.9,0
E00055391,48.3,36.6,12.4,2.8,0
E00055392,39.7,35.9,18.3,6.1,0
E00055393,43.1,38.2,13.9,4.9,0
E00055394,44.3,35.6,14.8,4.7,0.7
E00055395,43.8,34,18.1,4.2,0
E00055396,48.9,38.8,12.2,0,0
E00055397,51.4,39.6,8.6,0.5,0
E00055398,50.7,31.6,11.8,5.9,0
E00055399,55,28.6,15,0.7,0.7
E00055400,51.6,35.3,8.4,4.7,0
E00055401,45.6,37.5,11.8,4.4,0.7
E00055402,30.7,47.9,17.1,4.3,0
E00055403,30.5,34.4,25.2,9.9,0
E00055404,29.6,27,30.4,13,0
E00055405,47,29.5,17.5,6,0
E00055406,44.7,35.6,16.7,3,0
E00055407,40.9,34.3,19.7,5.1,0
E00055409,11.3,28.6,47.4,12.8,0
E00055410,58.9,29.5,11.6,0,0
E00055413,23.1,30,26.9,17.7,2.3
E00055414,32.5,41.3,17.5,8.8,0
E00055415,25.3,40,30.5,4.2,0
E00055416,25,40,24,10,1
E00055417,28.1,28.1,27.1,16.7,0
E00055418,34.2,36.9,21.6,7.2,0
E00055419,28.7,41.9,22.8,6.6,0
E00055420,51,30.6,10.2,8.3,0
E00055421,55.5,34.5,10,0,0
E00055422,35.2,29.5,25.7,6.7,2.9
E00055423,27.1,41.4,20.3,11.3,0
E00055424,47.8,37.3,11.9,3,0
E00055425,35.3,39.7,18.6,4.9,1.5
E00055426,49.6,34.4,16,0,0
E00055427,43.6,42.3,14.1,0,0
E00055428,45.3,32.1,18.2,4.4,0
E00055430,35.1,32.8,22.4,9,0.7
E00055431,50,37.5,11.6,0.9,0
E00055432,29.3,47.2,14.6,6.5,2.4
