areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00054762,97.4,0,2.6,0
E00054763,91,0,7.9,1.1
E00054764,89.6,0,9.7,0.8
E00054765,89.7,0,9.5,0.8
E00054766,96,0,3.7,0.3
E00054767,95.1,0,4.9,0
E00054768,91.7,0,8,0.4
E00054769,94,0,5.6,0.4
E00054770,94.5,0,5.5,0
E00054771,95.8,0,4.2,0
E00054772,93.4,0,6.6,0
E00054773,93.2,0,6.5,0.2
E00054774,93.1,0,6.6,0.4
E00054775,96.8,0.3,3,0
E00054776,91.9,0,8.1,0
E00054777,97.4,0,2.4,0.3
E00054778,91.1,0,8.6,0.3
E00054779,90.5,0,9.2,0.3
E00054797,94.7,0,5,0.3
E00054798,82.5,0,17.5,0
E00054801,94,0,6,0
E00054802,89.9,0.3,9.1,0.6
E00054804,92,0,7.7,0.3
E00054805,87.1,0.3,11.7,0.9
E00054806,94.4,0,5.6,0
E00054807,90.3,0,9.7,0
E00054808,94.7,0.3,5,0
E00054809,92,0.3,7,0.7
E00054810,95.8,0,3.9,0.3
E00054811,86.8,0,13.2,0
E00054812,88.7,0,11.3,0
E00054813,85.5,0,14.5,0
E00054814,95.9,0,4.1,0
E00054815,92.7,0.6,6.7,0
E00054816,93.6,0,6,0.4
E00054817,89.5,0.4,9.7,0.4
E00054818,89.7,0,10,0.3
E00054819,90,0,10,0
E00054820,92.8,0,7.2,0
E00054821,93.4,0,6.6,0
E00054822,91.4,0.4,7.7,0.4
E00054823,93.6,0.4,5.3,0.8
E00054824,84.9,0,15.1,0
E00054825,76.9,0,22.1,0.9
E00054827,99.6,0,0.4,0
E00054828,92,0,8,0
E00054829,92.1,0,7.5,0.4
E00054830,85,0,14.4,0.6
E00054831,91.8,0,8.2,0
E00054832,90,0,8.9,1
E00054833,92.1,0,7.9,0
E00054834,95.8,0.3,3.5,0.3
E00054835,91.2,0,8.8,0
E00054836,97.3,0,2.7,0
E00054837,94.5,0,5.5,0
E00054838,94.3,0,5.4,0.3
E00054839,94.6,0,5.4,0
E00054840,90.8,0.4,8.8,0
E00054841,93.9,0,5.7,0.4
E00054842,90.6,0,9.4,0
E00054843,87.6,0,12.4,0
E00054844,91.6,0,8.4,0
E00054886,83.9,0,15.7,0.4
E00054887,83.7,0,15.9,0.4
E00054888,90.3,0,9.7,0
E00054889,92.7,0.3,6.9,0
E00054890,92.9,0,6.8,0.3
