areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00054762,75.2,19.4,5.5
E00054763,84.9,10.6,4.5
E00054764,75.7,16.6,7.7
E00054765,70.2,18,11.8
E00054766,82.2,14.4,3.4
E00054767,81.9,13.3,4.8
E00054768,85.5,10.6,3.9
E00054769,81.8,14.9,3.3
E00054770,85.3,11,3.7
E00054771,84,12.5,3.4
E00054772,63.3,22.8,13.9
E00054773,81.7,10.5,7.8
E00054774,75,18.1,6.9
E00054775,81.5,12.1,6.4
E00054776,80.8,14.8,4.4
E00054777,76.5,18.3,5.2
E00054778,79.9,12.5,7.5
E00054779,80.6,14.6,4.8
E00054797,79.3,14.4,6.4
E00054798,81.4,11.1,7.5
E00054801,75.9,17.2,6.9
E00054802,77.1,14.8,8.1
E00054804,62.9,25.8,11.3
E00054805,79,14.8,6.2
E00054806,85,11.7,3.3
E00054807,78.9,15.4,5.7
E00054808,67.5,22.7,9.8
E00054809,78.9,16.8,4.3
E00054810,82.4,13,4.6
E00054811,71.5,18.4,10.1
E00054812,84.3,10,5.7
E00054813,82.4,11.9,5.7
E00054814,82.7,11.1,6.2
E00054815,84,12.5,3.5
E00054816,84.4,11.9,3.7
E00054817,82.8,10.1,7.1
E00054818,71.2,16.9,11.9
E00054819,78.7,14.1,7.2
E00054820,69.4,26,4.6
E00054821,80.6,13.2,6.2
E00054822,79.4,11.2,9.4
E00054823,83.1,12,4.9
E00054824,84.7,12.1,3.2
E00054825,78.7,15.4,5.9
E00054827,82.9,14.4,2.7
E00054828,82.8,11.4,5.9
E00054829,81.7,11.4,7
E00054830,69.8,18.2,11.9
E00054831,56.9,23.2,19.9
E00054832,87.2,11,1.7
E00054833,81.6,14.2,4.3
E00054834,85.8,11.9,2.3
E00054835,62.9,20.8,16.2
E00054836,86.9,11.4,1.7
E00054837,75.9,18,6.1
E00054838,80.5,13.6,6
E00054839,86.6,10.6,2.8
E00054840,79.7,15.6,4.7
E00054841,78.4,15.1,6.5
E00054842,78.3,15.7,6
E00054843,74.3,17,8.7
E00054844,72.9,19.2,7.9
E00054886,75,16.7,8.3
E00054887,74.2,16.2,9.6
E00054888,70.3,22.9,6.8
E00054889,84.9,13.4,1.6
E00054890,85.4,9.9,4.8
E00054891,83.8,10.6,5.5
E00054892,76.9,15.3,7.8
E00054893,86,11.5,2.5
E00054894,74.2,18,7.8
E00054895,80.9,14.4,4.7
E00054896,80.4,11.8,7.9
E00054897,78.5,15.1,6.5
E00054898,81.3,13.9,4.9
E00054899,81.6,16.2,2.3
E00054900,84.4,11.6,4
E00054901,80.1,13.2,6.6
E00054902,75.4,19.5,5.1
E00054903,83.9,13.2,2.9
E00054904,67.6,20,12.4
E00054905,75.8,16.3,8
E00054906,75.4,15.9,8.7
E00054907,70.5,20.8,8.7
E00054908,78.9,15,6.1
E00054909,62.2,23.2,14.6
E00054910,87,9.7,3.3
E00054911,83,11.3,5.7
E00054912,76.3,16.1,7.6
E00054914,70.5,16.7,12.8
E00054916,73.5,19.5,7
E00054917,75.7,15.9,8.3
E00054918,61.8,29,9.2
E00054919,65.6,24.6,9.8
E00054920,61.6,21.7,16.7
E00054921,78.3,13.9,7.7
E00054922,84,10.7,5.3
E00054923,78.6,14.5,6.9
E00054925,87.6,9.3,3.1
E00054926,86.3,9,4.6
E00054927,91,5.8,3.1
E00054928,82,13.7,4.3
E00054929,88,8.1,3.9
E00054930,72.8,20.2,7
E00054931,80.9,14.9,4.3
E00054932,88.9,10.1,1
E00054933,75.3,17.2,7.6
E00054934,78.7,14.6,6.7
E00054935,88.5,8.3,3.2
E00054936,89.6,7.2,3.2
E00054937,85.8,11.8,2.4
E00054938,89,8.5,2.5
E00054939,89.9,7.8,2.2
E00054940,78.1,15.3,6.6
E00054941,83.7,13.4,2.9
E00054942,89,8.6,2.5
E00054943,81.4,15.3,3.3
E00054944,84,12.1,3.9
E00054945,73.5,16.6,9.9
E00054946,84.4,10.4,5.2
E00054947,68.7,18.7,12.7
E00054948,89.4,8.4,2.2
E00054949,82.4,12.6,5.1
E00054950,90.6,6.8,2.6
E00054951,78.2,15.8,6
E00054952,76.7,16.7,6.5
E00054953,85.5,8.9,5.5
E00054954,86.3,10.8,2.8
E00054955,83.8,14.3,1.9
E00054956,84,10.3,5.7
E00054957,73.8,18.7,7.5
E00054958,87.4,9.2,3.4
E00054959,88.2,9.9,1.9
E00054960,87.6,10.4,1.9
E00054961,81.6,14.3,4.1
E00054962,77.5,14.5,8
E00054963,82.3,15,2.7
E00054964,80.8,15,4.2
E00054965,88.3,10.6,1.2
E00054966,92.3,5.1,2.6
E00054967,76.7,14.5,8.8
E00054968,81,15.5,3.5
E00054969,88.3,7.5,4.2
E00054970,86.4,9.9,3.7
E00054971,88.4,10.5,1.1
E00054972,88,8.6,3.4
E00054973,90.4,8.3,1.3
E00054974,89.9,6.7,3.4
E00054976,87.4,9.7,2.9
E00054977,85.2,11.2,3.6
E00054978,77.2,18.5,4.3
E00054979,90,7.2,2.8
E00054980,75.7,19.1,5.1
E00054981,85.8,11.3,2.8
E00054982,87.5,8.6,3.9
E00054983,45.8,31.4,22.9
E00054984,86.4,10.7,2.9
E00054985,76.2,17.9,6
E00054986,74.8,21.3,3.9
E00054987,88.8,8.9,2.2
E00054988,82,12.9,5.1
E00054989,77.9,15.6,6.5
E00054990,73.9,20.4,5.8
E00054991,74.6,17.7,7.7
E00054992,75.8,12.9,11.3
E00054993,59.5,25.4,15.1
E00054995,78.3,18.1,3.6
E00054996,86.6,10.2,3.2
E00054997,82.7,13.1,4.2
E00054998,85.9,10.7,3.4
E00055005,71.4,17.6,11.1
E00055007,79.1,12.6,8.3
E00055032,84.9,11.6,3.5
E00055036,86.6,10.4,3
E00055040,83.3,12.2,4.6
E00055041,83.4,11.6,5
E00055067,83.9,9.6,6.5
E00055068,83.3,11.8,4.8
E00055070,80.2,14.5,5.2
E00055071,82,13.1,4.9
E00055079,84.9,11.8,3.3
E00055080,71.3,20.9,7.9
E00055081,75.9,16.9,7.2
E00055082,86.6,10.8,2.6
E00055083,79.6,14,6.3
E00055084,77.2,15.1,7.7
E00055085,72.7,15.1,12.2
E00055086,67.5,20.8,11.7
E00055087,80.9,12.8,6.4
E00055088,75.6,17.3,7.1
E00055089,71.1,22,6.9
E00055090,79.7,13.1,7.2
E00055091,80.6,11.5,7.9
E00055092,83.9,12.4,3.7
E00055093,77.5,14.1,8.4
E00055094,83.6,11.4,5.1
E00055095,83.2,10.9,5.9
E00055105,84.9,12.4,2.8
E00055106,83.2,12.8,4.1
E00055107,82.8,13.5,3.6
E00055108,91,5.6,3.4
E00055109,86.3,8.8,4.9
E00055110,86.5,9.7,3.8
E00055111,88,9,3
E00055112,77.8,16.5,5.7
E00055113,80.8,13.6,5.6
E00055114,80.4,15,4.6
E00055115,88.5,8.8,2.6
E00055116,82.6,13.5,3.9
E00055117,86.5,9.8,3.6
E00055118,71.4,23.3,5.3
E00055119,81.1,13.8,5.1
