areacd,heating_type_3a-001,heating_type_3a-002
E00054762,0,100
E00054763,1.2,98.8
E00054764,1.4,98.6
E00054765,1.4,98.6
E00054766,0.8,99.2
E00054767,1.5,98.5
E00054768,1.3,98.7
E00054769,1.4,98.6
E00054770,1.5,98.5
E00054771,1.6,98.4
E00054772,0.7,99.3
E00054773,0,100
E00054774,0.8,99.2
E00054775,0.7,99.3
E00054776,0.8,99.2
E00054777,2.1,97.9
E00054778,1.3,98.7
E00054779,0,100
E00054797,0.6,99.4
E00054798,0.8,99.2
E00054801,0.8,99.2
E00054802,2.3,97.7
E00054804,0.6,99.4
E00054805,4.6,95.4
E00054806,2.2,97.8
E00054807,1.9,98.1
E00054808,2.4,97.6
E00054809,3.2,96.8
E00054810,3.3,96.7
E00054811,5.3,94.7
E00054812,0.9,99.1
E00054813,6.1,93.9
E00054814,3.2,96.8
E00054815,0.7,99.3
E00054816,1.6,98.4
E00054817,2.9,97.1
E00054818,2.2,97.8
E00054819,3.8,96.2
E00054820,3.4,96.6
E00054821,2.4,97.6
E00054822,0,100
E00054823,6.2,93.8
E00054824,4,96
E00054825,3.1,96.9
E00054827,0.8,99.2
E00054828,1.7,98.3
E00054829,0,100
E00054830,3.5,96.5
E00054831,1.7,98.3
E00054832,1.6,98.4
E00054833,0,100
E00054834,1.4,98.6
E00054835,1.6,98.4
E00054836,0,100
E00054837,0,100
E00054838,2.1,97.9
E00054839,0,100
E00054840,3.8,96.2
E00054841,6.8,93.2
E00054842,3.7,96.3
E00054843,1.7,98.3
E00054844,2.3,97.7
E00054886,5.1,94.9
E00054887,1.7,98.3
E00054888,2.4,97.6
E00054889,1.5,98.5
E00054890,0,100
E00054891,1.3,98.7
E00054892,0,100
E00054893,1.4,98.6
E00054894,5.7,94.3
E00054895,0,100
E00054896,7,93
E00054897,3.5,96.5
E00054898,3,97
E00054899,0.9,99.1
E00054900,3.5,96.5
E00054901,9.2,90.8
E00054902,0,100
E00054903,0.8,99.2
E00054904,1.8,98.2
E00054905,6.8,93.2
E00054906,0,100
E00054907,6.6,93.4
E00054908,2.3,97.7
E00054909,0,100
E00054910,2.7,97.3
E00054911,0,100
E00054912,1.7,98.3
E00054914,0.8,99.2
E00054916,0,100
E00054917,1.8,98.2
E00054918,1.6,98.4
E00054919,1.6,98.4
E00054920,1.6,98.4
E00054921,2.2,97.8
E00054922,1.5,98.5
E00054923,1.5,98.5
E00054925,1.6,98.4
E00054926,0.5,99.5
E00054927,1,99
E00054928,0.6,99.4
E00054929,2.5,97.5
E00054930,2.1,97.9
E00054931,0.7,99.3
E00054932,1.6,98.4
E00054933,1.2,98.8
E00054934,0,100
E00054935,0,100
E00054936,1.1,98.9
E00054937,1.4,98.6
E00054938,2.4,97.6
E00054939,0,100
E00054940,2,98
E00054941,3.1,96.9
E00054942,0,100
E00054943,5,95
E00054944,2.3,97.7
E00054945,0.9,99.1
E00054946,3.8,96.2
E00054947,4.2,95.8
E00054948,1.6,98.4
E00054949,2.9,97.1
E00054950,0.6,99.4
E00054951,0,100
E00054952,3.2,96.8
E00054953,1.8,98.2
E00054954,1.4,98.6
E00054955,2.4,97.6
E00054956,0,100
E00054957,2.4,97.6
E00054958,0.6,99.4
E00054959,0.8,99.2
E00054960,1.8,98.2
E00054961,0,100
E00054962,0.6,99.4
E00054963,0,100
E00054964,1.5,98.5
E00054965,0,100
E00054966,1.1,98.9
E00054967,2.4,97.6
E00054968,0.7,99.3
E00054969,0.8,99.2
E00054970,0.7,99.3
E00054971,0,100
E00054972,0.9,99.1
E00054973,1.1,98.9
E00054974,1.4,98.6
E00054976,2.6,97.4
E00054977,0,100
E00054978,2.9,97.1
E00054979,2,98
E00054980,1.7,98.3
E00054981,0,100
E00054982,0.7,99.3
E00054983,1.1,98.9
E00054984,2.5,97.5
E00054985,0,100
E00054986,2.9,97.1
E00054987,0.6,99.4
E00054988,3.6,96.4
E00054989,0.8,99.2
E00054990,2.9,97.1
E00054991,1.7,98.3
E00054992,2.3,97.7
E00054993,3.2,96.8
E00054995,1,99
E00054996,2.6,97.4
E00054997,0.7,99.3
E00054998,2.2,97.8
E00055005,0,100
E00055007,1.6,98.4
E00055032,1.3,98.7
E00055036,0,100
E00055040,3.3,96.7
E00055041,3.5,96.5
E00055067,1.4,98.6
E00055068,5.6,94.4
E00055070,0.8,99.2
E00055071,0,100
E00055079,2.7,97.3
E00055080,0.9,99.1
E00055081,2,98
E00055082,2.2,97.8
E00055083,3,97
E00055084,2.7,97.3
E00055085,1.4,98.6
E00055086,3.1,96.9
E00055087,0.8,99.2
E00055088,5,95
E00055089,6.6,93.4
E00055090,3.3,96.7
E00055091,1.6,98.4
E00055092,4.1,95.9
E00055093,3.7,96.3
E00055094,3.3,96.7
E00055095,3.2,96.8
E00055105,1.6,98.4
E00055106,2.9,97.1
E00055107,1.4,98.6
E00055108,0.6,99.4
E00055109,1.8,98.2
E00055110,2.1,97.9
E00055111,0,100
E00055112,0,100
E00055113,0.7,99.3
E00055114,0,100
E00055115,0.7,99.3
E00055116,1.5,98.5
E00055117,2.2,97.8
E00055118,2.1,97.9
E00055119,3.4,96.6
E00055120,4.1,95.9
E00055134,0,100
E00055135,1.7,98.3
E00055136,0,100
E00055137,0,100
E00055138,0.7,99.3
E00055139,1,99
E00055140,1.3,98.7
E00055141,1.9,98.1
E00055142,6.9,93.1
E00055143,0.7,99.3
E00055144,1.5,98.5
E00055145,0.8,99.2
E00055146,0.7,99.3
E00055147,0,100
E00055148,3.5,96.5
E00055149,1.6,98.4
E00055150,0.8,99.2
E00055151,0.7,99.3
E00055152,3,97
E00055153,3.5,96.5
E00055154,2.3,97.7
E00055155,2.4,97.6
E00055156,0,100
E00055157,1.4,98.6
E00055158,3.4,96.6
E00055159,0.8,99.2
E00055160,2.3,97.7
E00055161,4,96
E00055162,1.4,98.6
E00055163,1.1,98.9
E00055164,0.8,99.2
E00055166,2.4,97.6
E00055167,3.9,96.1
E00055168,0.8,99.2
E00055169,3.1,96.9
E00055170,4.6,95.4
E00055171,4,96
E00055172,4.9,95.1
E00055173,0.9,99.1
E00055174,0.7,99.3
E00055175,0,100
E00055176,0.7,99.3
E00055177,4.6,95.4
E00055178,2.1,97.9
E00055179,0,100
E00055180,0.8,99.2
E00055181,3.7,96.3
E00055182,1.4,98.6
E00055183,5.3,94.7
E00055184,0,100
E00055185,1.5,98.5
E00055186,0.8,99.2
E00055187,0.7,99.3
E00055188,1.7,98.3
E00055189,1.6,98.4
E00055190,0,100
E00055191,0.8,99.2
E00055192,3.5,96.5
E00055193,3.2,96.8
E00055194,2.2,97.8
E00055195,1,99
E00055196,2.4,97.6
E00055197,0.7,99.3
E00055198,0,100
E00055199,2.8,97.2
E00055200,4,96
E00055201,2.3,97.7
E00055202,1.5,98.5
E00055203,3,97
E00055204,0.8,99.2
E00055205,1.4,98.6
E00055206,2.6,97.4
E00055207,5.2,94.8
E00055211,0.5,99.5
E00055212,3.1,96.9
E00055214,3.7,96.3
E00055216,0,100
E00055217,2.4,97.6
E00055218,0.8,99.2
E00055221,0,100
E00055223,1.9,98.1
E00055224,0,100
E00055232,1.1,98.9
E00055237,1.7,98.3
E00055243,2.4,97.6
E00055246,0,100
E00055247,4.4,95.6
E00055248,3.3,96.7
E00055249,6.1,93.9
E00055250,2,98
